count robl hsd
129 0.05639189512668525 10
129 0.28504174455781844 9
128 0.33251602396259655 12
128 0.3999717194570136 5
128 0.18302775482335737 13
127 0.27249290287002675 9
127 0.2860837248285141 9
126 0.12963507291883303 17
126 0.1264008180516611 16
125 0.23595076805902898 14
125 0.18249434117081176 10
125 0.2286714230181149 15
125 0.0591266645212124 17
125 0.0500876267703859 11
124 0.12330098112353183 22
124 0.20207430741275814 14
123 0.16797284030762874 13
122 0.11138806132638683 14
122 0.0927719821162444 7
122 0.18201734865109898 9
122 0.1524837599945399 15
122 0.400010508617066 6
122 0.1832283529940613 14
121 0.10010943085669963 19
121 0.06577857325253891 7
121 0.14522622866741475 13
119 0.1977396837368493 15
119 0.2854562118965233 11
119 0.12793710824140522 14
119 0.0 25
119 0.20049353074563162 5
118 0.15221841490396176 17
118 0.2857182420990995 8
117 0.40015340784571557 7
117 0.23132496512356981 15
117 0.16027976410598277 17
117 0.2694679949425046 11
117 0.15391553981747413 8
116 0.4003098940725716 9
116 0.034978486528279985 16
116 0.2555703291029911 15
116 0.2710059275691358 12
116 0.15447923639305877 11
115 0.166771233847338 9
115 0.12512009340598243 7
115 0.031899171992151504 15
115 0.2908775786558636 13
115 0.05798646593936518 17
114 0.27246395733011314 12
114 0.08056834506150845 17
114 0.1408052639337482 12
113 0.3308447660257168 13
113 0.2191887243597141 18
113 0.15431252319934202 10
113 0.17449856848740175 17
112 0.2899321827927141 12
112 0.08611040515618887 16
112 0.2181803686626045 14
112 0.18218224789915968 7
112 0.4000114468864469 6
112 0.08153081850353687 18
111 0.40254372019077905 5
111 0.052506093935828155 20
110 0.0 25
110 0.3326669304391702 14
110 0.33367036423137403 12
109 0.0845719025142389 18
109 0.11954491364014906 16
109 0.20258783789339355 16
109 0.27085242372016527 13
109 0.18282947042451392 15
108 0.03712192989984429 12
108 0.034574837773563634 18
107 0.15512863545625394 13
107 0.3012641999811823 12
107 0.05722190565231161 21
107 0.22476370558353187 16
107 0.2702987339246927 10
107 0.11298944675580089 17
106 0.0814218185424092 6
106 0.18503919188111004 16
106 0.040335152614743026 19
105 0.37105523284028374 12
105 0.16653803712627244 5
105 0.28935254373002217 16
105 0.35852554965540756 11
105 0.18230807474504954 8
105 0.2861797762115599 12
104 0.035485593338047274 17
104 0.3723683327220748 15
104 0.33321513439804673 16
103 0.25010949330072374 15
103 0.05561683096853631 18
103 0.03245067659760476 20
103 0.301820042522918 9
103 0.30147781371893906 7
101 0.30824352546302347 10
101 0.14366207683039364 6
101 0.30644310969267374 15
100 0.16919143184000882 18
100 0.27843657792511745 13
100 0.27835685692495865 14
99 0.369073101117852 8
99 0.22346996055781349 16
99 0.20093370794496038 17
98 0.20456626351906543 16
98 0.09662216036042934 17
98 0.3997284629351762 10
97 0.21546797842254997 15
97 0.22278324734358693 7
97 0.04656934078054318 16
97 0.07502150008497482 16
97 0.3013617972308004 9
96 0.03709649048409309 14
94 0.1064447352896826 16
94 0.18618276988743496 18
93 0.03206099989201169 16
93 0.08084837504448687 19
93 0.3065275622900673 12
93 0.24500937714776966 16
93 0.42786848198101607 10
92 0.30432900065937263 14
92 0.034015782596568664 18
92 0.15080892805605142 16
92 0.15426656964176025 19
91 0.33620311913145334 15
91 0.12394239747180924 6
91 0.12526796226157125 18
91 0.3995453253765274 10
91 0.0552472052832131 20
91 0.16600233715551826 15
91 0.12489892786712654 19
91 0.25486361442450345 18
90 0.04996288847436061 9
90 0.3067093638314778 15
90 0.4997354497354497 10
90 0.12726004353845588 19
89 0.11118454872585737 6
89 0.1326492714418422 20
88 0.3731603822811957 8
88 0.35761555911568454 10
88 0.37770089332589335 11
88 0.1543828547055318 12
88 0.0782122346592563 20
87 0.05259112364922956 8
87 0.036874964131601115 12
87 0.15385104868468452 9
87 0.24795710754971256 17
87 0.14475149540987875 20
87 0.1454455583273017 18
87 0.03294734725631842 21
87 0.5 9
86 0.49947036448553134 11
86 0.2756280421070371 15
86 0.6666666666666666 6
86 0.6666666666666666 6
86 0.22552392597402157 17
85 0.3333333333333333 5
85 0.05509573138294594 18
85 0.0 27
85 0.0 28
84 0.3029768585721888 8
84 0.16337948154053533 20
84 0.14691187862598584 18
84 0.22809292531347314 18
84 0.2037037037037037 5
83 0.37460496067027454 19
83 0.2874956368932272 6
82 0.39924763340956965 12
82 0.3333333333333333 4
82 0.2719470566937153 8
82 0.2841587859925343 18
81 0.14328223217112104 6
81 0.22107775510176914 19
81 0.28364751719416453 15
81 0.39861562640129783 12
80 0.3772004283318938 10
80 0.035328241542752485 22
80 0.0 27
80 0.04228253624987918 5
80 0.37857983255938066 13
80 0.43223611111111115 9
80 0.18262982119338866 16
79 0.24975657254138267 5
79 0.19036122373547962 18
79 0.12165043816942551 5
79 0.5006736871963976 12
78 0.2058105750857502 17
78 0.1565279352504609 21
77 0.1957299692428027 19
77 0.11802590509297675 21
77 0.10788197937237333 20
76 0.20142021720969092 4
76 0.40156099534902784 11
76 0.27083493087648214 9
76 0.10355530324305669 18
75 0.22479507470112808 20
75 0.09815965489285702 22
75 0.3764853456462652 14
75 0.19135974116029145 20
74 0.16669506544315565 18
74 0.07695181165816933 21
74 0.09909679699589295 21
74 0.26881441906382403 16
74 0.3675411393058452 7
74 0.20616707391890216 18
74 0.42498498485727587 12
74 0.31086484005584825 17
73 0.27833758089707283 17
73 0.4280210974731299 14
72 1.0 7
72 0.25 4
71 0.6666666666666666 5
71 0.18420259725798527 19
71 0.08924560826054524 21
70 0.4341791799803885 13
70 0.0013945578231292517 30
69 0.6665294246815985 9
69 0.43210144927536226 8
69 0.14383394383394385 5
68 0.09333460656990068 6
68 0.04142497649848115 9
68 0.6663783160322952 10
68 0.034115125881736603 11
68 0.00035014005602240897 28
67 0.4997592681752528 13
67 0.4261156044281322 10
67 0.00040338846308995567 29
66 0.3336394186072288 15
66 0.037860139851262305 10
66 0.40155911011594736 14
66 0.0 30
65 0.18843164002416682 21
65 0.06422536834853308 22
65 0.3635881505047115 15
65 0.29525201081393077 16
64 0.13209421306066502 24
64 0.4258889093229705 12
64 0.07793756255203968 23
64 0.03815212187075974 24
63 0.6666666666666666 7
63 0.33450879027102626 17
63 0.2604272995571506 16
62 0.05234817135520069 23
62 0.17659803871718924 22
62 0.3661297855556515 16
62 0.45056423735391077 10
62 0.25363594516986615 20
61 0.2731364795870083 18
61 0.35907071728317225 13
61 0.09523354126460251 5
61 0.14795805033713916 26
61 0.75 6
60 0.4315739815739815 7
60 0.03215152817746469 23
60 0.09880036676190672 25
59 0.0005844535359438924 32
59 0.004811148154505181 33
59 0.2229644735162296 21
59 0.24964305311478735 17
58 0.04704546186816565 7
58 1.0 5
58 0.3140242810728292 9
57 0.35829111054644175 11
57 0.16686040278390857 19
57 0.5 12
56 0.43634407185190477 5
56 0.15095301427605992 22
56 0.2780403477365504 19
55 0.24493419957144702 18
55 0.37469004212528384 7
55 0.16200081287711068 24
55 0.2515196280874684 19
54 0.565514294023066 12
54 0.4493933278655501 11
54 0.1053728164839276 6
54 0.05796150825475726 25
54 0.6666666666666666 8
54 0.3034458647628134 19
53 0.2079482898712953 20
53 0.42606843134473255 11
53 0.3649799885648942 5
53 0.3038096583512345 18
53 0.33471854017111885 19
53 0.17388519681573045 24
52 1.0 6
52 0.3582698575430199 14
52 0.07504262947111412 26
51 0.4535575001564803 10
51 0.3599866124065492 22
51 0.14890452437967577 22
51 0.0 31
50 0.36129319164089635 18
49 0.6049058084772371 8
49 0.14546899303741884 23
48 0.1215319564221578 26
48 0.2063890638103604 23
48 0.06397140985347922 23
48 0.46896753435171296 17
48 0.2936016795992828 21
47 0.11699242953352725 23
47 0.42639311043566364 7
47 0.3939333259239721 15
47 0.3187640761859765 17
47 0.10161989429369025 24
47 0.000591016548463357 34
46 0.25615887061152437 21
46 0.22208950469820032 6
46 0.30665483387338777 20
46 0.379761903277538 20
46 0.24968030690537082 3
45 0.15286662278862237 25
45 0.17640435091173653 23
45 0.4592447773626824 13
44 0.4541413366631492 12
44 0.6640125167074223 11
44 0.24188537862800744 23
44 0.03567372379945702 25
44 0.12970603809474004 24
44 0.3980264380310501 17
44 0.33782744573746376 18
43 0.10353327801172205 27
43 0.44827112012474524 7
43 0.1824390902708276 6
43 0.0757043066821301 24
42 0.1377551020408163 5
42 0.4025165211868926 16
42 0.5005668934240364 15
42 0.5012306382163954 14
41 0.15901841382390478 28
41 0.5889511178494037 11
40 0.570187969924812 10
40 0.4390457917686178 16
39 0.3529788073175228 25
39 0.6051282051282051 6
39 1.0 10
38 0.37149692412850305 6
38 0.32174496202260267 22
38 0.279190121344893 20
38 0.23233639982865986 28
38 0.20439510364151373 21
38 0.4601154490174051 13
38 0.33770068615370813 20
37 0.17060000407099177 25
37 0.20358306379241503 22
37 0.2495356076293854 22
37 0.37066729116719305 17
37 0.7476239976239977 8
37 0.005413954020765166 36
37 0.43529836176895004 6
37 0.052943667120783605 30
37 0.11786593296850358 28
37 0.6031452297470604 11
36 0.3469004479175115 27
36 0.39288212127209293 18
36 0.29047515751909553 24
36 0.06569668972300007 27
36 0.7287037037037037 9
36 0.7507716049382717 7
36 0.21807031081448297 23
35 0.19692933992335618 27
35 0.5559102455211333 9
35 0.5992490842490842 9
35 0.23016513106162587 26
35 0.8549886621315193 6
35 0.03984882215330306 28
34 0.4254126229756807 15
34 0.5016983677756233 15
34 0.0405799761069104 26
33 0.38403263403263405 5
33 0.6 7
33 0.6666666666666666 4
33 1.0 4
33 0.31631084034039736 23
32 0.28271492259031056 27
32 0.2857548701298701 4
32 0.2584393189204611 24
32 0.7685630341880342 13
32 0.22773523208310448 24
32 0.6028245192307692 10
31 0.36682165594394917 23
31 0.18942171900342053 30
31 0.10283479960899317 4
31 0.1988612654217807 25
31 0.46016221239144484 14
30 0.2064660886230268 29
30 0.13900758326357104 27
30 0.0792204052786953 28
30 0.7072486772486772 10
30 0.6684053081421502 11
30 0.13500715000715002 4
30 0.22360588741351015 22
29 0.1600121836985305 32
29 0.27676317718530885 23
29 0.246460660285023 21
29 0.3923654311633709 19
29 0.572112753147236 8
29 0.19678416424771508 26
28 0.28330189067529504 22
28 0.0693346407273105 31
28 0.42378317329504966 18
27 1.0 8
27 0.11312943119684739 32
27 0.058410502728857595 27
27 0.1463021248987184 33
27 0.6607490403568834 13
27 0.5728015002387762 14
26 0.36048862739452353 21
26 0.03149708682537275 27
26 0.0009861932938856016 37
26 0.11929596326560778 31
26 0.5439170683514575 11
26 0.03930757737246699 31
26 0.5471850422076666 8
26 0.42968234714098763 23
26 0.5371222922068362 13
25 0.7505882352941177 10
25 0.27400152610726547 25
25 0.6271717171717172 10
25 0.5456506250887055 10
25 0.10782695252535068 29
25 0.253541442300063 27
25 0.3408916624761476 28
24 0.16786088150221048 29
24 0.8000000000000002 6
24 0.19583333333333333 3
24 0.4612147234169041 9
24 0.07047039561050501 32
24 0.10532739564921662 30
24 0.16479129228712616 31
23 0.5631234707321664 12
23 0.4308749136626374 20
23 0.002557544757033248 35
23 0.05663070425636666 36
23 0.4374093800494158 17
22 0.5010822510822511 17
22 0.34559117371813386 24
22 0.14113642959648784 30
22 0.8319952774498229 12
22 0.19984986552797146 31
22 0.12042651623869265 37
22 0.1485079075646577 35
22 0.16583953680727873 4
21 0.26659202645627333 28
21 0.04441035495970865 38
21 0.610044585044585 14
21 0.39688644688644686 4
21 0.32142142010563063 26
21 0.17055755247782892 37
21 0.3483350547065371 29
20 0.39260748428470066 21
20 0.25953353250671934 34
20 0.3501125290093211 31
19 0.2614080974160996 30
19 0.10291824581287638 33
19 0.5667379131204248 16
19 0.10557320208421077 35
19 0.566022062732589 6
19 0.23093160308115984 30
18 0.057240784970670026 4
18 0.5995475113122172 12
18 0.003238460135011859 40
18 0.20806841952893393 33
18 0.5028928812904473 20
17 0.7497943233237351 11
17 0.4521920413297526 18
17 0.001633986928104575 39
17 1.5 4
17 0.06353334707236703 34
17 0.6012283585060778 17
17 0.7009093847329142 14
17 0.2990208950367817 30
17 0.5048260790384265 18
17 1.0 9
17 0.4001847779422873 24
17 0.752262443438914 10
16 0.19997118982127857 42
16 0.08350007900486854 41
16 0.6085431175105088 19
16 0.2537993844855331 32
16 0.11830974894464058 41
16 0.798499503968254 9
16 0.43544796154879606 26
16 0.21599722585035427 40
15 0.7985185185185185 10
15 0.4290338924968081 19
15 0.503060583207642 22
15 0.39005790505790505 25
15 0.2295081486411801 35
15 0.2335573211330144 38
15 0.7509803921568629 5
14 0.46245588119956155 19
14 0.5032534753031648 16
14 0.6095730988588131 15
14 0.561040046002452 13
14 0.8 13
14 0.5464371925976305 18
14 0.4702984423354402 15
13 0.15360661774123313 38
13 0.31866505817366647 32
13 0.6666666666666666 3
13 0.6666666666666666 4
13 0.15560341323915983 41
13 0.8027972027972029 8
13 0.5537975356119168 15
13 0.21704437961534506 32
12 0.7088827838827839 12
12 0.43006311824246607 21
12 0.7451432528045432 12
12 0.10609571429723468 38
12 0.0 43
12 0.004166666666666667 41
12 0.4620033579108656 20
12 0.0655741324903807 40
12 0.6017857142857143 5
12 0.12940535996873104 39
12 0.8470666044195455 8
12 0.5565664196914196 19
11 0.15201705973764798 0
11 0.3874213585480243 27
11 0.7137445887445888 6
11 1.4935064935064934 6
11 0.48317139250202135 24
10 0.3333333333333333 3
10 1.0 12
10 0.6628417299934328 16
10 0.48339172896372923 22
10 0.0 49
9 0.42247837709794234 30
9 0.0 46
9 0.847985347985348 10
9 0.3011749526455409 40
9 0.42027099880834307 28
9 0.7531746031746032 14
8 0.8737165612165612 18
8 0.8814452124935995 14
8 0.2056047744817609 45
8 0.4211038961038961 3
8 0.0768572837090167 47
8 0.2946431870974554 37
8 0.49181597457459525 29
7 0.3176680777105644 35
7 0.06077651033422816 43
7 0.5980404282925292 21
7 0.4100103199174407 32
7 0.8288330716902145 16
7 0.17566554635436518 59
6 0.0427312271062271 59
6 0.07495920745920746 45
6 0.5830687830687831 4
6 1.3402777777777777 7
6 0.003968253968253968 44
6 0.16867041502591373 55
6 0.8740680615680615 11
6 0.41968804791385433 34
6 0.7444083694083693 16
6 0.3402831736165069 38
5 0.45025534851621807 37
5 0.13551472387633576 44
5 0.8066666666666666 3
5 0.12299124247400109 45
5 0.926097431979785 7
5 0.5453822055137845 26
5 1.3504761904761904 11
5 0.2813101604278075 42
5 0.20956604747162025 43
5 0.013333333333333332 54
5 0.19615705931495403 69
5 0.625 7
5 0.36029135338345863 33
5 0.06174825174825175 3
5 0.16298363827136206 49
5 1.2133333333333334 8
4 0.8668154761904762 24
4 1.5 11
4 0.2829812463958805 44
4 1.1794642857142856 11
4 0.7315602354302044 18
4 0.6065826330532212 25
4 1.3333333333333333 9
4 0.8869047619047619 27
4 1.0 13
4 0.2378980114548875 50
4 1.6666666666666667 5
4 0.0 57
4 0.12302489177489177 51
4 0.5455251270468662 31
4 1.6875 6
3 1.0 19
3 1.1136363636363635 7
3 0.061935885465297234 62
3 0.12256335282651072 65
3 1.25 6
3 0.6979797979797979 22
3 2.5 5
3 0.0 51
3 0.0 0
2 0.03333333333333333 75
2 0.5714285714285714 0
2 0.3666666666666667 0
2 0.5 0
2 0.3879598662207358 45
2 0.2554112554112554 54
2 0.06612903225806452 84
2 2.0 8
2 0.4653679653679653 56
2 0.8571428571428571 41
2 0.23137771918259725 61
2 0.3693181818181818 61
2 0.26969696969696966 47
2 0.0 67
2 0.050505050505050504 49
2 0.018518518518518517 64
1 0.375 52
1 0.1 77
1 2.5 8
1 0.7916666666666666 21
1 3.0 4
1 0.15384615384615385 81
1 0.17647058823529413 75
1 0.6 29
1 1.5714285714285714 6
1 0.4411764705882353 47
1 0.047619047619047616 0
1 0.0 142
1 5.333333333333333 8
1 0.7407407407407407 62
1 1.0769230769230769 16
1 0.5757575757575758 74
1 0.7857142857142857 31
1 1.8888888888888888 8
1 0.0 80
1 0.7142857142857143 66
1 0.0 96
1 0.75 43
1 0.2702702702702703 77
