count robl ncl
148 0.31378086262954685 0
147 0.08375826073252869 2
145 0.17305405929739684 0
144 0.02501222405346282 0
143 0.2223439457212077 2
141 0.3840018276814272 0
139 0.1607722366134991 0
137 0.06456322109724512 3
137 0.35724771892419643 0
135 0.07161115173761967 2
133 0.1893378969385518 2
132 0.19996304508499632 3
130 0.04625402875667987 1
130 0.2935890035504744 0
130 0.22709588798298475 0
129 0.25009938382031405 4
129 0.15384615384615385 1
129 0.17546767460514417 1
128 0.13343186936936938 1
126 0.7499359959037378 0
125 0.07749554655870446 2
124 0.2074408761536616 0
124 0.18170530893366207 2
123 0.11512552488162245 0
122 0.3751345062255181 1
121 0.417458268438358 0
121 0.10557845593318287 1
121 0.2146684135545077 1
120 0.039190527065527066 1
120 0.18958341039994267 1
116 0.0 8
116 0.2301439939370974 1
114 0.12557137260023507 4
114 0.5004206644557522 3
112 0.11761112486952822 2
111 0.14312765317069476 3
111 0.09978915549332545 3
110 0.3000856228128955 2
109 0.1668158424703513 3
109 0.3517247414710988 0
109 0.05040896732079264 2
109 0.39994439810953575 2
109 0.21759227426225686 0
105 0.05703578728788813 2
105 0.2774676153986499 0
103 0.028151675562397768 1
102 0.1248804399808704 3
102 0.23124829803030494 2
102 0.19300449943875683 0
101 0.3333333333333333 3
100 0.2727463144963145 1
100 0.0921494620575503 3
100 0.15365967365967367 2
99 0.2374183318859503 1
99 0.06706141878555671 2
96 0.2857534461152882 2
95 0.03363454869097103 1
95 0.14933898373602367 1
94 0.2147147507924566 2
91 0.29997029997029995 1
88 0.20899209283297038 1
87 0.10161632431288185 4
87 0.17478854041821631 2
87 0.3456799647530865 0
86 0.22205293447345575 3
85 0.24114660406393448 0
85 0.18959411274401786 3
84 0.15168088084754752 3
84 0.4706956655486548 0
83 0.05724764590817036 3
82 0.11126596980255517 3
80 0.1054651861480355 2
80 0.5714285714285714 0
80 0.18185837675969255 3
80 0.06239079301075269 2
80 0.23629911400296794 3
78 0.15835265778708055 2
78 0.2979663659003688 3
77 0.2151364260342239 3
76 0.15765668282548476 1
75 0.31558778765242756 1
75 0.5 5
74 0.4285615285615285 1
74 0.1750663945224753 3
74 0.2 4
73 0.28629295288597095 3
73 0.14866343909208635 2
73 0.03778786915773217 2
72 0.16666666666666666 4
71 0.09539735792146005 1
71 0.13496424147225505 3
71 0.666913763281443 1
70 0.029245757139150997 3
69 0.2659274359706746 1
69 0.1184749209301639 3
69 0.11036533427837775 4
67 0.08415372357617652 3
67 0.3071663077760775 1
67 0.20893316653300495 2
66 0.16098649969617712 1
66 0.2725655487019123 2
66 0.043732782369146 2
65 0.15381589564281872 4
64 0.032005998623631626 2
63 0.2723913473913474 3
63 0.07730190861769809 3
62 0.13738890574263213 1
62 0.4370067788686302 0
62 0.08331168174786688 4
61 0.26518973421983116 2
61 0.2738544838742691 4
61 0.14253187613843352 4
61 0.4543325526932084 0
60 0.0713256289651019 3
60 0.0 9
60 0.6666666666666666 2
60 0.04992842095858784 3
59 0.05355712242420539 4
59 0.2015558981763816 5
59 0.31994209831784837 0
59 0.06896551724137931 0
58 0.1340048235512935 4
58 0.09179845001449186 5
58 0.799722906403941 0
57 0.10566063255909468 5
56 0.10572551235631349 3
56 0.4111502454634427 0
56 0.2505487043210433 5
55 0.08698641511940745 1
54 0.18211124302742235 5
54 0.15916070994593914 3
53 0.0927039582778278 4
53 0.36409677710571453 1
52 0.23784725390148684 4
52 0.22961653730884501 3
52 0.3155903857431551 2
51 0.37512622494028847 2
50 0.19044089640863834 4
50 0.23666547195856474 5
49 0.12987265645735102 1
49 0.05506681759288065 5
49 0.04547510979436878 4
48 0.18159707414093382 4
48 0.33314564564564564 4
48 0.38536522078773133 1
47 0.2226532673304565 5
47 0.44398484216381584 1
47 0.06130173102497379 4
46 0.0 10
46 0.38985844260556135 0
46 0.06711272819811293 5
46 0.31557007977264667 23
45 0.03651118365788987 4
45 0.21548796467274728 4
45 0.41624512712598205 1
45 0.29355476744028813 1
45 0.07861051875086963 5
45 0.5 4
45 0.3998952487841377 3
44 0.02592260386708397 2
44 0.4283113911260364 2
44 0.3072322376107983 2
44 0.3126780493471221 4
43 0.21326563761106893 5
43 0.22268641347328702 4
43 0.20859494397254372 3
42 0.46159904304503613 0
41 0.15419958571595285 6
41 0.3084589857979078 3
41 0.26323547117542495 4
41 0.42751696313955617 9
41 0.16650740115267756 6
41 0.06920581521086147 4
40 0.27834662356321843 2
40 0.3333333333333333 5
40 0.14477285037889598 8
40 0.0005952380952380952 12
40 0.26748043986307884 5
40 0.2778536877394636 3
40 0.191499260506194 5
40 0.3626138072453862 3
39 0.11859603614818272 4
39 0.11342508039340618 6
39 0.5566239316239316 0
39 0.23997044218459826 2
39 0.2783854013164358 1
39 0.7500396919901564 12
38 0.15123853041809698 5
38 0.35525245751951035 1
38 0.12363104377080945 7
38 0.1595585210243753 5
38 0.14370420112132715 6
37 0.5722752828015986 3
37 0.1742846596704639 4
37 0.2657071932613728 3
37 0.2836268609158809 5
37 0.14196387304040795 5
36 0.1324652989689529 5
36 0.17787213042140726 6
36 0.5432336182336183 0
36 0.2087957144305228 4
36 0.2840599562474562 4
35 0.19961057593769216 6
35 0.37486772486772485 3
35 0.5995382395382395 1
35 0.07106985335809077 6
34 0.04348794853909944 3
34 0.03786267822778979 3
34 0.23809523809523808 32
34 1.0 25
33 0.29592120030716523 11
33 0.16666666666666666 5
33 0.3808801994285865 10
33 0.07581483952900299 4
33 0.19022083994494862 6
32 0.10856367345137763 7
32 0.35642273812765624 7
32 0.368812656641604 25
32 0.14876712033051703 4
32 0.16684626436781608 11
32 0.25942205228670867 1
32 0.2599193541251746 2
31 0.36826670782528165 16
31 0.3045023533658249 8
31 0.050096425095389856 6
31 0.22989053956795893 4
31 0.13005183741949647 3
31 0.3591201406120761 13
30 0.16024227963107418 4
30 0.31061583327769315 5
30 0.29337016124746956 2
30 0.27619047619047615 23
30 0.3794117647058823 12
30 0.4565162615162615 1
29 1.0 3
29 0.059177461560010795 6
29 0.17444232656413522 5
29 0.23857789982397398 6
29 0.14098921471557735 15
28 0.3007293431206475 4
28 0.7692307692307693 19
28 0.28043040293040294 0
28 0.3732973306281577 4
28 0.20369732110350772 7
28 0.0 11
27 0.375 49
27 0.2807954515329994 7
27 0.2931589465662921 4
27 0.25 6
27 0.34929227232580423 3
27 0.42857142857142855 3
27 0.6244234160900827 0
27 1.0 1
26 0.25927295254622906 3
26 1.0 16
26 0.3530230509832301 5
26 0.4074074074074074 36
26 0.1816438741644148 8
26 0.19795997281961591 8
26 0.1247714917977582 5
26 0.15022115495021354 7
26 0.1403122403122403 7
25 0.23537628095544186 7
25 0.2704098784098784 6
25 0.044147379873572874 5
25 0.1010189952819804 6
25 0.3643317384370016 2
25 0.3475857446846129 1
25 0.428628762541806 4
25 0.2969084555930948 5
25 0.35742310280539796 6
24 0.21300781895010665 6
24 0.2603613499851289 6
24 0.40026041666666673 6
24 0.3994047619047619 4
24 0.16967034049757931 7
24 0.18009198045962752 7
24 0.5714285714285714 1
24 0.3341641865079365 6
24 0.22604257301837946 6
24 0.12388657920670115 6
23 0.3855222084956323 3
23 0.2329086788366037 8
23 0.3999244586201108 5
23 0.5401771502155134 1
23 0.3827402214222232 5
23 1.0 2
23 0.11469928088479645 8
23 0.25026364156798936 7
22 0.08351996592271192 6
22 0.5011961722488039 8
22 0.13309558351092607 6
22 0.09224164872560593 6
22 0.45601179123906393 3
22 0.35618792971734153 2
22 0.027335317245595746 5
22 0.3168717139088724 7
21 0.2878206743086846 8
21 0.1175965770923754 5
21 0.3865716819327436 2
21 0.16739385409336147 10
20 0.3182159075266036 3
20 0.09651414462144203 7
20 0.029233046223365054 6
20 0.2014568181169961 9
20 0.44345833333333334 2
20 0.16301159666821805 9
20 0.3333333333333333 7
20 0.05419221988881432 7
20 0.856043956043956 0
19 0.7156527682843472 0
19 0.5833276389816046 0
19 0.0677083110693555 7
19 0.5993808049535604 2
19 0.027513151540343662 4
19 0.2713121329382113 8
19 0.03484078721184277 5
19 0.25276695082187073 8
19 0.3063485892926436 7
19 0.5720278958265228 2
19 0.0 13
18 0.3470055761192767 2
18 0.22529073375847566 7
18 0.28643517395639634 6
18 0.06003194424288669 8
18 0.3489219813300598 4
18 0.2612836977489861 10
18 0.3074966152177547 6
18 0.19123095299990134 7
18 0.8571428571428571 46
18 0.21427447268826963 7
18 0.6655773420479303 3
17 0.4601685780007223 2
17 0.0 14
17 0.11246047539658816 12
17 0.4480568287921229 7
17 0.27367209276351256 9
17 0.1814974828104293 9
17 0.16480366248443054 8
17 0.029663246878910383 7
17 0.33281966948531294 10
17 0.21494605597445818 8
17 0.3617131314405346 4
17 0.11073752369326946 9
16 0.8323863636363636 0
16 0.21763534742653734 9
16 0.4132534812681872 2
16 0.2956324891067538 6
16 0.13011699168551238 8
16 0.2902221036263968 9
16 0.29584163194828705 7
16 0.4587861462861463 4
16 0.5276727710644653 0
15 0.13129380361330176 9
15 0.039163649758352403 6
15 0.47318615791617685 1
15 0.37451963241436925 6
15 0.27827212889281855 6
15 0.39979207277452894 7
15 0.26397271988782733 7
15 0.04332746480572568 7
15 0.05774552778422747 9
15 0.2510752688172043 9
14 0.20115673799884326 11
14 0.41624281291463955 3
14 0.07470639245900569 9
14 0.04436980721142212 9
14 0.3070957996276587 9
14 0.5993506493506493 3
14 0.3847309561695456 8
14 0.0815225354355789 7
14 0.03377859842744721 10
13 0.5555555555555556 1
13 0.23982573173135788 9
13 0.7514792899408285 6
13 0.797542735042735 1
13 0.6172748191978962 5
13 0.41640703714060073 4
13 0.4539567270336501 8
13 0.09897364411040722 10
13 0.08994696421526696 9
13 0.3333333333333333 21
13 0.7523950408565793 3
13 0.40476190476190477 28
12 0.3860398860398861 4
12 0.3003623188405797 16
12 0.23388996678763085 10
12 0.5 7
12 0.28078981323593394 11
12 0.3905768091980906 6
12 0.5 31
12 0.26034434361317743 13
12 0.3214540617589398 5
12 0.03168253929420125 9
12 0.0965091149264767 8
12 0.4421296296296296 3
11 0.42861808033432747 8
11 0.21666286709795413 10
11 0.6256917325099143 1
11 0.334280303030303 8
11 0.1821167713029883 12
11 0.7 61
11 0.37903762903762905 7
11 0.12517997039658016 10
11 0.04988480937249755 10
11 0.35453517740434043 11
11 0.4419191919191919 4
11 0.03767396077740905 8
11 0.4088003651587844 8
11 0.5304035489794003 5
11 0.5555555555555556 3
11 0.7484848484848484 1
10 0.13446495183751556 12
10 0.1422553056699398 10
10 0.3633875598086124 5
10 0.15810526315789472 7
10 0.02634708120271248 8
10 0.30863331113331116 10
10 0.05072344322344322 12
10 0.5428413691571585 4
10 0.16608508587265472 12
10 0.18264585145390097 11
10 0.0 17
10 0.4153027553209042 6
10 0.45503496503496504 5
10 0.5667142857142857 5
10 0.31456254272043743 6
10 0.6647058823529411 4
10 0.2557453416149068 17
10 0.08263384025884027 12
10 0.4427442528735632 5
10 0.29592706958013293 13
10 0.1476677679618856 9
10 0.05867212836253084 14
10 0.3192075871765817 8
10 0.4379056042706938 10
10 0.1417388513940238 11
9 0.5388257388257388 3
9 0.12491574909257532 11
9 0.7126984126984127 1
9 0.7157287157287158 3
9 0.6982456140350877 0
9 1.5 0
9 0.6409769968593498 0
9 0.07644471397244133 8
9 0.15191944460237142 12
9 0.42768959435626097 12
9 0.43037749287749283 6
9 0.5727513227513227 4
9 0.15500224921277553 10
9 0.75 4
9 0.2539262441942822 12
9 0.3920499253832587 9
9 0.5464646464646464 2
9 0.4751839029622738 4
9 0.30940157070591856 14
9 0.8 2
9 0.5 6
8 0.4453734607740693 9
8 1.5 1
8 0.4061157238014823 10
8 0.06876309486666693 10
8 0.18003774136707573 10
8 0.4494949494949495 6
8 0.6274613544350387 3
8 0.23197586726998493 9
8 0.5806451612903226 73
8 0.7354166666666666 14
8 0.4411764705882353 35
8 0.4180186428638441 7
8 0.09364725500727622 11
8 0.11320816614934262 10
8 0.4722278993118987 3
8 0.2394311390364022 15
8 0.32945948540706604 11
7 0.35585666705211294 8
7 0.33497536945812806 9
7 0.3740601503759398 9
7 0.5555555555555556 4
7 0.15647487117987965 13
7 0.05367929017526156 11
7 0.470234409553295 5
7 0.3104395604395605 11
7 0.5983193277310924 4
7 0.12276163321054963 16
7 0.4295611221077059 5
7 0.3195765578958856 9
7 0.10887337391096788 11
7 1.3333333333333333 0
7 0.19845039752873855 10
7 0.132932644268048 13
7 0.22097707463561123 11
7 0.5560224089635855 2
7 0.7142857142857143 2
7 0.46842051025655823 6
7 0.36253555967841683 12
7 0.32350800821896153 13
6 0.07024730537661572 11
6 0.3125 16
6 0.21825396825396826 14
6 0.625 22
6 0.5629761904761904 8
6 0.047471032654099014 8
6 0.6 5
6 0.2795092450264864 12
6 0.4157636738906089 5
6 0.2877225965461259 10
6 0.1693639178159302 14
6 0.030583363916697248 11
6 1.0 5
6 0.38669175027870684 11
6 0.3812830687830688 13
6 0.1821136291244987 13
6 0.04131944444444444 15
6 0.6666666666666666 6
6 0.3333333333333333 12
6 0.20754442925495556 13
6 0.75 2
6 0.0 15
6 0.9132256632256631 0
6 0.4711406784936196 8
6 0.0 18
6 0.0 16
6 0.07282525440420178 13
6 0.31875000000000003 17
6 0.14291795900991303 14
5 0.4967741935483871 12
5 0.182480264833206 18
5 0.17532597337694789 17
5 0.18058823529411766 16
5 1.5 3
5 0.8845959595959595 6
5 0.33066666666666666 15
5 0.8019047619047619 3
5 0.8833333333333332 0
5 0.31793558446784254 12
5 0.5678571428571428 6
5 0.4506432748538011 15
5 0.6897267206477733 3
5 0.19846153846153847 14
5 0.23336389231828608 12
5 0.09390029325513197 15
5 0.13091954022988506 19
5 0.35772481572481574 9
5 0.03382847255849779 13
5 0.308418767141178 18
5 0.2379709165963036 11
5 0.5397386823702612 6
5 0.42282150039502986 11
5 0.5277062220769315 2
5 1.0 6
5 0.6666666666666666 5
5 0.26155774050510894 14
5 0.35038231508819745 19
5 0.7 2
5 0.3991919191919192 17
5 0.8313725490196079 2
5 0.07363780934512641 15
4 0.23383256528417817 17
4 0.29991830065359476 15
4 0.26675625073794407 16
4 0.6426203208556149 2
4 0.09573034492389332 13
4 0.5574725274725275 10
4 0.7222222222222222 56
4 0.7401515151515151 5
4 0.26430942220415904 18
4 0.2108916608916609 16
4 0.12525656814449918 21
4 0.2548920377867746 11
4 0.35698051948051945 10
4 0.5555555555555556 7
4 0.60625 9
4 0.6021739130434782 6
4 0.17484051036682616 21
4 0.09983660130718955 14
4 0.5284739982949702 7
4 0.0688419443459766 16
4 0.5 18
4 0.09402977082887128 16
4 0.75 27
4 0.28543778801843317 15
4 0.5491161616161616 5
4 0.43952922077922074 13
4 0.8333333333333334 1
4 0.5833333333333334 20
4 0.15275028280542988 16
4 0.5342843431078725 9
4 0.16869507257825614 15
4 0.8571428571428571 4
4 0.4304029304029304 18
4 0.1079063085642033 13
4 0.13878051772788613 17
4 0.33470426948687815 16
4 0.16628527841342486 18
4 0.2621184371184371 19
4 0.2078837828837829 12
4 0.7673992673992674 0
4 0.6666666666666666 14
4 0.6225961538461539 2
4 0.06080977845683728 20
4 0.46889338731443997 9
4 0.033567994505494504 16
4 0.07473455598455599 14
4 0.46909978566325317 10
4 0.0 21
3 0.5874925727866905 6
3 0.2523809523809524 22
3 0.0 22
3 0.23881223881223881 14
3 0.4844489519945909 16
3 0.5818713450292398 1
3 0.5693581780538302 9
3 0.1290045766590389 14
3 0.4535191637630662 14
3 1.6666666666666667 3
3 0.3453525641025641 17
3 0.6287878787878788 6
3 0.027554998607630183 24
3 0.5 22
3 0.8282828282828283 3
3 0.711484593837535 9
3 0.6891025641025642 5
3 0.8282828282828283 4
3 0.05000000000000001 18
3 0.18824049513704688 24
3 0.4275793650793651 21
3 1.0 4
3 0.0 20
3 0.3575245205679988 14
3 0.8709677419354839 73
3 0.2398248494800219 16
3 0.19426129426129427 15
3 0.40392156862745104 13
3 0.11671957671957671 22
3 0.0 24
3 0.4959349593495935 10
3 0.0 19
3 0.5 9
3 0.5414141414141413 12
3 0.40461760461760465 12
3 0.03571428571428571 14
3 0.34649572649572646 18
3 0.31297208538587845 22
3 0.1369332421964001 18
3 1.125 0
3 0.7142857142857143 5
3 0.5 11
3 0.8492063492063492 5
2 1.0 8
2 1.0 17
2 0.8571428571428571 3
2 0.08712121212121213 20
2 0.030330882352941176 17
2 0.3431372549019608 20
2 0.625 4
2 0.2928571428571428 17
2 0.6666666666666666 13
2 0.7272727272727273 4
2 0.5333333333333333 14
2 0.6414285714285715 13
2 0.17995689655172414 22
2 0.08571428571428572 23
2 0.0402046783625731 26
2 0.6417112299465241 5
2 0.4861111111111111 13
2 0.25595238095238093 23
2 0.474937343358396 19
2 0.2 20
2 0.6095238095238096 13
2 1.2 6
2 0.24283374283374284 18
2 0.6666666666666666 8
2 0.24710144927536232 30
2 0.39230769230769236 22
2 0.7453703703703703 21
2 0.028594771241830064 18
2 0.6180555555555556 20
2 0.75 8
2 0.3038461538461539 20
2 0.38278388278388276 19
2 0.15564516129032258 22
2 0.23195084485407064 20
2 0.8571428571428571 47
2 0.4852941176470588 20
2 0.14835164835164835 32
2 0.7633053221288515 10
2 0.025793650793650792 27
2 0.8 5
2 0.375 15
2 0.75 28
2 0.2330316742081448 19
2 0.513157894736842 21
2 0.29814814814814816 35
2 0.8 6
2 0.6120401337792643 29
2 1.3333333333333333 10
2 1.6666666666666667 14
2 0.7142857142857143 7
2 0.11653116531165311 25
2 1.25 3
2 0.0 30
2 0.24621212121212122 25
2 0.0 26
2 0.6785714285714286 30
2 0.6306818181818181 10
2 0.2178642056690837 22
2 1.5 13
2 0.5 23
2 0.48050974512743627 18
2 1.4 1
2 0.898989898989899 13
2 0.9285714285714286 48
2 0.7777777777777778 2
2 0.2 25
2 0.6125 8
2 0.3273809523809524 24
2 0.1318840579710145 24
2 0.20869565217391306 18
2 0.7958333333333334 4
2 1.5 2
2 0.011904761904761904 23
2 0.7 4
2 0.8571428571428571 2
2 0.46770833333333334 12
2 0.2792207792207792 25
2 0.6515151515151515 7
2 1.5 4
1 0.75 9
1 0.9 20
1 0.75 17
1 2.0 7
1 0.0625 25
1 1.75 0
1 0.5428571428571428 26
1 0.7142857142857143 20
1 0.5757575757575758 21
1 0.8333333333333334 59
1 0.12 43
1 0.09090909090909091 19
1 0.03333333333333333 31
1 0.3157894736842105 53
1 0.3611111111111111 24
1 0.6 7
1 0.5555555555555556 14
1 0.23076923076923078 37
1 0.03333333333333333 25
1 2.5 0
1 0.22857142857142856 21
1 0.21428571428571427 34
1 0.2857142857142857 41
1 0.3333333333333333 35
1 0.13793103448275862 31
1 0.15 42
1 0.20588235294117646 47
1 1.8888888888888888 5
1 0.10714285714285714 32
1 0.5714285714285714 15
1 0.8333333333333334 14
1 0.42857142857142855 19
1 1.0909090909090908 10
1 0.6111111111111112 41
1 0.2 19
1 5.333333333333333 4
1 1.5 21
1 0.6086956521739131 38
1 1.25 1
1 0.25 29
1 0.0625 19
1 0.43333333333333335 27
1 0.5 26
1 0.5405405405405406 18
1 1.0 35
1 0.4583333333333333 21
1 1.3333333333333333 15
1 0.08 17
1 0.25806451612903225 41
1 3.0 12
1 0.4 21
1 1.4285714285714286 50
1 0.4166666666666667 132
1 0.4666666666666667 39
1 0.5806451612903226 82
1 0.29411764705882354 39
1 0.46153846153846156 30
1 0.625 14
1 0.48 14
1 0.0 35
1 0.75 34
1 0.24242424242424243 134
1 2.0 0
1 0.23529411764705882 33
1 0.0 27
1 0.7142857142857143 8
1 0.5909090909090909 10
1 0.5333333333333333 35
1 0.7 62
1 0.02702702702702703 20
1 0.5714285714285714 51
1 1.6666666666666667 20
1 0.9411764705882353 56
1 0.2857142857142857 33
1 0.2619047619047619 28
1 0.5652173913043478 20
1 0.6470588235294118 23
1 0.17073170731707318 20
1 0.8571428571428571 11
1 0.0 42
1 0.8571428571428571 6
1 0.9354838709677419 91
1 2.5 19
1 0.75 7
1 0.25 24
1 0.2682926829268293 22
1 0.4117647058823529 38
1 1.5714285714285714 9
1 1.6666666666666667 5
1 0.6666666666666666 29
1 1.5 10
1 1.0 23
1 0.18181818181818182 23
1 1.3333333333333333 8
1 0.7333333333333333 55
1 0.7083333333333334 19
1 0.40476190476190477 35
1 0.7 6
1 0.8888888888888888 7
1 0.3 140
1 1.1428571428571428 1
1 1.25 7
1 2.5 3
1 1.0 7
1 0.5217391304347826 36
1 0.06896551724137931 22
1 0.7142857142857143 11
1 0.45714285714285713 22
1 0.7777777777777778 57
1 0.8 8
1 0.7 17
1 0.14285714285714285 23
1 0.4 20
1 0.041666666666666664 43
1 0.6923076923076923 13
1 0.625 28
1 0.5625 23
1 0.6 11
1 0.3888888888888889 18
1 0.7142857142857143 22
1 0.2 33
1 0.10526315789473684 17
1 0.5128205128205128 17
1 0.42857142857142855 40
1 1.375 0
1 0.2857142857142857 40
1 0.038461538461538464 21
1 0.20689655172413793 44
1 0.5333333333333333 15
1 0.8 48
1 0.3902439024390244 30
1 0.625 15
1 0.8461538461538461 75
1 0.7272727272727273 10
1 0.6 33
1 0.175 27
1 0.8 10
1 1.0 21
1 0.8333333333333334 15
1 0.3125 32
1 1.5 6
1 0.8461538461538461 9
1 0.3170731707317073 26
1 0.8571428571428571 28
1 1.2 1
1 1.2857142857142858 0
1 2.5 6
1 0.3333333333333333 27
1 0.0 28
1 1.25 2
1 0.0 36
1 0.0 25
1 0.6 26
1 0.35135135135135137 28
1 1.0 10
1 1.0 15
1 0.17142857142857143 30
1 0.75 13
1 0.3333333333333333 22
1 0.45 17
1 0.5 34
1 1.0769230769230769 1
1 1.25 11
1 0.47619047619047616 37
1 0.2571428571428571 27
1 0.8571428571428571 10
1 0.07894736842105263 26
1 0.1 24
1 1.1666666666666667 4
1 0.6363636363636364 11
1 0.15384615384615385 38
