count robl rocl
31 0.5 0
31 0.1859179850478662 0
31 0.15217623703404687 0
31 0.29393194127815675 0
31 0.27649769585253453 0
30 0.1533799533799534 0
30 0.09709418280818753 0
30 0.4285470085470085 0
30 0.42955121569252 0
30 0.368640350877193 0
30 0.3794871794871794 0
30 0.21712220226933907 0
30 0.3333333333333333 0
29 0.20691709386291982 0
29 0.15657283959234955 0
29 0.11112294560570422 0
29 0.05152169811768767 0
29 0.14351303443680735 0
29 0.2506631299734748 0
29 0.22470892939503048 0
29 0.3570428404611313 0
29 0.13321183243799067 0
29 0.19001544495148498 0
29 0.20969449485783423 0
29 0.5 1
28 0.5 0
28 0.7692307692307693 1
28 0.23999266532120211 0
28 0.21429405908606627 0
28 0.14749611226604462 0
27 0.375 1
27 0.25996656671243473 0
27 0.11801488272076507 0
27 0.24145940398253266 0
27 0.34812602358922295 0
27 0.16671268970119543 0
26 0.05610843066040732 0
26 0.22691708277936565 0
26 0.20194698160839525 0
26 0.19229102976757761 0
26 0.6251373626373626 0
26 0.42928810320114663 0
26 0.4074074074074074 1
26 0.5710851648351648 0
26 0.1785683019845916 0
26 1.0 3
26 0.3328754578754579 0
26 0.31464733224267316 0
26 0.42765567765567764 0
25 0.38090544325838444 0
25 0.2875102045041794 0
25 0.13711909401564573 0
25 0.3626177416934798 0
25 0.07243904047636107 0
25 0.17286879730866275 0
25 0.08967648382017418 0
25 0.1924506526178438 0
25 0.11450979460391225 0
25 0.10688477951635847 0
25 0.12653985800621956 0
24 0.21220499063905465 0
24 0.30552154669002496 0
24 0.2301516294163353 0
24 0.05089722255158712 0
24 0.2647698417446477 0
24 0.2639068249074154 0
24 0.08092723796671165 0
24 0.5 0
24 0.24990508965759242 0
24 0.12631110324506015 0
24 0.3340689121176926 0
23 0.22043680191128207 0
23 1.0 1
23 0.4005115089514067 0
23 0.16125144558450827 0
23 0.22250477010380204 0
23 0.058217173562442104 0
23 0.6 0
23 0.19242483040245842 0
23 0.15689622595976402 0
23 0.05265235598652104 0
23 0.31627635151129985 0
22 0.24100842364165248 0
22 0.2375369655594235 0
22 0.5 0
22 0.18844676946332292 0
22 0.265566457362123 0
22 0.09813200113521486 0
22 0.33295454545454545 0
22 0.19797514313643347 0
22 0.5 0
22 0.14317389927146024 0
22 0.35681818181818187 0
21 0.25 0
21 0.08220115926882844 0
21 0.17733157702889224 0
21 0.1079409162115929 0
21 0.2501814058956916 0
21 0.27118063316549434 0
21 0.30969748642162437 0
21 0.2116525078931094 0
21 0.3069535134752526 0
21 0.22256680362502546 0
21 0.31329409506749406 0
21 0.2857024906736888 0
21 0.1221275768629209 0
21 0.19963369963369965 0
21 0.1739507404759504 0
20 1.0 0
20 0.2158503536542724 0
20 0.2854404761904762 0
20 0.1428796315274077 0
20 0.0882098847444116 0
20 0.061641631497056516 0
20 0.2598038286279225 0
20 0.25905159271782663 0
20 0.46654761904761904 0
20 0.31563680737768174 0
20 0.2092685758513932 0
20 0.2734069139672588 0
20 0.856043956043956 0
20 0.05085488205834804 0
19 0.3179085842280468 0
19 0.5833276389816046 0
19 0.49909255898366606 0
19 0.4047545333923043 0
19 0.7156527682843472 0
19 0.24964438122332858 0
19 0.13307363242773296 0
19 0.1670989038292032 0
19 0.08003906527452234 0
19 0.3612121212121212 0
19 0.11901152511059632 0
19 0.41484357219296536 0
19 0.19993034695920944 0
19 0.1051753164657931 0
18 0.34843902049729286 0
18 0.35214588202733776 0
18 0.35743405936954326 0
18 0.27784429544487016 0
18 0.39966329966329966 0
18 0.6 0
18 0.443287037037037 0
18 0.2993827160493827 0
18 1.0 0
18 0.8571428571428571 3
17 0.36363636363636365 0
17 0.3346222109533468 0
17 0.3994776288893936 0
17 0.38073475437751775 0
17 0.2359509408381858 0
17 0.3562473629002793 0
17 0.38352324338483507 0
17 0.27155435978965387 0
17 0.1805599245045612 0
17 0.17384973479646731 0
17 0.05692976249335299 0
17 0.22823771210867985 0
17 0.332803391626921 0
16 0.8323863636363636 0
16 0.19322504932998638 0
16 0.3327205882352941 0
16 0.06896595864893974 0
16 0.3005631646056838 0
16 0.42911921401623915 0
16 0.25947245640443395 0
16 0.0919616629549728 0
16 0.5276727710644653 0
16 0.27212215859582345 0
16 0.5463469150969151 0
16 0.5567881944444445 0
16 0.2962708112524289 0
16 0.23961460432195458 0
16 0.38638799304560173 0
15 0.29440204277648935 0
15 0.4164854925639413 0
15 0.15367706596808764 0
15 0.4464566086934508 0
15 0.22398990408431793 0
15 0.29988715988715986 0
15 0.2686607752664198 0
15 0.07534332264745557 0
15 0.2977052901777914 0
15 0.4488552188552188 0
15 0.4641022155875286 0
15 0.3162832080200501 0
14 0.31884493557062077 0
14 0.2594378586981061 0
14 0.5 1
14 0.25434142244374347 0
14 0.11774588395822254 0
14 0.11163382886071961 0
14 0.5714285714285714 0
14 0.2587799594010774 0
14 0.375 0
14 0.33248299319727886 0
14 0.11221113006606151 0
14 0.4532658517952636 0
14 0.20434842371962048 0
14 0.5 0
14 0.36658692185007974 0
14 0.4010957792207792 0
14 0.38968375398950433 0
14 0.1628136036393107 0
14 0.8000850340136054 0
13 0.3333333333333333 0
13 0.2990950226244344 0
13 0.12757654908758473 0
13 0.4723560409318923 0
13 0.5009380863039399 0
13 0.10278310779812673 0
13 0.35669141105573743 0
13 0.5547785547785549 0
13 0.3040921174700439 0
13 0.16229184875244038 0
13 0.20987149571541586 0
13 0.35481277832759367 0
13 0.15355029585798816 0
13 0.457902994441456 0
13 0.3676862611073137 0
13 0.4513866475404936 0
13 0.6183431952662721 0
13 0.32014025207573593 0
12 0.5990196078431372 0
12 0.30821488294314386 0
12 0.15111654102882174 0
12 0.3333333333333333 0
12 0.39074631508842034 0
12 0.6999999999999998 3
12 0.22207594819449408 0
12 0.4557109557109557 0
12 0.14348278902876602 0
12 0.34763070902735443 0
12 0.38308913308913306 0
12 0.08794023413588631 0
12 0.6 0
12 0.39000659088593687 0
12 0.41640085061137694 0
12 0.7492283950617283 0
12 0.3545814479638009 0
12 0.10374585111427216 0
12 0.2806299603174603 0
12 0.6681286549707602 0
11 0.30865384615384617 0
11 0.534419991772933 0
11 0.2699873527828534 0
11 0.4 0
11 0.06695510196458963 0
11 0.75 0
11 0.4336293054771316 0
11 0.16388828918193488 0
11 0.2779594421600691 0
11 0.13018338883223426 0
11 0.4173534436580408 0
11 0.3485660064866785 0
11 0.75 1
11 0.25 0
11 0.5 0
11 0.3707855497329181 0
11 0.3057439622657014 0
11 0.17694060149643856 0
10 0.4199191159717476 0
10 0.3064190981432361 0
10 0.3333333333333333 0
10 0.4694698824525675 0
10 0.13995775892327617 0
10 0.41710526315789476 0
10 0.1671693689408516 0
10 0.2380456950970456 0
10 0.5575873015873016 0
10 0.07457400390159011 0
10 0.3891861761426979 0
10 0.14644485144485145 0
10 0.1003039857708788 0
10 1.0 0
10 0.2155388471177945 0
10 0.25 0
10 0.38853917443555264 0
10 0.6666666666666666 1
10 0.17757130124777182 0
10 0.23387201034259858 0
9 0.33494363929146537 0
9 1.5 0
9 0.4461952861952862 0
9 0.17793534690086413 0
9 0.8020202020202021 0
9 0.6982456140350877 0
9 0.4661220043572985 0
9 0.39932659932659936 0
9 0.14145179662421042 0
9 0.2590231514208122 0
9 0.7157287157287158 0
9 0.4392109500805153 0
9 0.11383649756198776 0
9 0.19894179894179895 0
9 0.28559139784946236 0
9 0.7126984126984127 0
9 0.44153957879448075 1
9 0.5233662646833255 0
9 0.3344907407407407 0
9 0.14213564213564212 0
9 0.7534595034595034 0
9 0.6409769968593498 0
9 0.37547892720306514 0
9 0.27279570775505735 0
8 0.4624365830248183 0
8 0.7159090909090909 0
8 0.5 0
8 0.7325757575757575 0
8 0.39861111111111114 0
8 0.37934981684981683 0
8 0.4165376676986584 0
8 0.11779884749396945 0
8 0.30342809364548495 0
8 0.5806451612903226 2
8 0.5360451983516998 0
8 0.6018259518259519 0
8 0.47742012452420407 0
8 1.5 0
8 0.28804347826086957 1
8 0.19888965201465203 0
8 0.36948708576998046 0
8 0.3197916666666667 0
8 0.18915661884411883 0
8 0.3097346300968385 0
8 0.5722161862456653 0
8 0.4712590299277606 0
8 0.4540864308105687 0
8 0.5454545454545454 0
7 0.18215994531784005 0
7 0.5291662167419335 0
7 0.11762377061110764 0
7 0.5454545454545454 0
7 0.5714285714285714 0
7 0.3215438906005455 0
7 0.3679722394008108 0
7 1.3333333333333333 0
7 0.6666666666666666 0
7 0.4411904761904762 0
7 0.4 1
7 0.4007936507936508 1
7 0.3538228365557558 0
7 0.09244304154149229 0
7 0.2 0
7 0.44091382530023504 0
7 0.11494272345304149 0
7 0.5593961352657005 0
7 0.24130488559059987 0
7 0.3731203007518797 0
6 0.22470492470492467 0
6 0.4089800903526393 0
6 0.30685234305923964 0
6 0.6140662879793315 0
6 0.6979166666666666 0
6 0.3650230373914584 0
6 0.44328703703703703 0
6 0.06125594177064766 0
6 0.2857142857142857 0
6 0.25956013221459445 0
6 0.20000000000000004 0
6 0.6233974358974359 0
6 0.2467948717948718 1
6 0.2565734989648033 0
6 0.23763672658195986 0
6 0.35377276634392385 0
6 0.6695906432748537 0
6 0.75 1
6 0.051578197630829214 0
6 0.3636363636363636 0
6 0.625 2
6 0.33660130718954245 1
6 0.4000000000000001 0
6 0.6259018759018758 0
6 0.5714285714285714 0
6 0.21385912904791624 0
6 0.14203612479474548 0
6 0.17046623746950054 0
6 0.6666666666666666 1
6 0.4779048093434486 0
6 0.2735690235690236 0
6 0.5811076604554866 0
6 0.0864385271479093 0
6 0.22945387945387943 0
6 0.9132256632256631 0
6 0.47404766141181215 0
6 0.12958937198067633 0
5 0.6426676852559206 0
5 0.13835497835497834 0
5 0.0802044911610129 0
5 0.7095238095238094 0
5 0.6325454545454545 0
5 0.7206349206349206 3
5 0.5333333333333333 0
5 0.5555555555555556 0
5 0.18792041292041292 0
5 0.29281397146672294 0
5 0.5948484848484848 0
5 0.3333333333333333 1
5 0.41265597147950095 0
5 0.406524064171123 0
5 0.8833333333333332 0
5 0.3114653621232569 0
5 1.5 1
5 0.21316805527331845 0
5 1.0 1
4 0.734469696969697 0
4 0.27033492822966504 0
4 0.1347803776683087 0
4 0.27986915486915487 0
4 1.0 0
4 0.75 2
4 0.18778409090909093 0
4 0.6225961538461539 0
4 0.8365384615384616 0
4 0.6 0
4 0.25 0
4 0.8 0
4 0.5394474894474894 0
4 0.5230893977024008 0
4 0.3488122171945701 0
4 0.553030303030303 0
4 0.1980769230769231 0
4 0.375 1
4 0.3798076923076923 0
4 0.6417112299465241 0
4 0.23557692307692307 0
4 0.7673992673992674 0
4 0.38709089013967063 0
4 0.8784722222222222 0
4 0.47482837528604116 0
4 0.5491161616161616 0
4 0.8571428571428571 0
4 0.059768111790170615 0
4 0.5841307814992026 0
4 0.3822115384615385 0
4 0.5864527629233511 0
4 0.28781512605042014 0
4 0.2772366522366522 1
3 0.6157407407407408 1
3 1.6666666666666667 1
3 0.3333333333333333 1
3 0.6923076923076922 0
3 0.24444444444444446 1
3 0.4594516594516594 0
3 0.6666666666666666 2
3 0.6 1
3 0.22061191626409016 0
3 0.06912442396313363 0
3 0.4000000000000001 1
3 1.0 1
3 0.36904761904761907 0
3 0.11071428571428571 1
3 0.8709677419354839 2
3 0.6383338024204898 0
3 0.5973429951690822 1
3 0.09235209235209235 0
3 0.21216931216931215 1
3 0.6 0
3 0.15018315018315018 0
3 0.6204545454545455 1
3 1.125 0
3 0.14334554334554336 1
3 0.5382173382173382 0
3 0.6974358974358973 0
3 0.31309041835357626 0
3 0.3193939393939394 0
3 0.5265123593296969 0
3 0.1288888888888889 0
3 1.0 2
3 0.5 1
3 0.3333333333333333 1
3 0.6666666666666666 0
3 0.16666666666666666 1
3 0.2904761904761905 1
3 0.38425925925925924 0
3 0.42296918767507 1
3 0.5390749601275916 1
3 0.36279461279461284 0
3 0.4421296296296296 0
3 0.09814814814814815 0
3 0.053732303732303734 0
3 0.45303030303030306 0
3 1.0 0
3 1.0 0
3 0.11379142300194932 0
3 0.18560606060606064 0
3 0.8571428571428571 0
3 0.25 1
3 0.1897727272727273 1
3 0.4702380952380952 0
3 0.5 1
3 0.5 2
3 0.8300653594771242 0
3 0.6666666666666666 0
3 0.8333333333333334 0
3 0.28138528138528135 0
3 0.5 1
3 0.4055555555555556 1
3 0.3092948717948718 0
3 0.774928774928775 0
3 0.4071428571428572 0
3 0.6066022544283415 0
3 0.18003565062388593 1
2 1.4 0
2 1.0 0
2 0.17914438502673796 0
2 0.75 0
2 0.6875 0
2 0.5 0
2 0.11764705882352941 0
2 0.13418290854572712 1
2 0.11437908496732026 0
2 0.8571428571428571 0
2 0.37797619047619047 1
2 0.5505050505050505 0
2 0.2857142857142857 1
2 0.2 0
2 0.5 0
2 0.7777777777777778 0
2 0.3333333333333333 1
2 0.16025641025641024 1
2 1.3333333333333333 3
2 0.24404761904761904 0
2 0.2928571428571428 1
2 0.5669642857142857 1
2 0.10818713450292397 0
2 0.6666666666666666 1
2 0.6396103896103896 0
2 0.42857142857142855 2
2 1.0 2
2 0.8452380952380952 0
2 0.5714285714285714 1
2 1.5 1
2 0.5625 0
2 0.7142857142857143 1
2 1.6666666666666667 4
2 0.75 2
2 0.9285714285714286 3
2 0.7559523809523809 0
2 0.07846153846153847 0
2 0.7113095238095238 0
2 0.788888888888889 3
2 0.6666666666666666 0
2 0.6666666666666666 2
2 0.7071428571428571 0
2 0.625 0
2 0.8333333333333334 0
2 0.32291666666666663 2
2 0.8 1
2 0.06573275862068965 0
2 0.743421052631579 0
2 0.1943573667711599 1
2 0.31009615384615385 1
2 1.0 0
2 0.6666666666666666 1
2 0.2594670406732118 1
2 0.5 2
2 0.37412587412587417 1
2 1.2 1
2 1.5 2
2 0.5857843137254902 0
2 0.8571428571428571 0
2 1.25 0
2 0.3771551724137931 0
2 0.75 1
2 0.8571428571428571 3
2 0.2111111111111111 1
2 0.4 2
2 0.5 2
2 0.3076923076923077 0
2 0.430952380952381 0
2 0.6076923076923078 2
2 0.21825396825396826 1
2 0.8333333333333334 0
2 0.6168478260869565 1
2 0.8090909090909091 0
2 0.5333333333333333 0
1 0.7647058823529411 0
1 0.4444444444444444 1
1 0.8333333333333334 1
1 1.3333333333333333 0
1 0.12 1
1 0.6923076923076923 1
1 1.5 2
1 0.15384615384615385 2
1 1.1666666666666667 0
1 0.8571428571428571 1
1 0.4 2
1 0.2 2
1 0.7333333333333333 3
1 0.7647058823529411 0
1 0.2 2
1 0.05 0
1 0.14285714285714285 0
1 0.05263157894736842 0
1 0.5 1
1 5.333333333333333 1
1 2.0 0
1 0.5757575757575758 0
1 0.9 2
1 1.0 5
1 1.6666666666666667 1
1 0.7333333333333333 0
1 1.25 2
1 1.5 3
1 1.2 0
1 0.625 3
1 1.25 0
1 0.2 1
1 0.5 1
1 0.9354838709677419 2
1 0.8571428571428571 4
1 1.8888888888888888 0
1 0.75 1
1 0.42857142857142855 3
1 0.2 2
1 1.4285714285714286 3
1 1.3333333333333333 1
1 0.6666666666666666 5
1 0.8125 0
1 0.6 0
1 0.42857142857142855 0
1 0.75 2
1 0.3333333333333333 3
1 0.8 2
1 1.0909090909090908 0
1 0.9090909090909091 1
1 0.5 2
1 0.5 3
1 1.5714285714285714 1
1 0.5217391304347826 1
1 0.4166666666666667 11
1 0.8 0
1 2.0 3
1 0.5333333333333333 1
1 0.8333333333333334 4
1 0.375 1
1 1.2857142857142858 0
1 0.75 2
1 0.6666666666666666 0
1 0.20588235294117646 1
1 0.3333333333333333 2
1 0.5 3
1 0.42857142857142855 1
1 0.9090909090909091 0
1 1.6666666666666667 3
1 2.5 1
1 0.8333333333333334 2
1 1.75 0
1 0.29411764705882354 2
1 0.2857142857142857 0
1 0.4666666666666667 2
1 0.7 1
1 0.7142857142857143 1
1 0.3 14
1 0.47058823529411764 1
1 0.5384615384615384 0
1 1.5 10
1 0.8888888888888888 0
1 0.8 1
1 0.7142857142857143 1
1 0.46153846153846156 2
1 0.7058823529411765 0
1 0.25 1
1 0.2962962962962963 1
1 2.5 0
1 0.4 1
1 0.23529411764705882 1
1 1.375 0
1 3.0 4
1 0.625 0
1 1.0 2
1 1.0 1
1 0.8461538461538461 5
1 0.3157894736842105 2
1 0.24242424242424243 4
1 0.4 1
1 1.1428571428571428 0
1 0.3333333333333333 1
1 0.4 2
1 0.5806451612903226 2
1 0.75 4
1 0.6666666666666666 3
1 2.5 3
1 1.5 0
1 1.25 1
1 0.5714285714285714 2
1 0.4666666666666667 1
1 1.25 0
1 0.5333333333333333 2
1 0.15384615384615385 2
1 0.75 2
1 1.0769230769230769 0
1 0.9411764705882353 3
1 0.625 1
1 0.75 1
1 1.0 1
1 1.5 2
1 2.5 9
1 0.75 1
1 0.14285714285714285 1
1 0.8888888888888888 1
1 0.15 2
1 1.0 7
1 0.6 2
