robl cc count
0.19230769230769232 9 5
0.1935483870967742 8 5
0.24242424242424243 9 5
0.2916666666666667 4 5
0.2571428571428571 7 5
0.2903225806451613 10 5
0.1935483870967742 3 5
0.24324324324324326 9 5
0.12903225806451613 4 5
0.07894736842105263 4 5
0.1935483870967742 1 5
0.075 11 5
0.14634146341463414 3 4
0.35294117647058826 7 4
0.17391304347826086 11 4
0.14634146341463414 1 4
0.1724137931034483 2 4
0.1724137931034483 9 4
0.17142857142857143 10 4
0.17142857142857143 7 4
0.42857142857142855 8 4
0.17142857142857143 6 4
0.08823529411764706 6 4
0.17073170731707318 4 4
0.47368421052631576 1 4
0.14705882352941177 5 4
0.11904761904761904 11 4
0.2777777777777778 9 4
0.36 4 4
0.17073170731707318 9 4
0.27586206896551724 12 4
0.11428571428571428 4 4
0.14634146341463414 11 4
0.47619047619047616 1 4
0.47058823529411764 3 4
0.13793103448275862 10 4
0.09090909090909091 12 4
0.36585365853658536 1 4
0.3793103448275862 10 4
0.08333333333333333 12 4
0.18181818181818182 11 4
0.34782608695652173 3 4
0.34782608695652173 2 4
0.1111111111111111 15 4
0.0975609756097561 11 4
0.45454545454545453 7 4
0.18421052631578946 6 4
0.18421052631578946 9 4
0.16216216216216217 11 4
0.1794871794871795 1 4
0.42105263157894735 1 4
0.43478260869565216 3 4
0.15 11 4
0.16216216216216217 10 4
0.12121212121212122 6 4
0.12121212121212122 7 4
0.15 12 4
0.16216216216216217 8 4
0.17073170731707318 1 4
0.1388888888888889 4 4
0.47619047619047616 2 4
0.08108108108108109 3 4
0.15151515151515152 4 4
0.16129032258064516 10 4
0.15384615384615385 14 4
0.07894736842105263 5 4
0.07692307692307693 16 4
0.15384615384615385 15 4
0.13157894736842105 9 4
0.25806451612903225 1 4
0.4117647058823529 4 4
0.08333333333333333 13 4
0.3888888888888889 11 4
0.08108108108108109 7 4
0.13513513513513514 9 4
0.13793103448275862 2 4
0.391304347826087 1 4
0.391304347826087 2 4
0.391304347826087 3 4
0.391304347826087 5 4
0.10810810810810811 4 4
0.2631578947368421 10 4
0.08108108108108109 4 4
0.14634146341463414 6 4
0.2608695652173913 9 4
0.4117647058823529 10 4
0.12903225806451613 2 4
0.3333333333333333 13 4
0.28125 10 4
0.07894736842105263 8 4
0.07692307692307693 12 4
0.10810810810810811 1 4
0.13157894736842105 7 4
0.1875 10 4
0.13157894736842105 6 4
0.2631578947368421 8 4
0.15151515151515152 5 4
0.34375 6 4
0.4444444444444444 13 4
0.13157894736842105 1 4
0.5294117647058824 3 4
0.1282051282051282 9 4
0.1282051282051282 10 4
0.1891891891891892 10 4
0.10256410256410256 9 4
0.1282051282051282 11 4
0.28125 9 4
0.10714285714285714 2 4
0.4444444444444444 6 4
0.08 11 4
0.10526315789473684 13 4
0.0967741935483871 12 4
0.17142857142857143 8 4
0.14814814814814814 23 4
0.05 8 4
0.19444444444444445 11 4
0.058823529411764705 2 4
0.05714285714285714 13 4
0.2413793103448276 10 4
0.058823529411764705 3 4
0.2564102564102564 9 4
0.05128205128205128 12 4
0.32 7 4
0.3103448275862069 1 4
0.06896551724137931 11 4
0.05405405405405406 6 4
0.05128205128205128 7 4
0.20689655172413793 8 4
0.75 5 4
0.06666666666666667 12 4
0.2962962962962963 2 4
0.22857142857142856 4 4
0.06666666666666667 10 4
0.0625 4 4
0.2962962962962963 3 4
0.22857142857142856 7 4
0.875 1 4
0.058823529411764705 1 4
0.075 8 4
0.24242424242424243 1 4
0.21875 12 4
0.0967741935483871 11 4
0.21875 9 4
0.1935483870967742 2 4
0.22580645161290322 1 4
0.2413793103448276 9 4
0.32142857142857145 6 4
0.21875 7 4
0.2222222222222222 11 4
0.2 12 4
0.225 7 4
0.24324324324324326 8 4
0.1951219512195122 13 4
0.24242424242424243 2 4
0.21951219512195122 8 4
0.1935483870967742 9 4
0.05714285714285714 10 4
0.075 7 4
0.2903225806451613 6 4
0.19444444444444445 1 4
0.07407407407407407 13 4
0.07407407407407407 12 4
0.8 3 4
0.6363636363636364 2 4
0.2903225806451613 4 4
0.23809523809523808 9 4
0.20588235294117646 4 4
0.20588235294117646 7 4
0.20689655172413793 2 4
0.22580645161290322 12 4
0.04878048780487805 11 4
0.7222222222222222 1 4
0.04878048780487805 12 4
0.21621621621621623 7 4
0.2564102564102564 5 4
0.2903225806451613 5 4
0.3157894736842105 9 4
0.2857142857142857 11 4
0.06060606060606061 4 4
0.3 10 4
0.04878048780487805 9 4
0.18518518518518517 10 4
0.13793103448275862 11 4
0.16216216216216217 5 4
0.1794871794871795 7 4
0.11428571428571428 1 4
0.23333333333333334 5 4
0.08571428571428572 7 4
0.21621621621621623 10 4
0.3157894736842105 8 4
0.04878048780487805 8 4
0.05405405405405406 7 4
0.23333333333333334 4 4
0.05263157894736842 9 4
0.20512820512820512 10 4
0.05263157894736842 8 4
0.3125 8 4
0.06451612903225806 5 4
0.05263157894736842 5 4
0.21212121212121213 9 4
0.3125 9 4
0.2857142857142857 12 4
0.06451612903225806 3 4
0.9090909090909091 1 4
0.21621621621621623 8 4
0.2413793103448276 2 4
0.32 4 4
0.058823529411764705 11 4
0.21739130434782608 9 4
0.20512820512820512 1 4
0.05555555555555555 2 4
0.05 5 4
0.04878048780487805 1 4
0.07317073170731707 14 3
0.2 13 3
0.32142857142857145 8 3
0.3448275862068966 7 3
0.1951219512195122 10 3
0.07317073170731707 13 3
0.28125 13 3
0.07692307692307693 13 3
0.07894736842105263 6 3
0.5333333333333333 4 3
0.2571428571428571 9 3
0.2571428571428571 10 3
0.075 1 3
0.28125 5 3
0.5625 2 3
0.25806451612903225 3 3
0.5263157894736842 2 3
0.07142857142857142 15 3
0.5714285714285714 5 3
0.0975609756097561 6 3
0.07407407407407407 11 3
0.47368421052631576 4 3
0.06451612903225806 15 3
0.6 4 3
0.3225806451612903 5 3
0.32142857142857145 9 3
0.07142857142857142 16 3
0.07317073170731707 10 3
0.07317073170731707 9 3
0.5789473684210527 1 3
0.5294117647058824 2 3
0.5263157894736842 1 3
0.07317073170731707 1 3
0.34285714285714286 23 3
0.20689655172413793 10 3
0.08108108108108109 11 3
0.08695652173913043 10 3
0.1794871794871795 5 3
0.1794871794871795 2 3
0.17857142857142858 12 3
0.17857142857142858 11 3
0.2647058823529412 8 3
0.27586206896551724 8 3
0.05555555555555555 14 3
0.1891891891891892 8 3
0.06451612903225806 14 3
0.26666666666666666 11 3
0.08695652173913043 13 3
0.18421052631578946 1 3
0.18421052631578946 2 3
0.16216216216216217 7 3
0.1794871794871795 8 3
0.1794871794871795 9 3
0.25806451612903225 5 3
0.2564102564102564 6 3
0.20588235294117646 12 3
0.18181818181818182 12 3
0.34615384615384615 18 3
0.08108108108108109 8 3
0.32142857142857145 5 3
0.12903225806451613 12 3
0.32142857142857145 7 3
0.3448275862068966 6 3
0.1951219512195122 1 3
0.34375 5 3
0.19444444444444445 10 3
0.2571428571428571 3 3
0.19444444444444445 6 3
0.21875 4 3
0.275 8 3
0.2631578947368421 12 3
0.3142857142857143 6 3
0.175 9 3
0.47368421052631576 2 3
0.21212121212121213 8 3
0.6111111111111112 3 3
0.25806451612903225 7 3
0.3142857142857143 9 3
0.17391304347826086 14 3
0.16129032258064516 4 3
0.2564102564102564 1 3
0.09090909090909091 13 3
0.175 2 3
0.06060606060606061 2 3
0.21621621621621623 3 3
0.2857142857142857 15 3
0.08823529411764706 12 3
0.175 11 3
0.35 7 3
0.21212121212121213 7 3
0.3125 13 3
0.09375 17 3
0.21212121212121213 12 3
0.6153846153846154 2 3
0.17073170731707318 6 3
0.09523809523809523 13 3
0.17142857142857143 2 3
0.35714285714285715 10 3
0.2647058823529412 1 3
0.16216216216216217 4 3
0.47058823529411764 5 3
0.09090909090909091 14 3
0.2647058823529412 2 3
0.1 12 3
0.16 13 3
0.3076923076923077 11 3
0.25 14 3
0.08823529411764706 3 3
0.21621621621621623 4 3
0.21621621621621623 5 3
0.16666666666666666 13 3
0.21621621621621623 9 3
0.21621621621621623 11 3
0.0975609756097561 1 3
0.2727272727272727 10 3
0.3103448275862069 10 3
0.45714285714285713 4 3
0.0975609756097561 8 3
0.0975609756097561 10 3
0.058823529411764705 7 3
0.3103448275862069 4 3
0.21875 5 3
0.36666666666666664 1 3
0.16216216216216217 1 3
0.36666666666666664 10 3
0.25925925925925924 3 3
0.3684210526315789 5 3
0.6875 1 3
0.10256410256410256 11 3
0.6666666666666666 6 3
0.05714285714285714 5 3
0.15789473684210525 14 3
0.10256410256410256 6 3
0.3055555555555556 6 3
0.21951219512195122 10 3
0.10256410256410256 2 3
0.10256410256410256 1 3
0.21951219512195122 7 3
0.2 25 3
0.23684210526315788 6 3
0.32 6 3
0.3888888888888889 9 3
0.29411764705882354 11 3
0.05 1 3
0.12195121951219512 4 3
0.2692307692307692 8 3
0.12195121951219512 8 3
0.13513513513513514 25 3
0.13513513513513514 12 3
0.14705882352941177 10 3
0.047619047619047616 16 3
0.391304347826087 6 3
0.05263157894736842 2 3
0.3870967741935484 7 3
0.05555555555555555 6 3
0.30303030303030304 11 3
0.23809523809523808 13 3
0.12195121951219512 1 3
0.23809523809523808 10 3
0.2608695652173913 10 3
0.13636363636363635 10 3
0.13636363636363635 11 3
0.12121212121212122 2 3
0.8888888888888888 1 3
0.2413793103448276 4 3
0.13333333333333333 12 3
0.23684210526315788 13 3
0.12195121951219512 12 3
0.24324324324324326 11 3
0.24324324324324326 10 3
0.4090909090909091 4 3
0.2916666666666667 2 3
0.13043478260869565 11 3
0.7272727272727273 1 3
0.10810810810810811 2 3
2.5 1 3
0.43478260869565216 8 3
0.375 10 3
0.15151515151515152 11 3
0.38095238095238093 13 3
0.43478260869565216 5 3
0.225 4 3
0.43478260869565216 6 3
0.05405405405405406 4 3
0.1111111111111111 12 3
0.225 11 3
0.14634146341463414 21 3
0.14705882352941177 3 3
0.14634146341463414 13 3
0.2619047619047619 10 3
0.18518518518518517 3 3
0.15151515151515152 6 3
0.375 9 3
0.10810810810810811 13 3
0.225 10 3
0.38095238095238093 2 3
0.05263157894736842 11 3
0.225 8 3
0.22580645161290322 2 3
0.14814814814814814 10 3
0.11428571428571428 3 3
0.10714285714285714 15 3
0.11428571428571428 5 3
0.14705882352941177 12 3
0.3 11 3
0.225 5 3
0.14705882352941177 11 3
0.30434782608695654 2 3
0.24324324324324326 4 3
0.22580645161290322 14 3
0.13043478260869565 14 3
0.23529411764705882 10 3
0.05128205128205128 5 3
0.8461538461538461 1 3
0.1388888888888889 9 3
0.8709677419354839 4 3
0.12 11 3
0.1388888888888889 2 3
0.23529411764705882 11 3
0.2777777777777778 11 3
0.23529411764705882 12 3
0.2962962962962963 5 3
0.2962962962962963 4 3
0.23684210526315788 3 3
0.23684210526315788 4 3
0.23684210526315788 5 3
0.37037037037037035 4 3
0.19230769230769232 10 3
0.37037037037037035 1 3
0.26666666666666666 10 3
0.18421052631578946 4 3
0.18421052631578946 8 3
0.18421052631578946 10 3
0.20512820512820512 11 3
0.34615384615384615 9 3
0.20512820512820512 9 3
0.20512820512820512 8 3
0.20512820512820512 7 3
0.34615384615384615 7 3
0.34615384615384615 4 3
0.32 3 3
0.34615384615384615 2 3
0.24242424242424243 11 3
0.23684210526315788 7 3
0.20512820512820512 12 3
0.1388888888888889 10 3
0.39285714285714285 9 3
0.23333333333333334 10 3
0.2903225806451613 1 3
0.3870967741935484 9 3
0.14634146341463414 4 3
0.23684210526315788 11 3
0.23684210526315788 14 3
0.1282051282051282 5 3
0.42105263157894735 6 3
0.24242424242424243 5 3
0.2926829268292683 6 3
0.13157894736842105 2 3
0.24242424242424243 8 3
0.42105263157894735 3 3
0.2926829268292683 1 3
0.38461538461538464 9 3
0.13157894736842105 5 3
0.2619047619047619 4 3
0.11538461538461539 12 3
0.37037037037037035 3 3
0.1388888888888889 11 3
0.2692307692307692 3 3
0.2692307692307692 4 3
0.43478260869565216 1 3
0.43333333333333335 1 3
0.14634146341463414 2 3
0.23076923076923078 12 3
0.4230769230769231 4 3
0.11904761904761904 10 3
0.2962962962962963 10 3
0.4230769230769231 5 3
0.2972972972972973 9 3
0.17391304347826086 10 2
0.16216216216216217 2 2
0.06896551724137931 12 2
0.21951219512195122 5 2
0.21951219512195122 1 2
0.10526315789473684 17 2
0.16129032258064516 13 2
0.21212121212121213 3 2
0.21875 11 2
0.06896551724137931 15 2
0.21212121212121213 4 2
0.0975609756097561 16 2
0.17142857142857143 3 2
0.075 13 2
0.075 10 2
0.075 6 2
0.075 5 2
0.075 3 2
0.0975609756097561 12 2
0.17073170731707318 14 2
0.1 17 2
0.07894736842105263 1 2
0.10526315789473684 14 2
0.17073170731707318 11 2
0.21875 3 2
0.16216216216216217 13 2
0.21875 1 2
0.10344827586206896 14 2
0.04878048780487805 4 2
0.17073170731707318 10 2
0.09375 18 2
0.14705882352941177 2 2
0.24 12 2
0.24242424242424243 4 2
0.21428571428571427 12 2
0.10344827586206896 13 2
0.21428571428571427 15 2
0.07317073170731707 7 2
0.07317073170731707 6 2
0.16129032258064516 14 2
0.21621621621621623 1 2
0.07894736842105263 11 2
0.07317073170731707 3 2
0.07317073170731707 2 2
0.21739130434782608 10 2
0.21739130434782608 11 2
0.10344827586206896 12 2
0.21739130434782608 13 2
0.07894736842105263 13 2
0.1951219512195122 8 2
0.20588235294117646 13 2
0.23684210526315788 12 2
0.07894736842105263 2 2
0.07894736842105263 10 2
0.11428571428571428 13 2
0.23529411764705882 13 2
0.05714285714285714 15 2
0.05714285714285714 14 2
0.05714285714285714 12 2
0.175 14 2
0.11428571428571428 15 2
0.23809523809523808 11 2
0.19444444444444445 4 2
0.08108108108108109 12 2
0.24 9 2
0.19444444444444445 2 2
0.11764705882352941 12 2
0.2413793103448276 11 2
0.0967741935483871 14 2
0.05555555555555555 16 2
0.11904761904761904 2 2
0.11904761904761904 4 2
0.05555555555555555 4 2
0.23076923076923078 13 2
0.24242424242424243 6 2
0.19444444444444445 9 2
0.1891891891891892 5 2
0.08108108108108109 5 2
0.23333333333333334 11 2
0.23333333333333334 2 2
0.21212121212121213 1 2
0.1724137931034483 14 2
0.17073170731707318 7 2
0.2 20 2
0.10256410256410256 4 2
0.20833333333333334 11 2
0.20833333333333334 13 2
0.10256410256410256 12 2
0.21052631578947367 11 2
0.21052631578947367 14 2
0.10256410256410256 14 2
0.07317073170731707 15 2
0.08 17 2
0.07317073170731707 12 2
0.15789473684210525 15 2
0.06666666666666667 13 2
0.21951219512195122 15 2
0.06451612903225806 13 2
0.23076923076923078 14 2
0.23076923076923078 16 2
0.19444444444444445 5 2
0.175 12 2
0.11428571428571428 2 2
0.13157894736842105 14 2
0.12195121951219512 7 2
0.04878048780487805 13 2
0.09375 2 2
0.24324324324324326 3 2
0.11904761904761904 9 2
0.19230769230769232 12 2
0.24390243902439024 5 2
0.24390243902439024 7 2
0.19230769230769232 11 2
0.24324324324324326 1 2
0.05405405405405406 5 2
0.05405405405405406 2 2
0.2222222222222222 12 2
0.19047619047619047 13 2
0.17647058823529413 12 2
0.19047619047619047 11 2
0.19047619047619047 10 2
0.14285714285714285 14 2
0.05405405405405406 13 2
0.12 15 2
0.24242424242424243 13 2
0.11904761904761904 7 2
0.14634146341463414 16 2
0.17142857142857143 11 2
0.13513513513513514 4 2
0.12195121951219512 13 2
0.14634146341463414 12 2
0.11904761904761904 8 2
0.175 17 2
0.1388888888888889 8 2
0.05128205128205128 13 2
0.17857142857142858 2 2
0.09523809523809523 12 2
0.05128205128205128 18 2
0.17857142857142858 10 2
0.1794871794871795 13 2
0.08333333333333333 18 2
0.1794871794871795 3 2
0.1388888888888889 13 2
0.1794871794871795 4 2
0.05128205128205128 6 2
0.14634146341463414 8 2
0.11904761904761904 6 2
0.2571428571428571 5 2
0.2564102564102564 13 2
0.09523809523809523 14 2
0.2571428571428571 2 2
0.08333333333333333 14 2
0.05555555555555555 3 2
0.2564102564102564 11 2
0.05405405405405406 15 2
0.24324324324324326 7 2
0.13157894736842105 13 2
0.2647058823529412 5 2
0.18421052631578946 7 2
0.2647058823529412 6 2
0.2571428571428571 6 2
0.13513513513513514 13 2
0.2571428571428571 8 2
0.2571428571428571 11 2
0.13513513513513514 8 2
0.05128205128205128 4 2
0.05128205128205128 2 2
0.08571428571428572 1 2
0.25806451612903225 9 2
0.1794871794871795 18 2
0.18181818181818182 13 2
0.05 20 2
0.25806451612903225 11 2
0.12195121951219512 10 2
0.13513513513513514 1 2
0.1891891891891892 14 2
0.09375 15 2
0.25925925925925924 9 2
0.05 11 2
0.05 7 2
0.1891891891891892 12 2
0.05 6 2
0.2619047619047619 1 2
0.1891891891891892 4 2
0.1282051282051282 3 2
0.09375 13 2
0.047619047619047616 10 2
0.1282051282051282 4 2
0.13157894736842105 4 2
0.2647058823529412 11 2
0.18421052631578946 15 2
0.1282051282051282 13 2
0.047619047619047616 11 2
0.08571428571428572 12 2
0.2682926829268293 6 2
0.18421052631578946 20 2
0.12903225806451613 15 2
0.2682926829268293 10 2
0.09375 12 2
0.2682926829268293 11 2
0.18518518518518517 11 2
0.2682926829268293 14 2
0.047619047619047616 9 2
0.12903225806451613 11 2
0.047619047619047616 7 2
0.08571428571428572 13 2
0.2702702702702703 1 2
0.047619047619047616 4 2
0.08695652173913043 14 2
0.15151515151515152 1 2
0.13043478260869565 12 2
0.15789473684210525 13 2
0.4230769230769231 1 2
1.4 3 2
1.2 5 2
1.125 3 2
1.0 3 2
0.9285714285714286 1 2
0.9166666666666666 1 2
0.6363636363636364 4 2
0.8888888888888888 2 2
0.7777777777777778 1 2
0.7692307692307693 3 2
0.7692307692307693 2 2
0.7142857142857143 3 2
0.6923076923076923 5 2
0.6923076923076923 2 2
0.6666666666666666 4 2
0.7777777777777778 3 2
0.5 11 2
0.4782608695652174 4 2
0.4782608695652174 3 2
0.4375 5 2
0.43478260869565216 16 2
0.43478260869565216 4 2
0.42857142857142855 11 2
2.0 1 2
0.6428571428571429 1 2
0.6190476190476191 5 2
0.5882352941176471 2 2
0.3103448275862069 7 2
0.3939393939393939 7 2
0.2916666666666667 9 2
0.39473684210526316 1 2
0.40540540540540543 1 2
0.6060606060606061 6 2
0.6 7 2
0.5909090909090909 5 2
0.5909090909090909 4 2
0.5882352941176471 5 2
0.5833333333333334 3 2
0.5238095238095238 1 2
0.6111111111111112 4 2
0.5789473684210527 2 2
0.56 1 2
0.5555555555555556 4 2
0.5454545454545454 6 2
0.5454545454545454 4 2
0.5384615384615384 4 2
0.5294117647058824 4 2
0.5294117647058824 1 2
0.5625 3 2
0.42857142857142855 9 2
0.4375 10 2
0.3103448275862069 9 2
0.42105263157894735 12 2
0.4444444444444444 7 2
0.44 6 2
0.4 12 2
0.2916666666666667 8 2
0.047619047619047616 1 2
0.2894736842105263 8 2
0.275 1 2
0.275 12 2
0.28125 7 2
0.2903225806451613 11 2
0.2903225806451613 8 2
0.2894736842105263 11 2
0.28125 8 2
0.27586206896551724 6 2
0.2894736842105263 1 2
0.2894736842105263 13 2
0.28125 1 2
0.28 13 2
0.28125 4 2
0.27586206896551724 2 2
0.27586206896551724 4 2
0.275 7 2
0.175 1 2
0.4473684210526316 2 2
0.45 2 2
0.45 3 2
0.44 4 2
0.41935483870967744 5 2
0.4166666666666667 8 2
0.41379310344827586 1 2
0.4090909090909091 15 2
0.4090909090909091 6 2
0.4090909090909091 3 2
0.4074074074074074 6 2
0.42105263157894735 4 2
0.44 2 2
0.44 3 2
0.4782608695652174 1 2
0.45 7 2
0.47619047619047616 14 2
0.47368421052631576 14 2
0.47368421052631576 6 2
0.47368421052631576 5 2
0.47058823529411764 9 2
0.4666666666666667 5 2
0.46153846153846156 19 2
0.46153846153846156 9 2
0.45454545454545453 16 2
0.45454545454545453 6 2
0.3103448275862069 8 2
0.425 18 2
0.3125 10 2
0.05714285714285714 19 2
0.19444444444444445 12 2
0.21951219512195122 9 2
0.2702702702702703 12 2
0.3548387096774194 8 2
0.3548387096774194 1 2
0.34782608695652173 16 2
0.34782608695652173 6 2
0.34615384615384615 11 2
0.3448275862068966 20 2
0.3448275862068966 13 2
0.3548387096774194 10 2
0.3448275862068966 3 2
0.34285714285714286 24 2
0.34285714285714286 8 2
0.3333333333333333 18 2
0.3333333333333333 17 2
0.3333333333333333 15 2
0.3333333333333333 14 2
0.3333333333333333 12 2
0.34375 4 2
0.325 9 2
0.35714285714285715 11 2
0.36 2 2
0.22857142857142856 15 2
0.15151515151515152 12 2
0.39285714285714285 1 2
0.22857142857142856 6 2
0.175 3 2
0.2222222222222222 16 2
0.3142857142857143 2 2
0.1951219512195122 7 2
0.08 10 2
0.08823529411764706 2 2
0.15625 1 2
0.10810810810810811 3 2
0.10810810810810811 14 2
0.10810810810810811 16 2
0.06060606060606061 14 2
0.175 4 2
0.08 12 2
0.22580645161290322 10 2
0.175 6 2
0.175 7 2
0.15151515151515152 14 2
0.058823529411764705 15 2
0.1111111111111111 14 2
0.15151515151515152 13 2
0.058823529411764705 12 2
0.05714285714285714 20 2
0.22857142857142856 5 2
0.39285714285714285 4 2
0.15625 9 2
0.2972972972972973 13 2
0.30303030303030304 5 2
0.3055555555555556 11 2
0.30303030303030304 1 2
0.2972972972972973 7 2
0.2962962962962963 8 2
0.2962962962962963 7 2
0.29411764705882354 12 2
0.2926829268292683 8 2
0.2926829268292683 7 2
0.3076923076923077 10 2
0.3103448275862069 2 2
0.3103448275862069 5 2
0.32432432432432434 6 2
0.3235294117647059 12 2
0.3235294117647059 10 2
0.3235294117647059 7 2
0.3225806451612903 8 2
0.3225806451612903 2 2
0.32142857142857145 4 2
0.3181818181818182 2 2
0.3170731707317073 7 2
0.391304347826087 7 2
0.3170731707317073 3 2
0.3157894736842105 10 2
0.30303030303030304 4 2
0.2962962962962963 9 2
0.30303030303030304 7 2
0.36 8 2
0.3888888888888889 12 2
0.38095238095238093 14 2
0.38095238095238093 6 2
0.38095238095238093 4 2
0.358974358974359 2 2
0.2702702702702703 8 2
0.3142857142857143 4 2
0.37037037037037035 17 2
0.3684210526315789 11 2
0.3611111111111111 5 2
0.36 9 2
0.37037037037037035 5 2
0.36 5 2
0.32432432432432434 10 2
0.32432432432432434 9 2
0.32432432432432434 8 2
0.3055555555555556 10 2
0.3055555555555556 1 2
0.37142857142857144 5 2
0.30434782608695654 10 2
0.30434782608695654 5 2
0.2926829268292683 2 1
0.2926829268292683 12 1
0.2926829268292683 10 1
0.2926829268292683 9 1
0.24242424242424243 3 1
0.2413793103448276 13 1
0.24242424242424243 10 1
0.2916666666666667 18 1
0.2916666666666667 13 1
0.2916666666666667 10 1
0.2916666666666667 11 1
0.2926829268292683 16 1
0.2682926829268293 22 1
0.2413793103448276 3 1
0.24 11 1
0.24 2 1
0.29411764705882354 8 1
0.29411764705882354 9 1
0.29411764705882354 10 1
0.23809523809523808 15 1
0.29411764705882354 14 1
0.29411764705882354 16 1
0.24242424242424243 14 1
0.23684210526315788 10 1
0.24242424242424243 12 1
0.2727272727272727 13 1
0.24242424242424243 15 1
0.24324324324324326 6 1
0.2692307692307692 9 1
0.24324324324324326 16 1
0.2682926829268293 12 1
0.2682926829268293 9 1
0.275 3 1
0.26666666666666666 24 1
0.275 9 1
0.26666666666666666 22 1
0.275 13 1
0.275 14 1
0.26666666666666666 12 1
0.2647058823529412 13 1
0.2647058823529412 12 1
0.2647058823529412 10 1
0.2647058823529412 9 1
0.2647058823529412 4 1
0.2647058823529412 3 1
0.2631578947368421 19 1
0.28205128205128205 3 1
0.28205128205128205 8 1
0.28205128205128205 10 1
0.28205128205128205 11 1
0.24324324324324326 14 1
0.2903225806451613 12 1
0.3793103448275862 7 1
0.24390243902439024 1 1
0.375 11 1
0.40540540540540543 7 1
0.37037037037037035 20 1
0.37142857142857144 8 1
0.37142857142857144 12 1
0.15151515151515152 3 1
0.15 25 1
0.15 18 1
0.15 17 1
0.15 15 1
0.15 14 1
0.15 13 1
0.375 12 1
0.1951219512195122 2 1
0.375 14 1
0.3783783783783784 1 1
0.3783783783783784 7 1
0.3783783783783784 10 1
0.3783783783783784 11 1
0.3783783783783784 24 1
0.14814814814814814 21 1
0.3793103448275862 8 1
0.3793103448275862 9 1
0.2692307692307692 12 1
0.14814814814814814 18 1
0.32432432432432434 3 1
0.24390243902439024 8 1
0.25 15 1
0.2857142857142857 18 1
0.28205128205128205 13 1
0.2571428571428571 4 1
0.2564102564102564 19 1
0.2564102564102564 14 1
0.2564102564102564 10 1
0.2564102564102564 8 1
0.2564102564102564 7 1
0.2564102564102564 2 1
0.25 19 1
0.2857142857142857 13 1
0.25 16 1
0.2894736842105263 3 1
0.24390243902439024 11 1
0.2903225806451613 9 1
0.2894736842105263 7 1
0.25 12 1
0.2894736842105263 10 1
0.24390243902439024 21 1
0.2894736842105263 12 1
0.24390243902439024 20 1
0.2894736842105263 17 1
0.24390243902439024 14 1
0.2903225806451613 2 1
0.24390243902439024 12 1
0.2692307692307692 11 1
0.225 13 1
0.2692307692307692 13 1
0.2 42 1
0.3225806451612903 3 1
0.1951219512195122 12 1
0.1951219512195122 11 1
0.3225806451612903 10 1
0.3225806451612903 11 1
0.3225806451612903 12 1
0.3235294117647059 8 1
0.3235294117647059 9 1
0.1951219512195122 5 1
0.3235294117647059 11 1
0.2 35 1
0.21212121212121213 5 1
0.1951219512195122 15 1
0.20512820512820512 3 1
0.3125 12 1
0.3142857142857143 1 1
0.21212121212121213 2 1
0.21052631578947367 19 1
0.20833333333333334 16 1
0.20833333333333334 12 1
0.20689655172413793 15 1
0.20689655172413793 14 1
0.20588235294117646 35 1
0.20588235294117646 19 1
0.1951219512195122 14 1
0.32142857142857145 16 1
0.20588235294117646 14 1
0.2 30 1
0.22580645161290322 7 1
0.30303030303030304 8 1
0.30303030303030304 10 1
0.225 16 1
0.30303030303030304 12 1
0.30303030303030304 19 1
0.14814814814814814 14 1
0.21428571428571427 13 1
0.21212121212121213 13 1
0.32432432432432434 2 1
0.2 36 1
0.32 8 1
0.32142857142857145 11 1
0.32 9 1
0.32 12 1
0.32142857142857145 1 1
0.32142857142857145 2 1
0.32142857142857145 3 1
0.2 23 1
0.2 22 1
0.2 18 1
0.2 15 1
0.1951219512195122 24 1
0.32142857142857145 10 1
0.20588235294117646 15 1
0.3170731707317073 4 1
0.2702702702702703 3 1
0.2571428571428571 14 1
0.25806451612903225 15 1
0.25806451612903225 14 1
0.28 9 1
0.28 10 1
0.25806451612903225 13 1
0.28 17 1
0.25806451612903225 10 1
0.28125 2 1
0.28125 3 1
0.25806451612903225 2 1
0.28125 6 1
0.2571428571428571 12 1
0.25925925925925924 12 1
0.28125 11 1
0.28125 15 1
0.28205128205128205 1 1
0.2619047619047619 14 1
0.2631578947368421 13 1
0.23684210526315788 8 1
0.2631578947368421 18 1
0.2702702702702703 10 1
0.2702702702702703 11 1
0.2702702702702703 4 1
0.2702702702702703 14 1
0.25925925925925924 11 1
0.25925925925925924 13 1
0.3170731707317073 6 1
0.20512820512820512 5 1
0.3170731707317073 8 1
0.3170731707317073 10 1
0.3170731707317073 11 1
0.3170731707317073 18 1
0.20588235294117646 5 1
0.20588235294117646 2 1
0.20512820512820512 31 1
0.20512820512820512 22 1
0.20512820512820512 15 1
0.20512820512820512 14 1
0.20512820512820512 13 1
0.20512820512820512 4 1
0.25925925925925924 17 1
0.23333333333333334 23 1
0.23333333333333334 29 1
0.23684210526315788 1 1
0.2631578947368421 11 1
0.2619047619047619 9 1
0.2619047619047619 8 1
0.2619047619047619 7 1
0.2619047619047619 5 1
0.2777777777777778 16 1
0.2777777777777778 19 1
0.2608695652173913 11 1
0.14814814814814814 16 1
0.34285714285714286 7 1
0.14705882352941177 1 1
0.34146341463414637 11 1
0.1935483870967742 13 1
0.1935483870967742 12 1
0.19230769230769232 23 1
0.19230769230769232 21 1
