count robl hse
21 0.28776158271948094 38879
21 0.051449526802543485 22695
21 0.2612402996827055 44300
21 0.21329807640152718 43166
21 0.3308106683533628 28587
21 0.43419509349633567 14241
20 0.6256555944055944 4031
20 0.3259024406881236 38674
20 0.18512598065866318 39602
20 0.1727524594199345 38066
20 0.14622917644752292 46659
20 0.3333333333333333 24155
20 0.24885233980061566 32492
20 0.10622670263367887 49967
20 0.16967627269076663 45797
20 0.5321390786715864 12670
20 0.38835268868578826 18653
20 0.2617295038785579 32609
20 0.38712646801707107 22485
20 0.44380555555555556 11739
19 0.3113270541188681 27338
19 0.2337553598430248 32348
19 0.44704508790261965 15838
19 0.14974302069654333 42029
19 0.12140049597087155 52945
19 0.534873382551401 6971
19 0.3589703228591621 19998
19 0.23560942822729722 44272
19 0.08011367139513592 4501
19 0.1847288936691135 45582
19 0.2450999722523904 52296
19 0.20183542016169273 40387
19 0.284763322565932 41875
18 0.34814359411546114 5208
18 0.10370222030790303 46524
18 0.10487438311645592 55710
18 0.698268106162843 9802
18 0.24368255178600007 30657
18 0.3050694708438753 35346
18 0.6256313131313131 2237
18 0.11748839581694674 45727
18 0.46419852005529755 18710
18 0.3259367789471155 35881
18 0.26324821566217643 37638
18 0.18692875600770337 47672
18 0.5530373176206509 10852
17 0.34736088280873956 33273
17 0.17802273828294465 55619
17 0.420803139069393 15246
17 0.05577719843813628 61146
17 0.07804686504054871 49956
17 0.3308938991771897 26432
17 0.4243351591648805 19065
17 0.12815257530096144 47714
17 0.5384276623030948 9587
17 0.3643524901884035 27221
17 0.3480188248583759 36065
17 0.7018234216763628 6350
17 0.4086643047685883 21451
17 0.21089593302682935 45695
17 0.12852286237903227 50532
16 0.09837752425334194 66583
16 0.19445792490762004 54392
16 0.19202740791810863 50688
16 0.27048978015269 50127
16 0.2839862411607101 35924
16 0.08528993688907541 46677
16 0.3409346422075255 46189
16 0.5 18296
16 0.3276167032714146 33358
16 0.18713000723691514 31793
16 0.050517337604147616 46877
16 0.5429674492174492 4505
16 0.20367709932988973 48695
16 0.8323863636363636 2483
16 0.3506666127989657 20808
15 0.4006811011585095 24845
15 0.06100861884950854 6620
15 0.4378880837359098 17597
15 0.19318064972750468 41873
15 0.2908715192797135 44647
15 0.8316696375519906 5823
15 0.17119322464591005 52456
15 0.6003760074348309 9918
15 0.1936947702180217 57952
15 0.11574654104065868 61415
15 0.5709205077912171 8028
14 0.07735565338948798 57228
14 0.20301040220926767 66808
14 0.1011965254958774 62841
14 0.5996092143150966 7664
14 0.29325226201175864 48934
14 0.4347412457325827 27885
14 0.267028865355933 65704
14 0.09221712074881047 48249
14 0.2252492847394921 48062
13 0.05320793431290123 50542
13 0.3475779228294487 42033
13 0.3653922789994677 31718
13 0.6666666666666666 8560
13 0.8598901098901099 2255
13 0.6134286653517423 11935
13 0.18701827355673512 43527
13 0.30964425416691976 39151
13 0.373619988498531 47323
13 0.4391378669639539 20803
13 0.07150616581431522 48165
13 0.09073566708895972 59670
12 0.41549464330904495 38230
12 0.07242372571673647 46640
12 0.3947156033625528 42921
