count robl coco
26 0.10482903939901919 28
26 0.17387734271358724 27
26 0.04551392821472443 51
26 0.014802714283041706 21
25 0.4369391304347826 8
25 0.11273941709591526 35
25 0.08812345990784883 26
25 0.09113347507408215 23
25 0.26693781049945003 17
25 0.00021164021164021162 39
25 0.04787994274869492 33
25 0.258020808681248 14
24 0.0385888017000602 37
24 0.09988025657159276 34
24 0.0 46
24 0.18499022917948227 33
24 0.6410144512350394 0
24 0.46963769443146336 3
24 0.018373610973159708 7
24 0.24990845380186108 15
24 0.05846852653133977 33
24 0.030449580726707285 33
23 0.1369145078028572 32
23 0.1326077176153548 51
23 0.389199435668411 10
23 0.29805894176681386 16
23 0.28780707770613284 16
23 0.07408356614983372 27
23 0.37831872446697384 10
23 0.06296908302736999 29
22 0.048984039355559776 40
22 0.14647600744493244 30
22 0.15344501578735248 41
22 0.16238758146962196 27
22 0.40984171149381826 4
21 0.028132988794119972 50
21 0.5456895206895206 2
21 0.08132827483100925 51
21 0.32169254324060886 3
21 0.0950341236067325 39
21 0.1780365712200382 31
21 0.23994401952657687 24
21 0.16492850156648936 32
21 0.16561248723300276 24
21 0.2166482190757145 21
20 0.3460568704668859 19
20 0.19764702632792489 48
20 0.39068341322461236 6
20 0.06753344444804897 34
20 0.5619520460358056 1
20 0.21302692297936607 34
20 0.36431477145474905 9
20 0.19696776427489276 34
20 0.4557567432567432 6
20 0.030935943144172657 42
20 0.4748908834319387 6
20 0.1270033000333375 32
20 0.01626057285424241 12
19 0.016293467126629584 45
19 0.2078514325349806 40
19 0.05378960043256738 38
19 0.0 60
19 0.07605267768255419 35
19 0.08514412866331832 35
18 0.11785253479252063 49
18 0.07937271497158926 46
18 0.20433552998925514 29
18 0.26668705339327153 22
18 0.22112456073008813 29
18 0.162451413474169 46
18 0.3233764233634504 14
18 0.10696002572549085 42
18 0.3705125732731512 15
17 0.1519982487821642 47
17 0.1757497299899764 45
17 0.1673641469501512 54
17 0.19152253356172338 38
17 0.13299641079565766 42
17 0.7321929303353452 0
17 0.18832735627351338 55
17 0.12015053924139052 39
17 0.2329899885192499 27
17 0.29015013212427737 23
17 0.03866479488041881 46
17 0.5721245610519988 4
16 0.0587049515665951 49
16 0.1783557169937286 49
16 0.17382065518317572 36
16 0.23054648617750137 32
16 0.10064060903574534 51
16 0.16952667657300358 42
16 0.3328488372093023 19
16 0.11870664920482703 44
16 0.12778258066836176 75
16 0.054442735296884495 44
16 0.0675468271814916 46
15 0.26453228014582336 29
15 0.23344880447305238 47
15 0.0680631022946594 66
15 0.16391924440545733 37
15 0.01614818986477775 49
15 0.2558615268615901 34
15 0.09142967250635879 45
15 0.17892461381990116 40
15 0.15013521426127846 52
14 0.4120906666862549 11
14 0.12851928694284218 81
14 0.01230334124486023 54
14 0.2899552667792662 39
14 0.10694883109817103 46
14 0.1050977296873494 38
14 0.3152070044759749 14
14 0.03460685142731587 56
14 0.0027966175470068516 79
14 0.0821187199185329 40
13 0.24678649718439832 28
13 0.08413661897174306 64
13 0.3399977238174472 26
13 0.4292923965023088 10
13 0.10186215685746956 57
13 0.04740953113896543 57
13 0.3011182774077038 21
12 0.24700815094165274 16
12 0.003077365272487224 65
12 0.3969915318599529 14
12 0.6889288525801683 1
12 0.3402461333959616 33
12 0.30691497604385504 14
12 0.05762804793782692 56
12 0.01431463126480978 71
12 0.05611563993467855 64
12 0.19429451429245215 43
12 0.11121688711251164 61
12 0.3852361899631805 17
11 0.4588392442937898 11
11 0.0 75
11 0.4192645904201004 13
11 0.11668903165338239 54
11 0.1003021758339966 82
11 0.0890776464882 56
11 0.21357221687543876 53
11 0.011794827525877892 61
11 0.5897969884182113 2
11 0.07711848523446427 93
11 1.3333333333333333 0
11 0.35972000885075256 17
11 3.0 0
11 0.06886901067662966 54
11 0.032943811553749806 65
10 0.47708917436523085 14
10 0.14252209680211764 56
10 0.004415121545013234 101
10 0.31641918028561966 18
10 0.24193810352371115 33
10 0.24766633040402158 59
10 0.022139112093350673 59
10 0.2298570779557846 39
10 0.1137602558790544 105
10 0.06460900417280334 74
9 0.0007662835249042146 69
9 0.0405446131479949 83
9 0.04721082933488711 92
9 0.15574690998989338 60
9 0.2139182799962516 46
9 0.2963983453971635 29
9 0.18301223405125702 71
9 0.12688366437152218 101
9 0.3173274962856467 24
9 0.6112156764330678 6
9 0.14498790364408515 63
9 0.13154431796754745 115
9 0.0795382929688338 88
9 0.4375562999880988 17
9 0.012650140874744498 81
9 0.15812420758027312 91
9 0.002642202161882781 93
8 0.1666128489202886 81
8 0.026843771665131508 74
8 0.14411823023953566 72
8 0.22634740575155066 75
8 0.1291274395893961 70
8 0.09809627942869431 91
8 0.05511556316416463 81
8 0.02002621093946786 54
8 0.4077116952116952 23
8 0.8734879032258065 1
8 0.9093073593073593 0
8 0.27820666038787534 26
8 0.10133471384678389 109
8 0.1176352947210962 67
8 0.2709154321746099 35
8 0.37413054215514796 21
8 0.25138718376029634 47
8 0.25514574501916276 40
7 0.780045351473923 1
7 0.17217896509844424 61
7 0.0823028946896672 107
7 0.04639972619304187 74
7 0.8160855251191386 2
7 0.09581878961031785 62
7 1.6666666666666667 0
7 0.12968338850691793 91
7 0.31371888842035406 32
7 0.5242564862202191 5
7 0.1783531554566587 84
7 0.07588295123418962 80
7 0.159664199459901 67
7 0.5437348365919794 6
7 0.08684611534745071 72
7 0.3088611201410065 64
7 0.06931805483819233 61
6 0.27984013125810464 30
6 0.10938859173019337 122
6 0.8888888888888888 1
6 0.19902228626052335 63
6 0.001075268817204301 85
6 0.1665319702051427 74
6 0.038248253353531644 135
6 1.25 0
6 0.5571658615136876 7
6 0.09617540131192202 76
6 0.1578961686505714 73
6 0.2144326893763898 63
6 0.394129109659245 32
6 0.14599115718186056 103
6 0.03407017779039689 96
6 0.10163210243057615 71
6 0.3456809998869453 40
6 0.5910873440285206 10
6 0.14610090256756206 81
6 0.06654633684446214 100
6 0.447422195335081 11
6 0.13062903690834468 153
6 0.0035008337477962282 121
5 0.2661511244173783 51
5 0.2996454472199839 47
5 0.3559250723700852 61
5 0.06196025745677243 177
5 0.9313760243551515 1
5 0.017411433436137814 97
5 0.3402296297485687 55
5 0.0028776978417266188 137
5 0.5261363623970029 11
5 0.32542683213087764 78
5 0.5434627534627534 15
5 0.2229004997912359 91
5 0.14175440952740426 88
5 0.35903505955078907 29
5 0.23249912632384015 62
5 0.44482597897232046 31
5 0.021279577035315436 88
5 0.06551331413082565 131
5 0.05631513293175958 119
5 0.08376774426584793 99
5 0.2698076716428142 69
4 0.25918183724796956 56
4 0.0 170
4 2.5 0
4 0.034595970121693236 126
4 0.009433962264150945 132
4 0.20670760101375854 120
4 0.026275755802406292 106
4 0.2806301810949149 47
4 0.131216867049377 165
4 0.3654400808854832 33
4 0.6399465240641711 12
4 0.1315801311754385 124
4 1.1294642857142856 1
4 0.11906793436319023 219
3 0.12403287287987409 143
3 0.006874328678839956 114
3 0.16601178034548938 146
3 0.03716392566779594 238
3 0.1643405043826313 108
3 0.09232328573946764 116
3 0.0 146
3 0.05333704115684093 109
3 0.12470355731225295 180
3 0.1878098873137041 151
3 0.09854084729350499 188
3 4.0 0
3 0.20248133509003075 76
3 0.25753881904147863 92
3 0.027289726103655463 116
3 0.5684523809523809 18
3 0.20582925032285895 133
3 1.2 3
3 0.0647461660249384 162
3 0.0033112582781456954 154
3 0.36822392113776475 57
3 0.720959595959596 9
3 0.35704099821746876 76
3 0.02058032058032058 170
3 0.13163505491453295 173
3 0.24522754673216848 74
3 0.3330133412100625 44
3 0.0873417505390111 258
2 0.008906052963430014 179
2 0.028260869565217395 313
2 7.0 0
2 0.19734345351043642 107
2 0.19632012352032938 96
2 0.03266666666666666 147
2 0.24288436114783418 122
2 0.13084397860028388 209
2 0.22765246449456975 107
2 0.5 19
2 0.04643196613999534 251
2 0.2307807807807808 195
2 0.45016429353778753 51
2 0.10572044647387113 135
2 1.0839160839160837 0
2 0.017264504054897066 193
2 0.08215085884988799 143
2 1.4 3
2 0.041245791245791245 179
2 0.08455207128766751 197
2 0.08586775774549274 172
2 0.5260695187165776 21
2 0.08825920612147298 231
2 0.006024096385542169 253
2 0.1376589296274394 197
2 0.5060975609756098 28
2 0.29878743216989345 178
2 0.6068181818181818 24
1 0.022023809523809525 1206
1 0.12663755458515283 248
1 0.2640845070422535 195
1 0.09248554913294797 272
1 0.0 360
1 0.04560260586319218 364
1 0.16363636363636364 221
1 0.09367088607594937 334
1 0.2148936170212766 729
1 0.1590909090909091 249
1 5.0 0
1 0.26229508196721313 162
1 0.18359375 204
1 0.0330188679245283 267
1 0.0 1482
1 11.0 0
1 1.2857142857142858 2
1 0.09836065573770492 212
1 1.4285714285714286 0
1 0.05519480519480519 222
1 0.004804392587508579 4389
1 0.014925373134328358 220
1 0.1111111111111111 199
1 0.0 501
1 0.25 150
1 0.18118466898954705 294
1 0.0 1561
1 0.04011461318051576 608
1 0.40789473684210525 108
1 0.2823529411764706 101
1 0.10714285714285714 347
1 0.0015267175572519084 753
1 0.17725752508361203 241
1 0.2420091324200913 457
1 1.375 1
1 0.38235294117647056 48
1 0.164804469273743 137
1 1.8888888888888888 1
1 0.07857142857142857 211
1 0.29838709677419356 195
1 5.333333333333333 0
1 0.05555555555555555 206
1 0.1950354609929078 590
1 1.1666666666666667 0
1 1.75 0
1 0.1126005361930295 433
1 1.5714285714285714 0
1 0.0 240
1 0.11649214659685864 679
1 0.28 85
1 0.09328358208955224 406
1 0.07769423558897243 463
