count robl midx
89 0.7995853397538791 100
88 0.0 99
88 0.38957750213009684 100
80 0.12490241481870164 98
78 0.46137149561164575 100
77 0.4110959351601063 100
75 0.0 99
75 0.5555555555555556 100
74 0.3042944129900652 99
73 0.3808849000157455 99
73 0.0 99
70 0.06423683843038681 95
69 0.0 97
66 0.0 97
65 0.0 95
65 0.0 97
64 0.0 99
63 0.5458496529925101 100
59 0.0 97
59 0.0 98
59 0.0 96
56 0.0 99
56 0.0 99
55 0.0 99
55 0.625 100
55 0.8565434565434565 100
55 0.0 94
54 0.0 99
54 0.0 97
53 0.0 98
52 0.0 98
51 0.0 98
51 0.7141690009337068 100
50 0.0 98
50 0.0 97
49 0.0 94
49 0.0 94
49 0.0 97
49 0.0 97
48 0.057439790941629175 98
47 0.0 95
47 0.0 95
47 0.0 98
46 0.027553353970071942 96
46 0.0 96
46 0.11818911555110169 97
45 0.27586206896551724 99
45 0.0 96
45 0.5357264957264957 100
45 0.2962962962962963 99
45 0.0 96
44 0.0 98
42 0.0 94
42 0.03232745068037605 99
41 0.4212087138502311 99
41 0.0 96
41 0.7698736780515834 100
40 0.0 96
40 0.0 90
40 0.0 96
39 0.13503140017382895 98
39 0.0 95
39 0.03650026836476881 99
39 0.02886161608486048 96
38 0.0 95
38 0.031827724201526186 98
37 0.03228534085124211 98
37 0.3788829403476308 98
36 0.0 93
36 0.584485854416195 100
35 0.0 95
35 0.0 95
35 0.0 94
34 0.06598473759838175 99
34 0.031233164715532665 97
34 0.10063288543170079 98
33 0.11570023163606051 99
33 0.0 98
33 0.0 93
32 0.03431672514893021 99
32 0.0 92
32 0.031479885087651885 98
32 0.0 93
31 0.06718356203940544 98
31 0.059019513798543 96
31 1.5 100
31 0.8333333333333334 100
31 0.700189753320683 100
31 0.03615538687500366 98
31 0.029891345314257155 97
31 0.035656461179488556 99
31 0.10858829896649697 98
30 0.4072871572871573 99
30 0.02969540714128569 97
30 0.0 95
30 0.031573064374335075 98
30 0.03237287088775125 97
30 0.12849298327633013 99
29 0.05513418336731629 95
29 0.07361577516155399 99
29 0.0 94
28 0.3751206563706564 96
28 0.02811231277617832 97
28 0.034638717532858784 99
28 0.10348033938574697 94
27 0.18266103256356667 98
27 0.055373542651937106 96
27 0.06914050075587587 97
27 0.10560112973906077 99
26 0.0 93
26 0.02951484306909988 96
26 0.06521156895878809 99
26 0.06392109003343709 97
26 0.1469738659563182 99
25 0.026742282520882538 94
25 0.0 91
25 0.027839094076388037 95
25 0.0304862663770031 96
25 0.027839292533867025 95
24 0.15731801078522215 98
24 0.0603082789811917 96
24 0.08228145597710815 99
24 0.6146734706517315 100
24 0.5272126394417417 100
24 0.13192677701008212 99
24 0.0 91
24 0.12898389428797002 93
24 0.057132367518396926 98
24 0.21709275616621337 98
24 0.0269436869459051 93
24 0.02626354223890422 94
24 0.0621536973658795 97
23 0.16793839105292072 99
23 0.09978629636794505 99
23 0.196351730702389 95
23 0.053530011728272334 96
23 0.09694972224566495 97
23 0.08174646532770102 95
23 0.13760062755565003 99
23 0.07432119105282524 99
22 0.05955894497971615 98
22 0.02993091436492856 97
22 0.07046985238912583 97
22 0.21968979690036683 99
22 0.028369461269106364 95
22 0.07149128011196976 98
22 0.06974950208404046 99
22 0.15861535641777577 99
22 0.027696736114656288 95
22 0.09558033333223771 96
22 0.1890455517654931 99
22 0.061414968474654524 99
22 0.10881135277687001 99
22 0.13045669924146008 97
22 0.13546257820699548 98
22 0.11138891696167237 96
21 0.030464651029342423 96
21 0.16501055321967448 98
21 0.027949921625084244 94
21 0.07499584479813648 96
21 0.18334757832398993 96
21 0.057042181472338645 98
21 0.054935459673002965 94
21 0.19205264497123176 99
21 0.11145723246563584 98
21 0.1669026053135381 98
21 0.0 91
21 0.0 92
21 0.2179006868447862 99
21 0.0668397930176891 98
21 0.029389604765036242 96
21 0.07882771939713074 94
21 0.03850654191269598 98
20 0.06451106388050214 99
20 0.09003948316863403 97
20 0.1270981271204883 95
20 0.052205642732476146 93
20 0.14164568749934603 94
20 0.14603309000367823 98
20 0.0617236422917163 98
20 0.08750715013598645 96
20 0.0 92
20 0.1417455270396447 95
20 0.16241581299040977 99
20 0.06097594137597736 96
20 0.02654652169778085 93
20 0.2116946227170285 96
20 0.17467455157066233 99
20 0.06083085841268954 97
20 0.09780838357993869 95
19 0.05365684240089587 93
19 0.10904992539341571 95
19 0.20112633438943384 96
19 0.16304734700744888 97
19 0.0754722833655874 98
19 0.031274585394811 98
19 0.20887325295028564 98
19 0.0 92
19 0.16324572055684108 99
19 0.04228920964618905 99
19 0.08504671963931905 97
19 0.12338673360994343 98
19 0.08555169019969128 99
19 0.19436623744773152 95
19 0.08694149016130441 96
19 0.052971841705711044 95
19 0.05806529253672967 97
19 0.20143824522373788 99
19 0.14965558106037982 98
19 0.1202242288155601 96
19 0.22461231089202227 97
18 0.15826374153517617 98
18 0.08122116136822019 94
18 0.12860948440135714 98
18 0.2514768352581973 99
18 0.14313707603092324 98
18 0.10908587948817833 97
18 0.054083358469323384 97
18 0.10603841328281739 95
18 0.033625020259475204 97
18 0.0730114059382352 92
18 0.20965553504253195 95
18 0.07325773417727441 99
18 0.093842660475725 97
18 0.025470447349930852 91
18 0.15423984322010637 94
18 0.1129383369579448 97
18 0.14540227412856138 98
18 0.09553416267125944 99
17 0.14532242356531325 94
17 0.11730517848164908 99
17 0.5625255754475704 99
17 0.1549219972283666 97
17 0.20942688342163346 98
17 0.08143178320741606 95
17 0.1474693447011786 99
17 0.2593272683859269 99
17 0.052185113768591834 96
17 0.1527119802855097 99
17 0.16086499842304797 94
17 0.03517582541416213 97
17 0.051374595903781135 95
17 0.1434652654237604 99
17 0.07055832389528525 96
17 0.05983008291580677 95
17 0.10030736454507504 93
17 0.11036319263229756 96
17 0.29564540456381067 99
17 0.11692870758614704 99
17 0.13805648088212688 97
17 0.14828446091843847 95
17 0.09547561055532758 98
17 0.0 90
16 0.1443653976742212 95
16 0.17189770094328732 96
16 0.6362918660287081 100
16 0.14279514195641813 96
16 0.12557564033225704 94
16 0.22531423689437802 99
16 0.0921435816812062 95
16 0.07832446685142448 93
16 0.21500439664502163 96
16 0.34751804103604306 99
16 0.12477142581171216 93
16 0.07787867331352569 94
16 0.14812435898127396 93
16 0.1285879941413685 96
16 0.2046287450312218 94
16 0.1291932409743318 95
16 0.0 93
16 0.15785466129972178 99
16 0.0 91
16 0.06137034481436759 96
16 0.13592805600518848 95
16 0.2372377445070143 98
16 0.22103272592306816 93
16 0.052825379742902204 95
16 0.15353645960684936 97
16 0.2606699751861042 98
16 0.2372447053514898 95
16 0.03740812667536805 99
16 0.24892241379310345 99
16 0.0 90
16 0.05007277613984931 94
16 0.08789339676288206 96
16 0.06110572518647463 95
16 0.12329178885630498 99
16 0.07687343470052846 97
16 0.11437813864284452 95
16 0.164818757333613 95
16 0.18321386153477873 97
15 0.24062320275413984 93
15 0.16758517126188524 95
15 0.26325660428017217 98
15 0.2823908045977011 99
15 0.15217270679860978 95
15 0.2648499233551878 94
15 0.16977687626774846 97
15 0.17645713239636868 98
15 0.12408104629926262 97
15 0.17454876203354905 97
15 0.0710697412940194 96
15 0.02598128609930341 92
15 0.0905369921354576 99
15 0.21213628845750285 99
15 0.10666428080221182 98
15 0.02840682122028871 94
15 0.15019139755509914 97
15 0.02727222725674738 97
15 0.09460978344303193 94
15 0.18201683030114404 99
15 0.2608719053237845 96
15 0.10176340854989646 97
15 0.2058670551421699 95
15 0.40342522974101924 92
15 0.07779340322986023 95
15 0.16896124039596064 92
15 0.08995114185331578 98
15 0.15233088145947263 96
15 0.1005980189628688 99
15 0.05659585010229173 94
15 0.12693275354316 94
15 0.24745656538759989 95
15 0.0844871799091748 99
15 0.19651318812609136 97
15 0.13391813422574783 99
15 0.27560459368217993 99
14 0.248422235491201 96
14 0.23821218687557963 97
14 0.17459076993206987 99
14 0.14035467557635045 97
14 0.16905934787708188 98
14 0.31256831490420056 98
14 0.19214585416676008 94
14 0.29355042903786677 97
14 0.24648931062724166 97
14 0.20368371486525644 99
14 0.06517702262419782 95
14 0.1284052252218636 96
14 0.10830161347402727 97
14 0.115025152252043 97
14 0.11705110721302563 96
14 0.20149229510120698 97
14 0.19813206506754893 99
14 0.14377127911151275 94
14 0.16927712371062123 97
14 0.08770305969277663 97
14 0.18017927060281297 96
14 0.2729392802685769 96
14 0.02588759999305732 93
14 0.10323750118864991 96
14 0.0 87
14 0.16042056563597312 97
14 0.05190735500656645 94
14 0.025171734537598984 92
14 0.12721648968142657 99
14 0.1057756136703505 94
14 0.20371852090118342 96
14 0.12638634709942012 97
13 0.13463592095405222 99
13 0.14013691599898495 96
13 0.1903641244522138 97
13 0.18964022081646 96
13 0.09152265301921664 95
13 0.17624383542270497 94
13 0.21897404457888328 97
13 0.2566224924785719 95
13 0.1152554740790035 94
13 0.18573569535107998 97
13 0.09834289495027558 95
13 0.12790181436040318 93
13 0.15059872641294467 93
13 0.1800299159045289 98
13 0.2165168846811979 93
13 0.29673971373723235 98
13 0.20749745521550797 97
13 0.1883887728659132 93
13 0.08601166913860413 94
13 0.22869454461946723 94
13 0.12921359037984348 96
13 0.19943294692211286 97
13 0.08074906801627449 96
13 0.11769057488514502 98
13 0.24124269170708798 94
13 0.1567311576331101 95
13 0.08793094160741219 98
13 0.07365562291324082 94
13 0.23194715565172433 98
13 0.1906413758722104 96
13 0.129951895868704 97
13 0.5010989010989011 99
13 0.11009632905322354 94
13 0.2891888219307574 99
13 0.22360938792390403 97
12 0.16845689330445426 93
12 0.12183433695270136 92
12 0.17325683810217277 95
12 0.23594983536273273 95
12 0.17572865493757991 95
12 0.14049983408502678 96
12 0.21462843386784336 93
12 0.12053629655853472 96
12 0.17323923822402523 97
12 0.23621622227772646 93
12 0.09768808520983192 95
12 0.22237327561629291 96
12 0.16227492613581324 95
12 0.15943119232592917 92
12 0.23106550312432664 96
12 0.23414437299886215 97
12 0.18279521404521404 98
12 0.43966971172853525 93
12 0.14964000233608077 97
12 0.3025001032247409 99
12 0.30470668019852987 97
12 0.0747617764284431 98
12 0.238947633202464 96
12 0.14193498085774509 96
12 0.27496124024325247 93
12 0.08595122242181065 97
12 0.1543012607794017 95
12 0.1506274748309062 96
12 0.2505488903013931 98
12 0.2393568691844554 99
12 0.14333475461524242 91
12 0.33515924329501917 97
12 0.2791687192118227 97
12 0.14478939724037762 97
12 0.3161371441041863 95
12 0.16717649239896182 96
12 0.20385395537525355 98
12 0.2283482347998477 98
12 0.23064140160914356 99
12 0.09895880869532149 98
12 0.1842753013257399 95
12 0.2243221810098285 96
12 0.13592946394670533 97
12 0.26584865751532416 98
12 0.17000495320079248 94
12 0.07531094005740989 94
12 0.05813598397801434 94
11 0.22449294520498297 94
11 0.12702439720581946 94
11 0.23736355598424563 97
11 0.7254361799816346 100
11 0.08827270991041045 98
11 0.2940650771770316 98
11 0.10840596702665667 98
11 1.3333333333333333 100
11 0.051088537452173816 93
11 0.6461802902979374 100
11 0.2171187312335638 95
11 0.07605736259784777 93
11 0.20774334025108018 94
11 0.2616835971674681 97
11 0.09831477893095351 93
11 0.15850153695017874 94
11 0.08322332424499607 95
11 0.18866012287064918 94
11 0.17616439665446687 93
11 0.2590239481880348 92
11 0.24346218966355423 97
11 0.1010654977401655 96
11 0.09874270466375729 93
11 0.18672380305155425 96
11 0.19568773715115179 93
11 0.26294869267760607 93
11 0.13098210466631519 94
11 0.20945179529717126 97
11 0.1543167015153433 91
11 0.25665750371632723 95
11 0.24298344494730262 95
11 0.17866902541121513 95
11 0.13246335665690503 96
11 0.12754048184670194 95
11 0.6887881854987118 100
11 0.28146887595163456 98
11 0.28545099613648 96
11 0.23235603106570848 98
11 0.14574372152910717 93
11 0.19812767877284007 98
11 0.18357483434531002 94
11 0.2621279041524027 99
11 0.07682193513387352 95
11 0.25123717924304434 94
11 0.1890111232216495 91
11 0.09488303119168222 98
11 0.2724145238251821 97
11 0.17798743703831196 95
11 0.28093444703744025 97
11 0.05145954324388214 93
11 0.17656878197550377 98
11 0.12554398668589356 95
11 0.09635878554723773 94
10 0.7336842105263157 100
10 0.2992070145011322 96
10 0.10818591871223451 95
10 0.22087758622180337 92
10 0.18638398962040728 93
10 0.1549416779457102 96
10 0.2412413793103448 98
10 0.07848104078206773 93
10 0.23356933056623458 95
10 0.3514805780990377 97
10 0.2170764320220842 98
10 0.25 98
10 0.22438296208555847 94
10 0.09484777447564392 92
10 0.21774747644312858 97
10 0.1476267228706253 92
10 0.20531158212272765 94
10 0.19118669360604845 95
10 0.14268070938802646 93
10 0.22145097286226317 98
10 0.1632317231720934 96
10 0.21713977409541924 95
10 0.02795918741040692 92
10 0.20512072035291848 92
10 0.16059196848670534 92
10 0.1795344129554656 93
10 0.1432644060334161 95
10 0.2542313600378116 95
10 0.31982204282204285 98
10 0.34672439041390124 97
10 0.1532982064232064 98
10 0.25 98
10 0.19724507438998112 92
10 0.12279285754895511 95
10 0.05022517693249401 94
9 0.19723217841497412 98
9 0.36210464432686656 98
9 0.19502557415290173 98
9 0.23703653357055154 94
9 0.25 97
9 0.1715077379711526 94
9 0.2675882750186156 96
9 0.2605723787764912 97
9 0.26326113817153246 97
9 0.0 90
9 0.24789305434466724 94
9 0.26659234485321437 99
9 0.19205192034139404 93
9 0.31894182404144455 96
9 0.19507299622832358 92
9 0.3321385902031063 98
9 0.10659512413898378 94
9 0.2523809523809524 96
9 0.1784759100548574 91
9 0.23088559658768387 96
9 0.16805639308848552 93
9 0.12423650851121969 92
9 0.18003142082089452 92
9 0.09650537634408601 96
9 0.17079560799072993 91
9 0.08454493454493456 93
9 0.18941656710473914 98
9 0.27177860908422097 95
9 0.09818448560425454 92
9 0.26295142479353006 91
9 0.2254512895871406 95
9 0.20568968928102055 93
9 0.3846597763389368 98
8 0.09523083623693379 91
8 0.19688620071684587 96
8 0.2565861769809138 93
8 0.20406842899102962 94
8 0.1735049249530957 91
8 0.21456084737334738 97
8 0.34529103026345676 94
8 0.28553806390977443 94
8 0.30029191742785716 94
8 0.15500047799893937 96
8 0.3212651588649042 97
8 0.16184307795698924 98
8 0.12722481554718396 91
8 0.22984926257952573 93
8 0.09861804313023825 92
8 0.10816907132696607 93
8 0.36198051948051946 99
8 0.5806451612903226 92
8 0.26991507615610916 95
8 0.4174246709702772 98
8 0.1683454623826424 93
8 0.046362533347659204 99
8 0.11165659246154602 92
8 0.19881175734834272 91
8 0.0271775086180574 93
8 0.2927677501720575 93
8 0.04977471440886075 92
8 0.32419515103338636 93
8 0.0994841700875077 91
8 0.0 86
8 0.110302360631308 95
8 0.11982740328776914 91
8 0.3333333333333333 97
8 0.36380664056279505 95
8 0.07344378182792817 93
8 0.3369047619047619 96
8 0.14043060918060918 92
8 0.2761230298676419 95
8 0.2478448275862069 98
8 0.30697583900357517 99
8 0.0741188689359421 92
7 0.2981398324296459 93
7 0.3260554980067175 92
7 0.34596438044713906 99
7 1.6666666666666667 100
7 0.2462331669648743 93
7 0.30866196811318763 96
7 0.02724375581518439 92
7 0.28676558998836466 94
7 0.0 88
7 0.28916318312980704 93
7 0.31974025974025977 99
7 0.2875808300345252 91
7 0.31729020130972596 96
7 0.09986173331121066 90
7 0.24261130743800832 92
7 0.4304088458125725 98
7 0.3077061307008834 97
7 0.2918780457937742 95
7 0.3139635496668914 94
7 0.2869491093420521 95
7 0.29785993576316155 97
7 0.12031275925004148 91
7 0.2431628970878817 92
7 0.3107091663126146 98
7 0.05243794748654459 90
7 0.3495616869744092 98
7 0.17780792478934893 92
7 0.0 88
7 0.05066417271625413 92
7 0.2764541492989769 98
7 0.8904761904761905 100
7 0.24145936896058626 96
7 0.25 99
7 0.2787736709103704 99
7 0.3333333333333333 94
7 0.22010357482918458 95
7 0.22351160940011114 92
7 0.0 89
7 0.2886261262017726 90
7 0.3161052111846437 97
7 0.2925852817151272 95
7 0.9106369820655534 100
7 0.050591090094574416 91
7 0.3120519634630342 98
7 0.3227496752842375 97
7 0.19376107763204536 98
7 0.285097103357472 97
7 0.003401360544217687 87
6 0.38859805717098134 96
6 0.31803145181675346 94
6 0.3719376302709636 99
6 0.26702317290552585 95
6 0.336656746031746 96
6 0.3333333333333333 99
6 0.4129070695162649 99
6 0.2382375478927203 99
6 0.0 89
6 0.3275189663347558 93
6 0.07732806866311359 91
6 0.31275223967778526 92
6 0.4412238325281803 99
6 0.4027060841205578 93
6 1.25 100
6 0.3393484346027671 92
6 0.21945809049467588 91
6 0.04982884039366709 90
6 0.2611310234966149 98
6 0.2998512086747381 96
6 0.3096199458268424 95
6 0.437255291005291 97
6 0.4154498098831672 96
6 0.3094361170019065 92
6 0.3222696014846707 96
6 0.8171791443850268 100
6 0.14355742296918766 92
6 0.3333333333333333 99
6 0.28214285714285714 91
6 0.5188180320614103 99
6 0.3438350725952813 98
6 0.2763444960212202 96
6 0.3848100358969924 97
6 0.4092914322693735 93
6 0.049827272998004705 91
6 0.3389423076923077 95
6 0.11927841805890586 90
5 0.34769254710255976 96
5 0.3464882943143813 98
5 0.18769700733757216 90
5 0.3525497660494773 96
5 0.38831425703795974 99
5 0.026356121356121354 91
5 0.3985714285714286 99
5 0.2864285714285714 90
5 0.05300494826810616 98
5 0.2722580451848745 92
5 0.040692307692307694 97
5 0.3526533773592597 93
5 0.0739386223532565 91
5 0.25885868517447463 92
5 0.2788311688311688 92
5 0.308686792135068 94
5 0.1245468267291117 91
5 0.29569058146721816 92
5 0.34109483719678624 98
5 0.34558823529411764 95
5 0.294980694980695 92
5 0.35275062593610984 94
5 0.28326292882744497 96
5 0.35958441558441556 99
5 0.37303687025049254 94
5 0.3333333333333333 95
5 0.0 87
5 0.2623340715766903 91
5 0.24138700409560485 91
5 0.3766241851607705 93
5 0.3333333333333333 98
5 0.3439294181399445 93
5 0.3655050505050505 96
5 0.22154277166472286 91
5 0.37844611528822053 90
5 0.4139684018994364 94
5 0.23887421255842306 91
5 0.45421505697367764 95
5 0.0468931475029036 92
5 0.36401823109140186 93
5 0.875 100
4 0.2967865540073499 91
4 0.40568707912457913 97
4 0.22520604395604396 90
4 0.36997354497354495 97
4 0.40294117647058825 96
4 0.43547619047619046 98
4 0.07615693815950556 90
4 0.2777571386946387 94
4 0.30854096085074345 95
4 0.11163324979114453 92
4 0.3548250173250173 91
4 0.20748505880084828 91
4 0.36138167388167386 97
4 0.5364787386526517 97
4 0.5852272727272727 98
4 0.33739837398373984 91
4 0.06034880349989458 92
4 0.9303490627020039 100
4 0.12961711711711713 92
4 0.38933212581220167 94
4 0.40006613756613757 98
4 0.3920807453416149 98
4 0.5046296296296297 97
4 0.2671900995071727 89
4 1.1294642857142856 100
4 0.14464285714285713 91
4 0.3651515151515151 95
4 0.1647067363530778 89
4 0.40100285892968823 91
4 0.1767349012775842 90
4 0.24533462033462033 91
4 0.0 89
4 0.6052042160737813 97
4 0.0817210709701082 89
4 0.3887114229856165 95
4 0.2687931437931438 93
4 0.024695121951219513 90
4 2.5 100
4 0.1231444464820588 90
4 0.07855094466936571 91
4 0.14647547574376843 90
3 0.38396088396088396 92
3 0.3684784351451018 96
3 0.3088656600851723 91
3 0.20341880341880345 91
3 0.37515634771732337 91
3 0.46309523809523806 98
3 0.4354497354497355 97
3 0.17876845376845377 91
3 0.1884920634920635 89
3 0.5589596949891068 96
3 0.32235772357723574 92
3 0.41104931405265105 97
3 0.3463453601384636 95
3 0.39797979797979793 96
3 0.0 0
3 0.48949096880131365 96
3 0.024420024420024417 99
3 0.20229885057471264 90
3 0.43015873015873013 96
3 1.3916666666666666 100
3 0.16319444444444445 0
3 0.47790377026577285 93
3 0.3841575091575091 96
3 0.2604909710172868 90
3 0.268059283463648 92
3 0.6141304347826088 99
3 0.34146341463414637 91
3 0.47976011994003004 98
3 0.4603174603174603 96
3 1.2 100
3 0.11434796140678494 0
3 0.8709677419354839 92
3 0.0 86
3 0.43313492063492065 95
3 0.14652014652014653 0
3 0.23565323565323562 89
3 0.5638095238095239 99
3 0.025911020134383417 90
3 0.5079365079365079 98
2 0.3504464285714286 89
2 0.42206477732793524 95
2 0.5 0
2 0.2 0
2 0.3856209150326797 95
2 0.44163292847503377 91
2 0.04878048780487805 87
2 0.03888888888888889 88
2 0.4507692307692308 99
2 0.46294642857142854 96
2 0.4646825396825397 91
2 0.4843597262952102 95
2 0.3729946524064171 92
2 0.23700623700623702 86
2 0.4107142857142857 91
2 0.4557692307692308 98
2 0.7619047619047619 99
2 0.5416988416988417 95
2 0.5060975609756098 94
2 0.5 99
2 0.6125 97
2 0.46247654784240155 90
2 0.5714285714285714 99
2 0.4757543103448276 94
2 0.3288288288288288 90
2 0.5729312762973352 98
2 0.5638586956521738 96
2 0.4583011583011583 94
2 0.025978407557354925 90
2 0.33771929824561403 89
2 2.0 100
2 0.21689895470383275 90
2 0.4473684210526316 92
2 1.0839160839160837 100
2 0.16025641025641024 89
2 0.49 97
2 0.5714285714285714 0
1 0.5757575757575758 83
1 0.24242424242424243 82
1 0.13157894736842105 87
1 0.8095238095238095 98
1 0.7407407407407407 88
1 0.09523809523809523 88
1 0.5806451612903226 91
1 1.5714285714285714 100
1 0.6111111111111112 90
1 0.5294117647058824 96
1 0.5405405405405406 92
1 0.4411764705882353 94
1 0.3333333333333333 0
1 0.5294117647058824 93
1 0.47619047619047616 88
1 0.5882352941176471 94
1 0.4358974358974359 93
1 0.024390243902439025 86
1 0.6285714285714286 96
1 0.2857142857142857 89
1 0.4 0
1 0.45 92
1 0.36666666666666664 97
1 0.0 83
1 0.5 94
1 0.5 96
1 0.9354838709677419 90
1 0.03333333333333333 89
1 0.5128205128205128 90
1 0.3902439024390244 88
1 0.5416666666666666 98
1 0.47058823529411764 91
1 0.375 86
1 0.5714285714285714 91
1 0.6470588235294118 92
1 0.7142857142857143 87
1 1.75 100
1 0.8461538461538461 91
1 0.47619047619047616 85
1 0.4666666666666667 94
1 0.13157894736842105 88
1 0.4166666666666667 89
1 0.23809523809523808 87
1 5.333333333333333 100
1 0.6904761904761905 90
1 0.0975609756097561 87
1 0.05128205128205128 89
1 0.17073170731707318 88
1 1.1666666666666667 100
1 1.0 90
1 1.0 99
1 0.0 86
1 0.2926829268292683 90
1 0.047619047619047616 0
1 0.03125 89
1 0.4827586206896552 97
1 3.0 100
1 0.2857142857142857 89
1 1.4285714285714286 100
1 1.2857142857142858 100
1 0.21428571428571427 89
1 0.2 87
1 1.8888888888888888 100
1 0.64 97
1 0.5454545454545454 98
1 0.7333333333333333 93
