count robl coco
59 0.4169121735354015 0
59 0.10509339232154452 7
58 0.09891698957327433 13
58 0.166818855380672 8
58 0.10583896190004206 8
58 0.25068839206770244 8
58 0.17688744942372184 9
58 0.10554553261387231 5
58 0.2094184116661688 6
58 0.11116584564860425 6
58 0.7996100164203612 0
58 0.08722483677947122 3
57 0.5 3
57 0.07441249417042446 12
57 0.22990277031024062 7
57 0.3333333333333333 5
57 0.3638881893729539 3
57 0.34944570635997874 0
57 0.3998793279495034 3
57 0.20955211569658702 5
57 0.15148241630270864 12
56 0.14247690946297217 8
56 0.1584552287022045 5
56 0.17283138545212212 0
56 0.08811853792900559 5
55 0.2000932400932401 8
55 0.08714944979069601 10
55 0.30011491908725113 5
55 0.10328111694717865 9
53 0.15871831897727243 6
53 0.1407252654812837 10
53 0.07976422645240917 2
53 0.31500769395313255 4
53 0.21193506150089117 9
53 0.26457186583880205 6
53 0.4708079306269403 1
52 0.4541583416583416 0
52 0.12537481746500992 8
52 0.11811672490405521 8
52 0.26483686592045724 2
52 0.1759755666769072 1
52 0.2640024642935849 8
51 0.2977256379793865 6
51 0.18995950451612967 10
51 0.1032901205528514 1
50 0.07190321109286626 8
50 0.09562516391292945 8
50 0.11846415545239074 9
50 0.2260388032284177 9
50 0.10849985323669534 11
50 0.13839768205285446 12
50 0.1052908464795942 6
50 0.09289072447160683 6
50 0.21063618270274617 8
49 0.27516829093183776 6
49 0.2395506956932267 0
48 0.1265929180002637 9
48 0.35351479177185813 2
48 0.6 1
48 0.10529474767791464 2
48 0.06767009640341119 0
48 0.408453159180794 0
48 0.14923841374851657 4
48 0.11449387574387575 12
48 0.18889759712393414 9
48 0.35357029961688796 4
47 0.13506012726385744 9
47 0.15874567619311686 2
47 0.11761073303000713 10
47 0.4434869976359338 3
47 0.15878700070586788 3
47 0.09900396739039456 6
47 0.23681152418280724 1
47 0.20934308387601866 3
46 0.28666495525278834 6
46 0.16656874265569915 10
46 0.35719469403901377 1
46 0.07727043207271482 10
46 0.17439165207579518 10
46 0.08887626884402156 4
46 0.12885599509499074 13
45 0.8564102564102563 0
45 0.15713210860069943 10
45 0.26687782805429866 1
45 0.36843404808317093 0
45 0.40013888888888893 4
45 0.36376820839978735 6
44 0.15922676250297219 9
44 0.5714285714285714 1
44 0.09124556285863249 11
44 0.36840966051492363 1
44 0.18176636627593565 10
44 0.12646736342345244 12
44 0.1367152632826614 6
44 0.07784859437298462 3
43 0.2612856881135621 5
43 0.2726701331352494 5
43 0.08849197551987059 9
43 0.3183538511080265 0
42 0.1113378684807256 8
42 0.33356009070294784 6
42 0.07489558501463264 9
42 0.0920181579368115 1
41 0.14931178908328363 3
41 0.20027465157114877 9
41 0.30908924055795745 6
41 0.2591485687370475 0
41 0.7150600077429345 0
41 0.4444444444444444 2
41 0.26669609682522166 5
41 0.14346966709307776 11
40 0.07109756339106701 14
40 0.07354067312698516 1
40 0.054618172092592544 0
40 0.238137856605315 8
39 0.4705299067074159 0
39 0.10128796159218692 12
39 0.42885278972235485 3
39 0.07871648457343464 11
39 0.10537944465768002 10
38 0.34904724236946466 1
38 0.3572178291098695 8
38 0.08324668434026497 8
38 0.2780680328695302 5
38 0.2703364089026521 7
38 0.1671495812702488 9
38 0.14391307169502285 16
38 0.28302422723475357 7
38 0.11119916909390593 1
37 0.16497105649677576 12
37 0.0994322410530121 2
37 0.2010995236147366 10
37 0.0997208725796045 11
37 0.1376905270119953 29
36 0.2857142857142857 5
36 0.07819637676362823 5
36 0.625281954887218 0
36 0.21325726023952568 10
36 0.06518205302086903 3
36 0.09567354879363141 14
36 0.06442412191447067 9
36 0.0822863653126811 4
36 0.2205743792794208 7
35 0.0685794495773838 10
35 0.12167961641419317 14
35 0.05723930294185739 10
35 0.2889506189195165 8
35 0.1435364389658302 9
34 0.14917271996983364 10
34 0.07893543638899676 13
34 0.21926002089045565 8
34 0.17927098918622597 11
34 0.29882515281943595 9
33 0.06753393220300895 5
33 0.09522702579350886 9
33 0.22589983442926723 11
33 0.2615376312431011 1
33 0.1915536091381882 2
33 0.13922921910039765 18
33 0.3333333333333333 7
33 0.10307201667592117 16
32 0.16852366227600485 13
32 0.06978681342642655 6
32 0.24309491126901983 11
32 0.2935065491250264 5
32 0.06886153346278417 13
32 0.11112183612183611 9
32 0.25 10
32 0.38559651009845164 3
32 0.35637232312279754 3
31 0.4431741513809825 4
31 0.19056309456933807 11
31 0.11102949451992249 14
31 0.06755897916955005 11
31 0.16202108771239063 14
31 0.1492730096353922 1
31 0.2125583013811703 11
31 0.16808712004449206 11
31 0.7695458663200598 0
31 0.07431768991564429 4
30 0.2504273504273504 9
30 0.2649230714508215 11
30 0.3506409767805173 12
30 0.4157284923538794 4
30 0.058517536255738786 12
30 0.08967466729774914 13
30 0.13658619434481503 3
30 0.3528574291229284 10
30 0.31273994834566526 9
30 0.4543290043290043 1
30 0.5 5
30 0.11752683375925845 11
30 1.5 0
29 0.09072469113037064 8
29 0.08426981483976206 14
29 0.05637504173106586 14
29 0.2944744947787544 3
29 0.22960455377029348 8
29 0.31803264354637223 6
29 0.12949287050901354 16
29 0.292964404894327 4
29 0.07225553438105278 15
28 0.1487182637187761 14
28 0.2781379994526546 3
28 0.1000915750915751 8
28 0.1116780045351474 13
28 0.2383106847754776 9
28 0.06018203958025048 8
28 0.2604769071873017 7
28 0.0754513090258915 17
28 0.1409423225925689 13
27 0.13513513513513514 38
27 0.29569844699899434 7
27 0.751256913021619 1
27 0.4158831173795054 2
27 0.43724235104669884 1
27 0.11158142269253381 10
27 0.5 4
27 0.21997433411909348 15
27 0.3739051847726312 5
27 0.05741644508225257 7
27 0.23224955616430035 12
27 0.05556959299229511 17
26 0.16460189860036323 16
26 0.27683898642618804 8
26 0.30476731555326875 8
26 0.14938612207953342 13
26 0.35329941687204236 6
26 0.45669714900484126 2
26 0.2158998847435458 12
26 0.10626194503410755 15
25 0.20237088469339992 12
25 0.09753947774138622 18
25 0.3605529581529581 5
25 0.1621987045946299 18
25 0.4211423094905258 5
25 0.5429370629370629 1
25 0.21131223862693269 14
25 0.05281730414978169 9
25 0.458005994005994 3
25 0.20064555052790348 11
25 0.5454372294372294 0
25 0.34823010064614257 3
24 0.1248729674796748 10
24 0.23895737234533007 13
24 0.36358410351831405 4
24 0.27602850454143557 10
24 0.1191283907388642 15
24 0.0812563503352977 1
24 0.1421910309306416 15
23 0.21003086069043803 13
23 0.06764060366130298 16
23 0.20165595274589884 16
23 0.385066624197059 5
23 0.22197098408571742 10
23 0.05970787524495964 16
23 0.18964770829541086 12
23 0.4616579073100812 0
23 0.0836263474491453 18
23 0.6975247421623112 0
23 0.05500676142820147 1
23 0.1771459976096149 12
23 0.05555540961382932 11
23 0.11525907883589874 16
23 0.23171040383316596 10
23 0.8005434782608696 1
23 0.5 8
23 0.31660077749898125 7
22 0.4615292420170469 1
22 0.06136261422724248 6
22 0.316358351115105 10
22 0.38627797323449503 4
22 0.15329602227030456 15
22 0.18558118692688072 13
22 0.6003655480637579 4
22 0.15466511669850738 19
22 0.19705124842811703 13
22 0.08480835388996281 15
22 0.2749615668346076 9
22 0.18437375273147857 15
21 0.18214598926476241 17
21 0.17608667616510335 14
21 0.16724089835742956 15
21 0.2863588983980689 9
21 0.11844955390763957 13
21 0.20238230922651523 15
21 0.19771488965037354 14
21 0.05376879179912588 18
21 0.41534147619340317 3
21 0.30685782372439047 7
21 0.40107423440756773 5
21 0.3606535820069655 7
20 0.34985328743752603 5
20 0.2369607385959473 15
20 0.05609451076169343 5
20 0.09710491129968904 15
20 0.11633050194384484 18
20 0.41631087919038584 6
20 0.3338095238095238 8
20 0.53473604826546 0
20 0.09010230733152212 19
20 0.06438660801564026 1
19 0.3031062853638408 11
19 0.1576372766221752 17
19 0.06722649922916302 4
19 0.09227691515089319 17
19 0.09014857295805558 20
19 0.26231280118720723 10
19 0.34797883013380526 14
19 0.2247494144570628 13
19 0.29058650873492803 10
19 0.23844594392935994 14
18 0.059021141351590214 20
18 0.6023349436392915 2
18 0.5734095339358497 2
18 0.06681619347776188 2
18 0.8324915824915826 0
18 0.06018932092224313 15
18 0.1161322959266527 21
18 0.11314209453012343 19
17 0.5782852040246839 3
17 0.05637297249114369 2
17 0.30257154924674107 10
17 0.24020340944696555 10
17 0.2628389672675579 9
17 0.29427973525713896 12
17 0.05660902182482951 4
17 0.06835576662426757 19
17 0.052489597071640415 22
17 0.2523583643788247 15
17 0.2593380066690849 2
16 0.18593443387851283 14
16 0.13803050397877983 27
16 0.37537202380952384 6
16 1.0 1
16 0.6231971153846154 1
16 0.10622468624964088 13
16 0.07679520870109766 16
16 0.08947019086784912 16
16 0.18330418399352222 16
16 0.4296875 6
16 0.050599414330961184 6
16 0.544841476091476 2
16 0.21733791218683515 17
15 0.42302551249919673 7
15 0.2613982424029652 12
15 0.3999265295343727 8
15 0.1318632078815145 15
15 0.3173291432572562 2
15 0.2466687565308255 12
15 0.13819651431355207 17
14 0.17752114069785066 20
14 0.22569034907744584 14
14 0.3333333333333333 9
14 0.5573611111111111 1
14 0.28519947409858254 11
14 0.30872231890314283 12
14 0.05472485303312371 19
14 0.1746148790791648 19
14 0.7147881880024737 1
14 0.4720242826673792 4
14 0.426883830455259 4
14 0.4722019700328644 2
14 0.5839113157224612 1
14 0.1588385277710405 13
14 0.45781302031302035 4
13 0.6422988775929953 0
13 0.25790317943533814 17
13 0.4011396011396012 6
13 0.2644502000613401 13
13 0.34864470936303515 7
13 0.43788461538461537 8
13 0.05742670319662481 21
13 0.7325045325045324 0
13 0.2023929690219283 17
13 0.32113102600768634 9
13 0.5309177922181019 1
13 0.5986013986013986 3
13 0.13045967454774823 19
13 0.2522123451403848 13
13 0.6666666666666666 2
13 0.3896565757877658 6
13 0.08272869641703104 21
13 0.19152267803390483 17
13 0.75 2
13 0.13000750638930536 21
13 0.0723145306498616 23
13 0.16075903003388056 21
13 0.28393826354699203 14
12 0.051959046182409464 15
12 0.16182175915304098 22
12 0.055417123252489105 23
12 0.29176368137884834 15
12 0.1440947023922667 23
12 0.6148272017837235 0
12 0.3299337745851028 14
12 0.22783261430332738 20
12 0.3949063363537048 9
12 0.050706117041161965 8
12 0.12590761303464323 22
12 0.2820912372018316 16
11 0.10585805358945105 17
11 0.5205748351419536 0
11 0.28917426482938874 13
11 0.30958012503041493 14
11 0.10704529388739914 22
11 0.3778085504758933 7
11 0.8333333333333335 1
11 0.31891344548513345 11
11 0.10022354605098056 23
11 0.19862471834166467 20
11 0.33922152408994516 15
11 0.3724351667141636 9
11 0.3142742527049331 8
11 0.06869930819135897 18
11 0.09978748304480362 21
11 0.3758894911271822 8
11 0.4418994290733421 5
11 0.3533675432726666 9
11 0.0515730369388906 3
11 0.5828258663186893 0
11 0.25507908742204155 18
10 0.25897179962345246 14
10 0.23909138530063054 17
10 0.32036414588027495 5
10 0.23824711190515643 19
10 0.6074564423925037 6
10 0.13513513513513514 36
10 0.20959383936977175 19
10 0.2530876888941405 16
10 0.14422644177635102 26
10 0.4371847826086957 2
10 0.5018518518518518 7
10 0.4532245532245532 6
10 0.3837807021630551 10
10 0.4704886256562121 3
10 0.08928653572866097 24
10 0.049530510140266236 11
10 0.049460665506878596 16
10 0.17688535602328706 18
10 0.16048285596717907 25
10 0.5 6
10 0.35221854246914774 11
10 0.32174641256994196 8
10 0.35115783179201066 18
10 0.38603353168570564 11
9 0.12100749295871248 20
9 0.2780286858735135 12
9 0.073974959338944 24
9 0.22362389263020066 24
9 0.27714227449859635 13
9 0.3361982191250484 11
9 0.26747432913085645 16
9 0.19473098290302593 18
9 0.6275853775853776 2
9 0.09962092011141924 27
9 0.4448535929561863 9
9 0.4647606626450796 8
9 1.3333333333333333 0
9 0.4572372072372073 5
9 0.11866964199341051 23
9 0.696536212325686 1
9 0.14491312728146008 21
8 0.41881039497138567 14
8 0.17289777838032674 23
8 0.43479708101776177 10
8 0.17531526309276818 27
8 0.10658962222029372 20
8 0.2899868195735776 18
8 0.09118264268013192 22
8 0.06213226309585418 22
8 0.5638533293752284 4
8 0.32985559088500266 12
8 0.6645833333333333 3
8 0.2727319015930631 15
8 0.1833549896049896 22
8 0.1365962115962116 34
8 0.23760410372479338 16
8 0.07713825914685168 30
8 0.8571428571428571 1
8 0.14656061531061532 24
8 0.10716196654263804 24
8 0.146981721981722 22
8 0.21008312807881774 25
8 0.22352566721601716 16
8 0.1055635124714072 25
8 0.3365384615384615 13
7 0.7040816326530612 2
7 0.18930772878141297 29
7 0.0905356310376213 29
7 0.8809523809523808 0
7 0.05215794344714205 25
7 0.5319429796209982 3
7 0.7993197278911566 2
7 0.17324820605963392 24
7 0.12282831390040798 26
7 0.1840101291923783 21
7 0.1587092080513133 20
7 0.1958447980378704 23
7 0.27883112704541274 21
7 0.42908513519824404 11
7 0.6849238480817428 4
7 0.36552526273667363 13
7 0.052094302094302096 26
7 0.5989417989417989 5
7 0.37870085723339547 12
7 0.7699797867865096 2
7 0.0795765637870901 25
7 0.12701594511607348 28
7 0.06630886653590935 28
7 0.40476190476190477 10
7 0.2833913110698825 19
7 0.055208266140321885 30
7 0.9106369820655534 0
7 0.2347031431999791 18
7 1.6666666666666667 0
6 0.07955967643467643 32
6 0.5627840737108472 6
6 0.1517478882391163 28
6 0.13829514319753797 25
6 0.058790515040515044 24
6 0.31234878826135193 15
6 0.40348593279869577 13
6 0.3298477048477048 16
6 0.2599048855005242 27
6 0.7458781362007169 4
6 1.25 0
6 0.35421403772349264 17
6 0.07149899445725218 26
6 0.19826106594399276 21
6 0.14575355977795001 30
6 0.5578703703703703 3
6 0.20546757164404225 22
6 0.5282705912265745 2
6 0.47325175684308807 5
6 0.22830348296762537 23
6 0.3994516255385821 7
6 0.6387522281639929 1
6 0.3333333333333333 10
6 0.060523765362475036 31
6 0.3145809234625024 13
6 0.05043777360850532 27
6 0.41247957516339867 11
5 0.47462431013595363 6
5 0.32767402376910015 18
5 0.5569444444444445 2
5 0.10134190134190132 28
5 0.3425784703801945 20
5 0.33917877463930096 24
5 0.21115857826384143 18
5 0.05865465803546299 34
5 0.25009775171065496 20
5 0.8753584229390681 3
5 0.49565217391304345 10
5 0.2516413548671613 24
5 0.3859691383884932 14
5 0.37302283486494014 16
5 0.20008898776418244 24
5 0.06355384969236962 27
5 0.3416117216117216 22
5 0.22560722072917194 22
5 0.4215227896042837 3
5 0.3909694227341286 15
5 0.2811054477822771 22
5 0.38292022792022795 17
5 0.2789383116883117 17
5 0.2335222672064777 21
5 0.09469591083697623 26
5 0.32561283234453964 17
4 0.06092854217854218 35
4 0.07298280423280423 22
4 0.24862637362637363 25
4 0.04909988385598142 41
4 0.09729209312007772 31
4 0.335386857445681 19
4 0.12485431235431235 24
4 0.2721305813439434 23
4 0.1798611111111111 26
4 0.4242216117216117 8
4 0.14414231601731603 31
4 0.10146840767415118 35
4 0.4416817632850242 7
4 0.39594594594594595 24
4 0.1999288762446657 40
4 0.47014652014652014 13
4 0.3898046398046398 16
4 0.5454545454545454 3
4 0.18758496213566817 25
4 0.29801047529706065 21
4 0.534311631351105 4
4 0.3587662337662338 14
4 0.2973471777819604 20
4 0.36874999999999997 15
4 0.21237992358682015 21
4 0.25843837535014 21
4 0.8424908424908425 2
4 0.16281113195747343 29
3 2.5 0
3 0.1099066099066099 30
3 0.13513513513513514 32
3 0.33604336043360433 28
3 0.3062111801242236 16
3 0.22341227760103688 28
3 0.5739348370927319 5
3 0.3636363636363636 10
3 0.18469877006462374 45
3 0.8180704099821746 3
3 0.2080808080808081 34
3 0.4540935920246265 11
3 0.4774056353003721 16
3 0.4686036357862983 7
3 0.2940522036799315 25
3 0.41957165641376165 12
3 0.3472686733556299 16
3 0.5239132690113082 5
3 0.18881118881118883 31
3 0.3424395592640137 26
3 0.055055055055055056 29
3 0.06671828623048136 39
3 0.4537037037037037 12
3 0.14732142857142858 37
3 0.3792766373411534 19
3 0.06094880729027071 33
3 1.0 2
3 0.11428571428571428 32
3 0.42778610694652675 15
3 0.29598765432098767 17
3 0.8000000000000002 3
3 0.2698431765098432 30
3 0.5369101486748545 6
3 0.5554091641048163 8
3 0.625 3
3 0.44437229437229436 13
3 0.23750996333492747 22
3 0.19754273504273503 28
3 0.9327731092436974 0
3 0.26581831035701664 25
3 0.6255827505827506 4
3 0.1964797818456355 27
3 0.5975887911371783 7
2 0.5419580419580419 5
2 0.351875 30
2 1.1547619047619047 0
2 0.268452380952381 28
2 0.24066924066924067 27
2 0.18823529411764706 33
2 0.17592592592592593 32
2 0.8944444444444444 1
2 0.2240418118466899 32
2 1.4 3
2 0.20282413350449294 35
2 0.6568627450980392 11
2 0.43669871794871795 16
2 0.5571428571428572 16
2 0.4774904214559387 17
2 0.6666666666666666 5
2 0.6095238095238096 10
2 0.4247083775185578 17
2 0.5909090909090909 11
2 0.05202702702702703 42
2 2.0 0
2 0.5442307692307693 17
2 0.5941176470588235 8
2 0.09639953542392567 34
2 0.10526315789473684 50
2 0.2682926829268293 29
2 0.5505050505050505 7
2 0.3699248120300752 20
2 1.125 2
2 0.18293650793650795 30
2 0.13721804511278196 39
2 0.24695121951219512 36
2 0.3284313725490196 25
2 0.5313725490196078 10
2 1.2 4
2 0.2684684684684685 20
2 0.22252747252747251 30
2 0.24004267425320058 26
2 0.2685185185185185 26
2 0.3616298811544991 28
2 0.31875 31
2 0.5 19
2 0.277992277992278 24
2 0.09044715447154472 36
2 0.5108695652173914 11
2 0.7493734335839599 5
2 0.27586206896551724 36
2 0.3077651515151515 23
2 0.4107142857142857 9
1 0.6363636363636364 8
1 0.37037037037037035 21
1 0.75 6
1 0.358974358974359 27
1 0.6 21
1 0.7 3
1 0.9230769230769231 2
1 0.4827586206896552 15
1 0.13513513513513514 41
1 0.09523809523809523 54
1 0.09375 62
1 0.7272727272727273 10
1 0.05405405405405406 40
1 0.23529411764705882 37
1 0.6363636363636364 17
1 0.04878048780487805 32
1 0.7272727272727273 3
1 0.8571428571428571 4
1 0.5714285714285714 18
1 0.7777777777777778 4
1 0.43243243243243246 30
1 0.0975609756097561 53
1 0.08571428571428572 41
1 0.4444444444444444 18
1 0.19047619047619047 50
1 0.23684210526315788 44
1 0.5238095238095238 14
1 5.333333333333333 0
1 0.34146341463414637 32
1 1.0909090909090908 0
1 0.38235294117647056 23
1 1.0 3
1 0.6666666666666666 8
1 1.5 1
1 0.7692307692307693 9
1 2.5 2
1 1.5714285714285714 0
1 1.2 3
1 1.4285714285714286 0
1 0.5625 20
1 0.0967741935483871 39
1 0.5405405405405406 13
1 0.3 38
1 1.0 4
1 0.047619047619047616 36
1 0.7272727272727273 8
1 0.23809523809523808 29
1 0.4634146341463415 30
1 0.8333333333333334 9
1 0.41025641025641024 26
1 0.10344827586206896 33
1 0.1 43
1 1.2857142857142858 2
1 0.5882352941176471 15
1 0.4 22
1 0.047619047619047616 53
1 0.4857142857142857 9
1 0.34146341463414637 43
1 1.375 1
1 0.34375 40
1 0.36666666666666664 33
1 0.25 31
1 0.2727272727272727 47
1 0.8181818181818182 5
1 0.15384615384615385 56
1 1.3333333333333333 2
1 0.047619047619047616 44
1 0.2903225806451613 31
1 1.3333333333333333 1
1 0.9354838709677419 3
1 0.5882352941176471 9
1 0.41025641025641024 25
1 0.28205128205128205 27
1 0.8888888888888888 2
1 1.8888888888888888 1
1 1.75 0
1 0.29411764705882354 28
1 0.24242424242424243 33
1 0.17073170731707318 36
1 0.64 14
1 0.04878048780487805 49
1 0.1891891891891892 41
1 1.0769230769230769 1
1 0.44 19
1 0.5121951219512195 31
1 3.0 0
1 0.5294117647058824 24
1 0.5555555555555556 11
1 1.125 1
1 0.15 45
1 0.29411764705882354 35
