count robl hse
103 0.31583592697542623 8055
103 0.07407604739477816 17616
103 0.02369860119164589 40445
102 0.3802718975132768 12015
101 0.11759352601275372 26150
101 0.19043986054729684 19249
101 0.12960396903551336 41294
100 0.16666666666666663 26847
100 0.14285714285714285 30761
99 0.22692350822849355 21925
98 0.10740493948124825 16509
98 0.034997480725126276 36463
98 0.14790911463472547 15379
97 0.09097953712554527 29366
97 0.114971620584392 31158
96 0.2792521289877758 17838
96 0.13839349542726262 24350
95 0.05003031555739286 24158
95 0.15071720617077033 26609
94 0.09657206004368418 28944
94 0.04449594924314563 42941
94 0.12035351996969003 30055
93 0.09438112420063685 24365
93 0.04669416571050516 30789
93 0.03816303186155083 26444
93 0.07997853388599985 34381
92 0.47130254900126506 16132
92 0.21435041308388425 32610
92 0.192623859699596 13978
91 0.18250850275554895 29269
91 0.07015178386921699 35564
89 0.21746062134435362 13175
88 0.18497217173777758 16947
88 0.3684011164274322 7483
88 0.37493393234672306 15862
88 0.07699974739758751 27345
87 0.799904214559387 3270
86 0.06676075329997286 30973
86 0.3575841213050515 20069
84 0.036585643906811544 59728
83 0.10771123062188911 31469
82 0.04049002874640356 36332
81 0.05011090622851285 43117
80 0.26316799030825144 8756
80 0.16647544785425344 38650
80 0.15732175211591812 31618
80 0.25827179644223575 24858
79 0.26324000619568283 17192
78 0.2947264853373451 19141
77 0.1296540402933134 61588
77 0.03058169588329804 74496
77 0.3042765315492588 16921
77 0.2094215454068575 27774
77 0.10407771578369175 45018
76 0.5555555555555556 6797
75 0.20618239300731342 31604
74 0.17181861506357451 29621
74 0.46140578296972495 8242
73 0.11566831859801681 46911
73 0.019051421041288336 45730
73 0.11119386440422029 34580
73 0.15963137810876177 50353
71 0.13588136802582237 34013
71 0.24217290683604126 27945
70 0.06071010617108609 37588
70 0.3076617826617827 20724
70 0.11015752063178925 49151
70 0.052814618322137116 29457
70 0.14697362671489128 48294
69 0.3494643982356647 11847
68 0.3156503166093138 20155
68 0.0 159035
67 0.3186857918201202 14119
67 0.02105235568876679 35389
67 0.025278915135193366 57664
67 0.07412051314730737 32360
67 0.22685523886345385 35305
66 0.29995904995905 24743
66 8.016674683341349e-05 138434
66 0.2316638471759699 37724
66 0.13493930273809723 48839
65 0.07564685948731806 47321
65 0.1501500516664673 39238
64 0.18758113625225709 23938
64 0.29122315935157395 17693
64 0.07128772858505242 45102
64 0.024673147564707714 12243
64 0.12559562235297833 47573
63 0.055739696207097275 40849
63 0.21026670834682049 41897
63 0.35297129604529986 10690
63 0.3891288269502388 12231
63 0.028287268894452964 43390
62 0.18813428981269883 36253
62 0.42857142857142855 17395
61 0.15495426815726118 42919
61 0.0 122469
60 0.08361356038910847 43873
60 0.12449611561487753 76645
60 0.06909321339849343 24262
60 0.05367937043526007 59173
59 0.5454472081590725 7216
59 0.18351414131421645 44685
59 0.31184248977206314 21005
59 0.41666352444335514 15127
59 0.06671454597355465 51485
59 0.08017131881508248 50859
58 0.6250615763546797 5461
58 0.09426725906732973 41205
58 0.17883072395226154 34398
57 0.06212426035294233 53768
57 0.1129902531388912 68851
57 0.08739287487416954 45273
56 0.12093793170486652 49230
56 0.26288241585284366 31806
56 0.02006097494761519 64399
56 0.25614645188673224 38128
55 0.23691226887464217 44995
55 0.38479584931197836 17531
55 0.09895546615730563 41628
55 0.1415399247303757 62172
54 0.191539194550469 36089
54 0.014474530123423509 69027
54 0.24282355260435404 45489
54 0.20515216181698534 46907
53 0.09230098865683467 69693
53 0.11836568705172545 66360
52 0.4375229933110368 7872
52 0.8571428571428571 6400
52 0.222341254804309 38391
52 0.7140567765567766 4795
51 0.09747386173747703 54138
51 0.07137266537759045 85277
51 0.4117647058823529 6142
51 0.13900487876556758 39231
51 0.353313241805261 24422
51 0.27652629324331024 29755
51 0.18908347668432263 53067
51 0.17544292944889178 37584
50 0.02057874336483183 22300
50 0.2680503355137501 28783
49 0.19993815708101423 46866
49 0.027462179744372577 95798
49 0.35011666241114536 30272
49 0.28039704908155094 36862
48 0.2857514880952381 29030
48 0.015988565968767385 55475
48 0.09058942379099078 52153
48 0.04053832093669433 50543
48 0.1784084332913204 50384
47 0.17449587653963292 82754
47 0.03201964681705936 54886
47 0.14265435840124735 46117
47 0.08064904083502841 82027
46 0.07216734186359704 64571
46 0.32163434018191106 22732
46 0.29090857258985114 33257
46 0.0 178982
46 0.08521591804143501 63951
45 0.4 24037
45 0.04010062299982715 78129
45 0.346062453467144 17381
45 0.15200062696967073 55655
45 0.15481126038363907 70223
45 0.09620279934836745 91594
44 0.046184427735852115 76779
44 0.06896551724137931 13163
44 0.18413846244230114 61732
44 0.13546266940096396 69466
43 0.1656088322855212 57066
43 0.218304512960717 46191
42 0.04916538050326625 64401
42 0.22703749840001436 56536
42 0.10668954726114276 64799
42 0.00012732365673542143 200613
41 0.17085425969885543 45729
41 0.3333333333333333 39975
41 0.17330699361292692 56749
40 0.4214574898785425 11453
40 0.05346336111574228 95532
40 0.18207092890328416 87978
40 0.26744263951428904 46997
40 0.08804135244333974 86543
40 0.27250511875511874 33745
40 0.46655038759689926 12967
39 0.06486846765443777 74692
39 0.05795165342140082 59248
39 0.32405431702190496 37604
39 0.39211812847795496 24507
39 0.12314988494578642 103561
39 0.34734382681582093 39406
39 0.36002849002849 8693
39 0.09844507860601198 68891
38 0.2962962962962963 7767
38 0.19529850391634965 40962
38 0.7684142482904094 8476
38 0.43951109391124876 23639
38 0.3626273093116131 37010
38 0.19377102813916414 56851
38 0.07828486066808352 65635
38 0.2740958311373875 57810
37 0.21432608130338618 55012
37 0.1028727550538193 66423
37 0.16171369648030645 68706
36 0.21397776526990414 80911
36 0.0356590451695665 91042
36 0.3176536689223878 36316
36 0.13066300458122884 83370
36 0.07679733646359525 94100
36 0.2083029541676207 65267
36 0.28516306520852847 46695
36 0.10635170145476526 85702
36 0.29588450617340895 34784
35 0.1545381209349641 96266
35 0.18878150066245644 86353
35 0.044973025461701455 55081
35 0.16970224842452902 70741
35 0.22199534954114908 66386
35 0.36870573646660204 24317
35 0.006335728463527816 77985
34 0.19851440573558152 93125
34 0.1384924880278357 90377
34 0.23274889064042667 58438
34 0.019017647143597577 86731
34 0.3432138329324166 32638
34 0.3108227176812369 38842
33 0.17459509979727886 109923
33 0.06121118204364042 92136
33 0.14404204507592236 86108
33 0.2603763719211453 46199
33 0.15922159177463396 86741
32 0.22084411741484097 94088
32 0.02289568108438865 115014
32 0.43400701457766677 20732
32 0.12794300953309856 117096
32 0.1784348905729839 67719
32 0.4065457502957503 18992
32 0.024130063943416536 90030
31 0.700189753320683 8456
31 0.2816527207296146 67281
31 0.1022961440607008 115063
31 1.5 1147
31 0.8333333333333334 4736
30 0.08861128425407992 109792
30 0.20515817756637095 84555
30 0.24320327271098358 71220
30 0.11473481099204079 90074
30 0.2500915750915751 57491
30 0.40760095283904807 6755
30 0.056607422631116636 77376
30 0.11023639145530677 108329
30 0.16636849427294387 89930
29 0.11522861946660924 146682
29 0.0 272058
29 0.14856937959358268 73860
29 0.0 235417
28 0.20035686017631485 66338
28 0.14926167766688853 103466
27 0.04596170493519085 98183
27 0.10686367909747962 138819
27 0.23125627231177612 83545
27 0.11800143879969184 120932
27 0.1944094839692712 73883
27 0.23788845337015035 78721
27 0.29881354813504557 57506
27 0.015636435045020037 27538
27 0.1618329777881545 168186
26 0.30352927333392954 34411
26 0.18460493962865643 113471
26 0.38977050700003174 44980
26 0.14156295184597148 114830
25 0.009652823611337702 115863
25 0.07134263186800816 111940
25 0.1561114637035063 138304
24 0.1334123829856891 140879
24 0.021720598319450904 136595
24 0.22669830327297544 106409
24 0.2621444569095001 69123
24 0.38125824547644926 35766
24 0.5333333333333333 12087
24 0.29249148640101114 109602
24 0.4112951125486375 30374
23 0.41911851733096606 38801
23 0.029118467653377507 116485
23 0.0804707773503679 158930
23 0.08532413289795614 135382
23 0.17080529237442404 144026
23 0.2921648087337168 56120
23 0.09473963466453554 165167
23 0.5622598131880351 19700
23 0.2556901905229954 65035
23 0.13262906230645788 107128
22 0.09724257796536814 108897
22 0.15050235348227925 131243
22 0.6151071151071151 12308
21 0.4770837364668294 18364
21 0.16818473436441325 120271
21 0.5384615384615384 7705
21 0.21425644931887344 120476
21 0.2648771342581255 93558
21 0.12182439586039007 166169
21 0.2572701123021903 86881
21 0.18118929082333107 143131
21 0.1409634667514617 138150
21 0.012538620910333547 89549
21 0.2679736150663003 72137
21 0.3432935121140885 59398
21 0.1615671692594402 120381
20 0.3051432668655768 52312
20 0.234030042440301 124319
20 0.0654687175974902 135618
20 0.03466914468579271 120369
20 0.08296828502127293 102079
19 0.24823511807078527 94298
19 0.447277702591318 48367
19 0.1540643884393062 173909
19 0.1292662659294283 185938
19 0.04375765521835755 121021
19 0.5803026241324875 21728
19 0.06347567231001178 111601
19 0.06967296675003165 180107
18 0.056840498840611806 172117
18 0.14087994346976768 167301
18 0.1883402029339232 166889
18 0.12622432151770144 144438
18 0.09977462056301982 148580
18 0.3700531517440982 48436
18 0.19363055943806418 116862
18 0.5833333333333334 8023
18 0.20481604899704242 116015
18 0.0002536783358701167 313434
17 0.20004746371090446 166694
17 0.017134861644526107 160529
17 0.109261702263288 164030
17 0.19283742488605315 139393
17 0.2526990837880194 120361
17 0.1226208209544531 208947
17 0.6365099915564312 9158
17 0.27853364869005476 144449
16 0.5244870324351917 24354
16 0.08448155151614337 194920
16 0.11441058526041044 194466
16 0.5896431835482154 19028
16 0.3333333333333333 62546
16 0.27361699883129414 92918
16 0.1682689779334172 194378
16 0.1792500601262232 185781
16 0.04500177383905242 161937
16 0.015907323148683115 125735
16 0.18535856329518346 262596
16 0.14615618443593006 196275
16 0.4596202658702659 26358
16 0.07062196631454544 153206
16 0.05158586626592415 128233
16 0.10168494553731836 183657
16 0.2832606893213562 99334
15 0.05389782841742825 207841
15 0.21576082768339663 164589
15 0.008703838783795544 162614
15 0.07745440307822923 133035
15 0.40025385433280175 64692
15 0.22207341814124149 136752
15 0.24212522506162804 120178
15 0.5287925696594428 12058
14 0.3043708077073915 81736
14 0.032461575635782676 156970
14 0.05882653131675556 145180
14 0.33363095238095236 89387
14 0.037904784390375826 229401
14 0.3213723023125899 67217
14 0.09049964321538188 147657
14 0.13707207242929578 241388
14 0.2050496680425458 145123
13 0.0156949033221247 223993
13 0.19154600494878504 213913
13 0.5 37271
13 0.20502616207361687 194379
13 0.05126907803176716 243004
13 0.2549469427953596 192207
13 0.06260946114853361 225669
13 0.0 348183
13 0.4502170243549554 19895
13 0.12381193596186474 289009
13 0.3136528009527121 61782
13 0.3758363951760178 52022
12 0.3039534370613981 125674
12 0.01832193140695783 185119
12 0.07368004778625338 356787
12 0.48224092596120566 35419
12 0.7343425768722881 10091
12 0.08160973759093355 298372
12 0.13724813390223595 196920
12 0.2665391216595047 157573
12 0.3655482803856787 76246
12 0.4322512278659205 55973
12 0.14967621584285273 279182
12 0.22806464420729558 150355
12 0.04841270483960388 286369
12 0.03807164277125946 137934
12 0.06846391859129163 219654
12 0.2632415446724789 124378
12 0.06443089354119678 265479
12 0.07749142133097713 218906
12 0.6889288525801683 13375
12 0.14802632147514708 238501
12 0.0020329075301581713 459646
11 0.010487264524968686 190981
11 1.3333333333333333 2313
11 0.35905785503000004 75992
11 0.3416529923425447 80549
11 0.10191783526914446 300608
11 0.7254361799816346 12425
11 0.41177960489216153 72778
11 0.04219254641849145 202947
11 0.6461802902979374 15120
11 0.09927072104511242 211783
11 0.10834790842768525 227773
11 3.0 537
11 0.23086216917129726 197483
10 0.05565267477160032 346872
10 0.21500344511700725 223908
10 0.03653259033739438 271062
10 0.18081637948409185 221197
10 0.16048887753180582 388077
10 0.3841531672465206 67837
10 0.09132787319930816 211775
10 0.1591377659276014 259563
10 0.013115837040632258 371388
10 0.095930971004069 241859
10 0.20592850883004554 253447
10 0.3131781091436928 118266
9 0.07681607246590545 269677
9 0.6076806714487875 31306
9 0.008051060674524834 229982
9 0.1055805990537752 262959
9 0.32509677406457577 190539
9 0.3513165088163484 64333
9 0.0654909186781596 324042
9 0.17473461128367046 371360
9 0.13523030310099038 310772
9 0.155105878689789 1079294
9 0.09292938638388684 359390
9 0.3359674985033047 130334
9 0.09863528479545193 332257
9 0.32386875699717865 109023
9 0.4058988626807776 46857
9 0.14258116017396985 343006
9 0.22059330139486924 241713
8 0.12713106264375634 389284
8 0.021257209079659868 308659
8 0.17399042460641787 428287
8 0.10535817267116385 387573
8 0.8734879032258065 13133
8 0.46438067064384114 71451
8 0.237124588138869 165855
8 0.16190547712260944 322774
8 0.07210780810135187 304567
8 0.0028394776620759153 740117
8 0.002802498472752876 526918
8 0.156710694411787 215632
8 0.03132174556969696 394441
8 0.9093073593073593 20184
8 0.033015830098551045 193477
8 0.3542747348895552 140004
7 0.17100672470528647 246697
7 0.011500816141153574 315704
7 0.780045351473923 8213
7 0.017871641587637304 263269
7 0.16885962207230804 730572
7 0.24640346930102602 155008
7 0.6124436787702094 70859
7 0.12401779023191885 246357
7 0.0020175585411499777 417830
7 0.29669991117112154 159014
7 0.08838728583990482 246801
7 0.18235164615342306 317547
7 0.11230024727016431 264301
7 1.6666666666666667 957
7 0.2578954501042107 249000
7 0.24837728774634565 235878
7 0.5417683024825882 33477
7 0.8160855251191386 10913
7 0.23348103415906027 309558
7 0.0014191106906338694 704180
7 0.0014420667052246 653774
7 0.025787898670361704 166126
7 0.1762549713752413 290294
6 0.18201197803250682 626101
6 0.08387664698995323 481369
6 0.09773389029826456 450184
6 0.0 874678
6 0.23474552561865994 251853
6 0.026720882295517338 239409
6 0.0 379959
6 0.17180974196487617 275447
6 0.15282460291683805 431254
6 0.4219238664569273 70300
6 0.14385890402833693 440008
6 0.05491535195937829 394369
6 0.12031048970781433 596558
6 0.8888888888888888 6281
6 1.25 2132
6 0.5703933747412008 32583
6 0.5159851279559718 24924
6 0.066679258002951 511705
6 0.1742170062982208 897127
5 0.2813906231765667 210243
5 0.1805075363038737 460248
5 0.0019801980198019802 576793
5 0.14471761672157374 953163
5 0.05462640919125812 472634
5 0.44681898222845484 107221
5 0.25286321761725894 289145
5 0.32586496414362826 295883
5 0.017181301331150534 466073
5 0.013419313565363753 286958
5 0.55 14032
5 0.1412428718635789 386768
5 0.1242457241516842 468329
5 0.9313760243551515 8446
5 0.10913860798178385 527813
5 0.0782045927426199 570200
5 0.13359963859944496 1372044
5 0.03605276193249625 449435
5 0.13460607461395907 669082
5 0.3366571936920995 212469
5 0.08625635642717057 398310
5 0.3051292472467505 221155
4 0.05186118984343382 566259
4 0.08249245793487764 684307
4 0.07625872527228188 426855
4 0.11920898301309922 1245220
4 0.14186919317413177 585895
4 0.3622089935381075 250578
4 0.1745882164607461 1675016
4 0.0477327186952277 539302
4 0.13611198402923483 490233
4 0.13556373264907323 2176987
4 0.24541823150884032 457017
4 0.19720880300590446 285408
4 0.09555821322617494 554301
4 0.03273773721234595 549926
4 0.1357898767898768 898477
4 0.026475000855379616 352209
4 0.15742254258305408 824363
4 2.5 596
4 0.031716999701561194 319537
4 0.02046758323410775 644933
4 0.21360331968377752 356423
4 0.16640310527778557 551583
4 0.15855420039367152 601351
4 0.3447420634920635 178526
4 0.22247431995870437 290599
4 0.8461538461538461 13572
4 0.15968139456323244 1182001
4 0.20166258983236782 639225
4 0.39112965838509317 119920
4 0.15120142595104447 310754
4 0.3736111111111111 121877
3 1.2 2216
3 0.06793320747693371 712984
3 0.18900019357336428 348031
3 4.0 769
3 0.1813503906186833 1162241
3 0.12073246139622042 4115579
3 0.40855214689325275 123082
3 0.13916015701272486 3718374
3 0.05432677164611777 720410
3 0.09352224133524002 902520
3 0.15418235024724028 491970
3 0.15222682521675715 651307
3 0.13482360775617006 750439
3 0.2624987719815306 425273
3 0.11995736184594408 857295
3 0.09881209979773764 2794581
3 0.14961931379372753 5768510
3 0.08875075087409445 283485
3 0.04289735540920375 1074833
3 0.11308139534883721 349947
3 0.225481543416326 481112
3 0.27381890364941214 258177
3 0.15680518328075901 1348887
3 0.17479136574197573 1073336
3 0.13250127457175917 834128
3 0.10746487236207936 960726
3 0.23952492423830005 361191
3 0.20559971637557842 297332
3 0.18175010175010176 542638
3 0.04425465838509316 962495
3 1.125 3730
3 0.19601264698986534 1320958
3 0.42731021029053756 156294
3 0.04718092879263477 626314
3 0.11921180836086909 750698
3 0.13520901613006878 1048037
3 0.5179090303468413 75757
3 0.16441625750136388 475053
3 0.11252207878421472 455433
3 0.36822392113776475 185321
3 0.03889389342748769 859837
2 0.014719748559455213 1295343
2 0.0953599568994545 2365203
2 0.19723684210526315 405052
2 0.13491695557526406 1967285
2 0.16305339479496783 2444944
2 0.19636089975073026 2229745
2 7.0 361
2 0.2637474727236298 742496
2 0.10259103641456582 1521521
2 0.18692421779184848 1814632
2 0.1565841983723068 3534945
2 0.03761562178828366 1364243
2 0.24485777721921997 2472024
2 0.1387143502144631 2234333
2 0.16575806188482245 1041537
2 0.12132626823348473 1409102
2 0.14910960331611978 716260
2 0.08197218574577066 5715130
2 0.02682127714249004 1105069
2 0.09932163088327856 663292
2 0.3852901484480432 221977
2 0.1833999284351145 969601
2 0.1344220707150785 3147784
2 0.0 1248066
2 0.13109990725575704 6115183
2 0.0076882290562036056 262705
2 0.2544438654391755 367224
2 0.1504395656057543 524418
2 0.10749525616698292 1932455
2 0.18479320381777567 2111008
2 0.08595629510825983 1343989
2 0.2226068507300187 829233
2 0.5 93395
2 0.2208604668178825 575687
2 0.3284671532846715 960795
2 0.08725490196078431 824104
2 0.10703925384643631 829547
2 0.3233044733044733 541193
2 0.20391204681184774 1115383
2 0.09727908455181183 1003381
2 0.14281230601839906 3407144
2 0.5444664031620553 98928
2 0.19552238805970149 1529344
2 0.0 991962
2 0.07738095238095238 1030663
2 0.24775449101796407 689638
2 0.14357031857031857 5019434
2 0.13995478553137003 5494070
2 0.06544911399280331 612010
2 0.15351486524034455 2115879
2 1.0839160839160837 9688
2 1.4 2018
2 0.1318840579710145 543779
2 0.21152553763440862 510350
2 0.15645310819664027 4033024
2 0.44191919191919193 263450
2 0.04467630293159609 1223987
2 0.03466979953007049 646910
2 0.3507575757575757 211181
1 0.23958333333333334 532458
1 0.10235131396957123 6118375
1 0.15217391304347827 1759707
1 0.09251101321585903 2252091
1 0.25190839694656486 819815
1 0.10194730813287514 7087688
1 0.04176904176904177 2450652
1 0.2949640287769784 410565
1 0.0 36874741
1 0.25139664804469275 757721
1 0.08333333333333333 779437
1 0.07066381156316917 1552848
1 0.026022304832713755 4098994
1 0.13333333333333333 4065803
1 0.11734693877551021 3037382
1 0.16514954486345904 6087144
1 0.13445378151260504 9862889
1 5.0 345
1 0.0 1594301
1 0.0 2332204
1 0.15309446254071662 1272000
1 0.18032786885245902 2633409
1 0.11120996441281139 11020392
1 0.5757575757575758 786492
1 0.145 15744036
1 0.0 28353635
1 1.2857142857142858 7474
1 0.3181818181818182 461045
1 0.66 281226
1 0.2823529411764706 460210
1 0.11170212765957446 3852301
1 11.0 122
1 0.1414441147378833 9128181
1 0.0673758865248227 935480
1 0.1902654867256637 786726
1 0.022023809523809525 11860683
1 0.1095890410958904 1670963
1 0.7407407407407407 354730
1 0.021052631578947368 2610480
1 0.008691206543967281 5209916
1 0.12583412774070543 10048257
1 0.0 33822426
1 0.021929824561403508 862849
1 0.06787330316742081 1713508
1 0.1950354609929078 3063472
1 0.07771260997067449 20328459
1 0.21568627450980393 1424131
1 0.15065913370998116 3209335
1 0.03333333333333333 3122233
1 0.2640845070422535 624188
1 0.04011461318051576 1457748
1 0.2958963282937365 14659284
1 0.12486772486772486 9364982
1 0.015151515151515152 999517
1 0.29545454545454547 1314299
1 0.14057507987220447 8442988
1 5.333333333333333 2825
1 0.11610486891385768 2914009
1 0.2552083333333333 538009
1 0.0 29409368
1 0.1971153846153846 899347
1 0.0 41201555
1 1.5714285714285714 1941
1 0.018469656992084433 2459433
1 0.10583941605839416 1167138
1 0.27692307692307694 678471
1 0.02355072463768116 3779324
1 0.0 7361652
1 0.1346153846153846 1593026
1 0.7142857142857143 428400
1 0.09418837675350701 2494896
1 0.02197802197802198 2105599
1 0.051094890510948905 1035424
1 1.375 1858
1 0.0 2733056
1 0.062111801242236024 1327087
1 0.0 9977310
1 0.14764397905759163 8630827
1 0.11372549019607843 7244652
1 0.10818713450292397 1582851
1 0.19375 4214644
1 0.0015267175572519084 3333263
1 0.11649214659685864 9048229
1 0.0 34227454
1 0.1558139534883721 2312732
1 0.2875816993464052 1558504
1 0.24267782426778242 1435512
1 0.14084507042253522 4283559
1 0.23404255319148937 2195847
1 0.0 2043000
1 0.1875 2444480
1 0.12439024390243902 2814212
1 0.5535714285714286 600075
1 0.5972222222222222 131420
1 0.47619047619047616 379639
1 0.2148936170212766 2366585
1 1.8888888888888888 3188
1 1.4285714285714286 4522
1 0.05519480519480519 2599123
1 0.0 4355944
1 0.2245762711864407 923880
1 0.11557788944723618 2418510
1 0.1558073654390935 1503639
1 0.11448598130841121 2652479
1 0.4560327198364008 1451556
1 0.22822822822822822 997919
1 0.75 81134
1 0.13696369636963696 4371757
1 0.375 523094
1 1.1666666666666667 2947
1 0.13655761024182078 4773347
1 1.1428571428571428 7286
1 0.14464285714285716 3494566
1 1.75 1471
1 0.10024449877750612 2170193
1 0.05128205128205128 910806
1 0.6470588235294118 40234
1 0.135678391959799 4145466
1 0.1126005361930295 1834410
1 0.4444444444444444 641572
1 0.21505376344086022 1283854
1 0.13769363166953527 3858860
1 0.17578125 3163893
1 0.275 366778
1 0.004804392587508579 10599100
1 0.296551724137931 309458
1 0.2994011976047904 1866225
1 0.32786885245901637 1031084
1 0.0391304347826087 3244219
1 0.07769423558897243 1758616
1 0.2924901185770751 550204
1 0.20707070707070707 967032
1 0.09163346613545817 2698564
1 0.0625 797881
