count robl midx
20 0.10772029508505727 84
20 0.30615180746290194 99
20 0.16795849563032084 87
20 0.21060712613335747 90
20 0.08979021159331711 78
20 0.3104744105606187 94
20 0.13981265368684173 75
20 0.27933877098403187 92
20 0.1451516018153074 92
20 0.2756913001776494 90
20 0.2746863276270949 91
20 0.24949782645230742 88
20 0.1678003133717737 85
20 0.32462791189598017 97
19 0.11065127319558349 74
19 0.104380837182982 84
19 0.007601534013561532 74
19 0.07707223046125448 75
19 0.39900204609345885 92
19 0.03021857490811542 83
19 0.395703492236253 97
19 0.29745061727154964 96
19 0.1306195277539375 78
19 0.26888286584358245 96
19 0.0680895629451989 81
19 0.1383831179131314 81
19 0.11841156945418956 85
19 0.05893558531437701 83
19 0.28302994780245044 97
19 0.06276266986307782 86
19 0.005245102027503945 79
19 0.11303317795415165 82
19 0.14933939399833437 83
19 0.13570924731471934 91
19 0.3025861560198014 95
18 0.0032309324488782984 70
18 0.19489724452798463 83
18 0.032806320788514094 81
18 0.08863023557511433 85
18 0.18076933669935527 81
18 0.07887173505971146 81
18 0.22137946920274756 87
18 0.014068228767044107 76
18 0.3181441022678373 91
18 0.4217921826916792 98
18 0.30204358571863527 92
18 0.09868464698381747 86
18 0.029029780605691453 87
18 0.01633290672773654 77
18 0.9071771365889012 100
18 0.24055699985445209 82
18 0.18708954479508738 80
17 0.14627559393388243 85
17 0.1286736691996408 80
17 0.008148838596475538 74
17 0.05363866115813607 79
17 0.1583621045547569 83
17 0.5625255754475704 99
17 0.11344831298037339 79
17 0.06549844773396296 78
17 0.2904769524256867 91
17 0.032730031180233696 82
17 0.17070099649064055 75
17 0.18766886242745603 77
17 0.334522064533049 96
17 0.1636696312946353 79
17 0.01912480020683715 89
17 0.3162514110634571 98
17 0.13995659405215777 81
16 0.11589293917597285 82
16 0.10877256090147495 74
16 0.35228625771720196 97
16 0.20180626344415345 78
16 0.1685931645206051 76
16 0.19370891444592228 84
16 0.15399742628911217 73
16 0.12546279990152986 82
16 0.07810418848260053 85
16 0.2898491159453861 96
16 0.2322570207774387 81
16 0.1726233215312466 84
16 0.2729962661256208 94
16 0.21758360638211793 80
16 0.055037569210342766 80
16 0.08940250229239309 79
16 0.05374124786534998 77
16 0.07628748245301206 82
16 0.003679567277089731 73
16 0.2590372451057192 87
16 0.3130068265468807 93
16 0.2786324786851799 86
15 0.2638336962730022 89
15 0.1588033821430373 80
15 0.12062135417281153 72
15 0.11775772200254647 78
15 0.16050988221037726 74
15 0.005805448216674 76
15 0.17989504224741742 88
15 0.1270447681336598 80
15 0.14376807901470487 77
15 0.05640721726887378 82
15 0.010287894479485296 70
15 0.04962273061107588 77
15 0.10397870396027709 76
15 0.00042207400965069917 0
15 0.26290535379479524 96
15 0.23337694776257578 84
15 0.007996300665036551 73
15 0.33518739531333236 98
15 0.18896637564994195 79
15 0.24437966360131858 85
15 0.17097903916506282 71
15 0.14552113418906695 77
15 0.21564962462437334 87
14 0.07388395797423152 82
14 0.065231297880615 70
14 0.1003004832654801 80
14 0.008122334578157715 75
14 0.2588350207634543 88
14 0.0784076305677096 71
14 0.34904404987992355 92
14 0.40636756349580816 99
14 0.21467926394444167 83
14 0.2866107261166257 93
14 0.3488873487060872 94
14 0.3907732554557692 96
14 0.15267993437303398 75
14 0.04052546406789631 71
14 0.30506444788261683 83
14 0.03888810249728987 80
14 0.23065073969204214 87
14 0.11848346537183337 73
14 0.13103373877108285 70
14 0.006397058226326519 68
14 0.3087973576575994 90
14 0.008312785816367274 72
14 0.10725344926830793 76
13 0.03943315622758444 79
13 0.08863242940301576 77
13 0.2309178172694692 82
13 0.1588414683402899 71
13 0.2007924072624082 77
13 0.07655190174205315 70
13 0.5010989010989011 99
13 0.4090492521470782 97
13 0.0984574448831888 77
13 0.04771728328320449 82
13 0.4419066569801864 93
13 0.15459687554511345 82
13 0.37995801626681297 91
13 0.37300981913518344 89
13 0.19551080005505306 79
13 0.05807995183169123 72
13 0.24708010259713833 80
13 0.010704645515861347 72
13 0.2921617949312612 87
12 0.10522651862580319 79
12 0.1341210182085313 51
12 0.24894143365810564 83
12 0.4499071372124765 95
12 0.41475953697621565 96
12 0.06188979149151037 75
12 0.07189407529155478 84
12 0.10493530615553243 75
12 0.2122233282396546 82
12 0.3014030736327307 94
12 0.37264020598828207 95
12 0.16876028153781672 66
12 0.05648621653363972 73
12 0.04173349111202343 76
11 1.3333333333333333 100
11 0.15861632895728603 68
11 0.003441030514201246 71
11 0.26873305366880296 83
11 0.13074913889744547 73
11 0.3205275078297951 93
11 0.17992151625813638 76
11 0.24218245163437563 79
11 0.34582766625478223 89
11 0.11605883877016336 67
11 0.07706746294622094 73
11 0.4110491180234497 85
11 0.3989414340559314 94
11 0.23633003716085452 78
11 0.04827487464394331 80
11 0.29292150959187996 84
11 0.25965867491149114 81
11 0.34488915824753885 84
11 3.0 100
11 0.13950413785443594 79
11 0.08129105944517814 72
11 0.03426449595029071 85
11 0.33571662742126057 91
11 0.07592159710676127 79
10 0.120105290471839 64
10 0.3061906992936509 88
10 0.05114160411721733 67
10 0.08408707404533508 69
10 0.2597203655293147 84
10 0.03999858543298685 69
10 0.39380863978519887 88
10 0.04561054384722183 74
10 0.3376623652271164 92
10 0.3153124543205982 89
10 0.06515470452109311 74
10 0.14090112003543767 68
10 1.2385714285714287 100
10 0.1722527623818872 78
10 0.3618701532638815 93
10 0.2825636971475068 78
10 0.0774507721405046 76
10 0.11223873175891264 67
10 0.12460108136860984 67
9 0.09554399280476844 81
9 0.371363590849515 91
9 0.013878826511265941 59
9 0.14982715246917877 82
9 0.11218455645852951 57
9 0.16495508463207165 67
9 0.006565075025961923 63
9 0.18535848920158315 73
9 0.1776873630514106 64
9 0.09634282596772718 64
9 0.33900183858342275 85
9 0.22669942177057648 84
9 0.2274413454931651 74
9 0.3302122082038556 82
9 0.4079809997535345 86
8 0.20134160771289572 70
8 0.502867975734355 97
8 0.4099851437189963 90
8 0.12100209849776308 71
8 0.06586972916953301 66
8 0.30064169757565984 87
8 0.0 58
8 0.46751306695553324 98
8 0.40387513985859574 93
8 0.15432925650507986 48
8 0.052240982878243275 65
8 0.12644869104798784 70
8 0.09071370386397208 68
8 0.13191830879720662 0
8 0.1718312734189989 72
8 0.0008620689655172414 66
8 0.3209384827864518 86
8 0.1383595095344901 52
8 0.3002209301516568 82
8 0.004461733334439496 67
8 0.004104853479853479 63
8 0.00562435699138456 61
8 0.5806451612903226 92
8 0.004655720067626415 65
8 0.16916371855718174 69
8 0.1370845838666686 76
8 0.02298788560746312 67
8 0.207488865838732 75
7 0.0914179558875956 66
7 0.14833387114733934 63
7 0.39979849227140246 93
7 0.43766287666663606 95
7 0.4445423519499632 88
7 0.43863141689228646 99
7 0.23782290064151085 65
7 0.45965886354541813 96
7 0.1029323379162511 61
7 0.45618391337560216 92
7 0.34234717413767257 88
7 0.13329053736938967 62
7 0.3150048210478383 70
7 0.010712505197958954 64
7 0.0028149190710767065 62
7 0.0744604432442517 63
7 0.15570764601910497 57
7 0.4775980369307361 90
7 0.0031975735475679944 61
7 0.35013577720734285 79
7 0.5811401952085182 99
7 0.01288943079412234 69
7 0.2336557953073868 76
7 0.5461134342254181 97
7 1.1217651396222823 100
7 0.012650189115987162 50
7 0.1607706533206604 72
7 1.6666666666666667 100
6 0.28950901232621434 85
6 0.18790579481255298 72
6 0.07037853589123344 55
6 0.0 45
6 0.0 44
6 0.6122448979591837 86
6 0.25853506845198 77
6 0.21595899461541587 76
6 0.003342263043755581 57
6 0.23586260411110785 69
6 0.35929713520146245 86
6 0.30631093069182785 79
6 0.28874546906902376 83
6 0.4195324047297732 91
6 0.07762114003587113 56
6 0.17300546917496465 60
6 0.3778168709098628 87
6 0.5811286072506269 98
6 0.18349080055590236 67
6 0.0922222792500495 58
6 0.12303183809748257 54
6 0.013274107207571004 47
6 0.46363005762221904 94
6 0.6128535353535354 97
6 0.17758542239023956 58
6 0.028227758120805416 56
5 0.15549037255910045 59
5 0.1206706715164432 59
5 0.08157394218684541 68
5 0.05986733562033393 60
5 0.014391502878697638 53
5 0.2847741960164937 78
5 0.0 56
5 0.3275328218243819 86
5 0.019413002637661797 68
5 0.04083850931677018 0
5 0.2568246719740528 75
5 0.23044142491141173 74
5 0.2551701359427967 72
5 0.0 43
5 0.20683463684126932 68
5 0.18222222222222223 0
5 0.12642081956343987 69
5 0.0 49
5 0.23825524869901912 71
5 0.0721869743779404 57
5 0.19571140399908654 59
5 0.11413176957899288 66
5 0.10804913220255952 42
5 0.45937745974955274 99
5 0.34126380951558477 81
5 0.19583209503730034 61
5 0.31225100853184345 76
4 0.4535996439301213 92
4 0.3527387041773231 72
4 0.2612933493273888 70
4 0.27152321722229006 55
4 0.0 42
4 0.2703136925948597 66
4 0.15522416276445558 50
4 0.0 54
4 0.13784580768575175 56
4 0.1838918802645336 55
4 0.2769386210022992 76
4 0.01809691857462558 53
4 0.11896019945599916 55
4 0.48430572660098525 96
4 0.0 44
4 0.1492803239951324 63
4 0.30268853190539935 80
4 2.5 100
4 0.35891812865497075 80
4 0.0820675684191666 62
4 0.03324463636512661 48
4 0.1262571655894283 53
4 0.31648698053079527 74
4 0.4250052871687966 83
4 0.13847204071441474 65
4 1.4008928571428572 100
4 0.01395099143260908 65
4 0.20734494470907516 63
4 0.5173160173160173 98
4 0.2634910282623246 64
4 0.0 51
4 0.10592759041045274 48
4 0.165959048790714 65
3 0.3340164757886277 83
3 0.09530893110128082 60
3 0.0033112582781456954 51
3 0.7777777777777777 99
3 0.1269065505216276 61
3 4.0 100
3 0.0 46
3 0.07673938262173556 63
3 0.23818464528919034 67
3 0.08665099052374294 49
3 0.5138689622190339 93
3 0.16061105498775963 47
3 0.07362935167813217 52
3 0.8709677419354839 92
3 0.5642047577531448 91
3 0.11537745838631501 62
3 0.5523763853367434 96
3 0.01982651796778191 47
3 0.11942738541301752 44
3 0.49406942264085124 89
3 0.39435620471616967 87
3 0.23162312375002578 60
3 0.5277992277992278 95
3 0.4390189484224159 79
2 0.6186335403726708 96
2 0.0 39
2 0.0 12
2 0.3263888888888889 77
2 0.5714285714285714 0
2 7.0 100
2 0.0 40
2 0.0 55
2 0.37108588170664714 73
2 0.5 0
2 0.24615636763524085 52
2 0.06620700843608048 41
2 0.11096153846153846 39
2 0.017423827768655354 62
2 0.724537037037037 88
2 0.3666666666666667 0
2 0.586489898989899 84
2 0.15106262497566844 46
2 0.967741935483871 90
2 0.21504614490226 72
2 0.567907995618839 89
2 0.33636363636363636 68
2 0.4592490842490842 86
2 0.11648849244178128 43
2 0.023002421307506054 58
2 0.36875 78
2 0.4646825396825397 91
2 0.14410952946489805 45
2 0.6303475935828877 92
1 0.0 33
1 0.10194730813287514 46
1 1.8888888888888888 100
1 0.7142857142857143 87
1 0.0 38
1 0.07906976744186046 22
1 0.358974358974359 69
1 11.0 100
1 0.012048192771084338 26
1 0.1950354609929078 29
1 0.2420091324200913 34
1 0.6904761904761905 90
1 0.32786885245901637 53
1 0.6111111111111112 90
1 0.2148936170212766 37
1 0.07769423558897243 32
1 0.12534818941504178 31
1 0.7333333333333333 93
1 0.29838709677419356 62
1 0.05519480519480519 28
1 0.0 37
1 0.66 88
1 1.75 100
1 0.0 17
1 0.1126005361930295 36
1 0.23404255319148937 57
1 0.5882352941176471 94
1 0.4560327198364008 57
1 5.333333333333333 100
1 5.0 100
1 0.45588235294117646 74
1 0.0 37
1 0.5535714285714286 63
1 0.8461538461538461 91
1 0.20298507462686566 45
1 0.4444444444444444 76
1 0.008691206543967281 29
1 0.5223880597014925 82
1 0.5227272727272727 88
