count robl hsv
73 0.12160453818215793 521
73 0.20156621525551177 846
73 0.1544695247074483 517
73 0.10713996249079338 1313
73 0.15998683201380484 1426
73 0.3012648906887424 470
72 0.359929512208924 631
72 1.0 71
72 0.10435681523464245 818
72 0.14560917025010367 1232
72 0.19962861212861213 638
72 0.1500521088670069 928
71 0.14687870814631376 421
71 0.29449600830791195 832
71 0.20900344569899273 1204
71 0.10935030367680501 553
71 0.09139673842682589 878
71 0.23052837800145173 604
70 1.0 115
70 0.07401739178692439 1251
70 0.37263591671486407 624
70 0.3767094017094017 404
70 0.13138904573687182 495
70 0.2854875283446712 533
70 0.20904192917707098 1149
69 0.2058705509595635 914
69 0.18443357752235257 1140
69 0.25 566
68 0.09325863225655966 1543
68 0.4288131013274875 429
68 0.24954866054367772 766
68 0.21770762019037085 836
68 0.30100824951318944 293
68 0.36446919043440623 586
68 0.27182211493357 377
68 0.10206636544905416 849
68 0.2500330716994444 885
67 0.21446878700507138 1070
67 0.3731473750130467 472
67 0.14407986935007006 791
67 0.2 281
67 0.16610296453273501 676
67 0.12381951167310021 1580
67 0.1515893820911642 1379
67 0.08603706653501852 1433
67 0.12114807885525292 1336
67 0.33352468427095294 717
67 0.1471793884959677 1150
67 0.10768375430821713 500
66 0.19069290404212202 1181
66 0.23344553841880045 890
66 0.30475100467943317 784
66 0.13585998970590485 1498
66 0.15786013626186363 1104
66 0.27852528871337645 947
66 0.25469572142951097 1013
66 0.3623284024353543 547
66 0.10071537339624081 1109
65 0.21531055487892856 987
65 0.08098457323583674 1140
65 0.09869521284164248 1227
65 0.2777341974265051 797
65 0.2978950896597955 657
65 0.3034957280002166 371
65 0.3333333333333333 676
65 0.08652979590921595 1037
64 0.3329718137254902 609
64 0.4274553571428571 352
64 0.20450142485445946 1102
64 0.26243075002599925 1291
64 0.16668279153766768 367
64 0.3083921834744203 734
64 0.27037812333864963 529
63 0.2155375904080005 1246
63 0.30304366685945633 497
63 0.31269680611785877 682
63 0.23066569836655065 1179
63 0.12804500485539574 1369
63 0.27815426925443343 1000
63 0.2714892926944796 448
63 0.11489844549058222 1438
62 0.10215859472457609 1398
62 0.058718198196575734 1352
62 0.11941113008234586 1133
62 0.429915514592934 234
62 0.24782821983035544 1046
62 0.2198246089955765 1317
61 0.18177133364882173 1103
61 0.2720082620859152 488
61 0.1745963434452661 1377
61 0.27194115442605515 412
61 0.2322115775521348 1008
61 0.10055153856556119 1355
61 0.2525554799329042 932
61 0.23423914083821812 1273
61 0.16938721544622107 1182
61 0.6666666666666666 74
61 0.22703836425105975 922
61 0.27082472699383825 566
61 0.26976572480968647 830
61 0.22250245201064872 174
60 0.3070894273274387 1091
60 0.09132037906268159 1075
60 0.16790548813531528 1227
60 0.07895670525076488 1482
60 0.3709935897435897 190
60 0.06708504732531974 1172
60 0.08866192503772255 791
60 0.06054380997882725 1220
60 0.15131047752627172 1272
60 0.4 448
60 0.4341232841232841 275
60 0.3333333333333333 181
60 0.28848180861738865 1236
59 0.3047329640326964 621
59 0.3564940019675356 898
59 0.27282156483102843 870
59 0.11934180502330889 461
59 0.4520585962510642 580
59 0.12826871360655376 1298
58 0.23183999067728103 1095
58 0.4478900409934893 403
58 0.09098993939323774 723
58 0.37872631336318047 1007
58 0.1519079755905437 1189
57 0.2715149976985541 760
57 0.3011133603238866 331
57 0.11523150160946344 1528
57 0.3083190183720821 995
57 0.3771748853418545 593
57 0.30325819838593393 590
57 0.3583122244112957 733
57 0.3730187940714257 506
56 0.129084280320132 1409
56 0.2552837456349304 967
56 0.22907342764434244 1136
56 0.0925233188512977 1273
56 0.08332502419997671 1207
56 0.2675990519679223 1202
56 0.199385655071404 1410
56 0.30667557879226537 1041
55 0.13169279122842972 1657
55 0.16886615369921482 1077
55 0.08627564470275467 835
55 0.4685988708730054 939
55 0.3069792229761317 866
55 0.07041203454851575 1397
55 0.35970553510660463 407
54 0.22060767042891155 1425
54 0.267923335967238 727
54 0.1542285200179937 449
54 0.3642298519620501 684
54 0.251320047609476 798
54 0.3931478433893893 661
53 0.25501249706163137 1120
53 0.09883459300798794 650
53 0.37037093988434605 441
53 0.0592856425524307 1429
53 0.07946145976744863 1359
53 0.5 457
53 0.5675351901766996 471
53 0.4249775381850853 478
53 0.2721555174385363 333
52 0.3328754578754579 766
52 0.11278697288651149 1185
52 0.1102419319152545 1751
52 0.4017857142857143 100
52 0.3333270126612518 880
52 0.11145216637831876 1259
52 0.27740742888908554 1140
52 0.2993212669683258 530
52 0.3636254109667422 783
52 0.2901513769279424 764
51 0.4047097270280661 563
51 0.22233488669474827 211
51 0.30051459497826283 701
51 0.2506393861892583 841
51 0.285100968491972 671
51 0.166217250907154 325
51 0.07579392956430524 899
51 0.27041327134531307 1088
51 0.26859821801267486 662
51 0.17027596447033255 1775
51 0.27121885159306075 693
50 0.0666004902465988 1053
50 0.19347430401941462 1457
50 0.17294408673608067 1257
50 0.20871105146593252 1530
50 0.17164091706738785 1469
50 0.31208697155838716 657
50 0.30104405753382735 955
50 0.45413097239877426 689
49 0.3991422656018929 489
49 0.37461728926283167 1071
49 0.0737979891997256 1098
49 0.15385854746757002 382
49 0.3333333333333333 151
49 0.1159582203571161 1617
49 0.4066515495086924 693
49 0.08502672053774508 1637
49 0.24136742973704253 1437
48 0.14067321148690967 1448
48 0.36350108225108224 235
48 0.3362251078592356 1068
48 0.30997175630647134 908
47 0.15877799861359376 1533
47 0.11493277415482804 416
47 0.25452236703758196 1254
47 0.06024881654713368 1638
47 0.10692075787914436 2072
47 0.0892443644547177 1309
47 0.6666666666666666 293
47 0.28144891160848606 1049
47 0.3585778297792744 836
47 0.449908454429731 642
47 0.17847386515797928 1335
47 0.14665308598375038 1577
47 0.10797592022631715 1471
46 0.24051325769738235 1217
46 0.09467248619806061 463
46 0.1957432495300658 1245
46 0.18692618189086593 1835
46 0.18158567774936063 260
46 0.16388095556329424 1298
46 0.281425458543078 1339
46 0.3130958379991286 1154
46 0.6 269
46 0.2433689769889381 1334
46 0.35828251186329396 961
45 0.09338147378957617 1591
45 0.25766307664270266 1377
45 0.4278091060985798 588
45 0.42601679853227836 742
45 0.07327192337620667 1311
45 0.23347790980501099 1383
45 0.3995061728395062 521
45 0.1268126743874938 347
45 0.10004414396042417 1499
45 0.06384630728238715 1595
45 0.6 316
45 0.30203891138101663 243
44 0.05855835645504223 1471
44 0.20004953941527814 1788
44 0.21268389372191476 1487
44 0.12473701266394834 1961
44 0.2727803109464551 272
44 0.4238971007063112 661
44 0.2 228
43 0.2856139665168393 717
43 0.2507803792018811 1082
43 0.18599276162931783 1287
43 0.6666666666666666 246
43 0.0647546009292896 1521
43 0.19815134826435193 1351
42 0.25989163383451946 1652
42 0.19969762958136078 1300
42 1.0 165
42 1.0 301
42 0.3336783988957902 938
42 0.29250885539400945 904
42 0.2062706125458908 1896
42 0.5 496
41 0.16416510318949343 284
41 0.49941927990708473 580
41 0.3336097337621728 993
41 0.2525122737210914 1160
41 0.75 275
41 0.07543506213851936 2021
41 0.17324972064335747 1653
41 0.2486449864498645 141
41 0.06471742153235237 1552
41 1.0 260
41 0.15445411515626334 1490
41 0.32379398201285237 1229
40 0.25828926911625044 1489
40 0.1395765817240641 1764
40 0.08446849198015144 1748
40 0.2860714285714286 131
40 0.31173866881658546 823
40 0.09056908022481482 2135
40 0.07223161049217934 1682
40 0.34478198987490427 1183
40 0.1001470886267944 1849
40 0.35481850704473794 1025
40 0.1826329720317284 1522
40 0.16506410256410256 239
39 0.4253663003663004 522
39 0.26671254226331176 908
39 0.562744947360332 425
39 0.4034843152490211 774
39 0.2211879248177811 1639
39 0.06791110309232506 1001
39 0.0886938125327528 539
38 0.10765747664840342 1657
38 0.40209838321293434 618
38 0.06372531893422458 1847
38 0.07573607237329762 628
38 0.5694919115971747 308
37 0.44502115752115745 492
37 0.15409780896908057 1939
37 0.5 534
37 0.09953355838486966 2001
37 0.15483400396542366 1678
37 0.5468689586336645 574
37 0.08987474821776455 1907
37 0.20644744166534937 1595
37 0.45465564289093696 531
37 0.38866651366651367 919
36 0.2872299915576147 1484
36 0.18966362704061962 1705
36 0.1317013112791402 1845
36 0.12056641622085712 1800
36 0.2521699376063966 1575
36 0.06829240927030039 839
36 0.14628018067638035 1631
36 0.11929221850076975 1702
36 0.06376444217173623 2094
36 0.14259120343646442 1721
36 0.15770405629977768 1858
36 0.3534043535649152 1113
36 0.29262279121693224 1176
36 0.4474143140809807 446
36 0.058399069318560905 1120
35 0.23576842885097424 1518
35 0.43367998610580766 954
35 0.17995985427693942 1419
35 0.38593144950287805 816
35 0.44605721076309307 348
35 0.18624616754553272 1615
35 0.4369626836241743 800
34 0.2129593754571987 1731
34 0.17482623393877536 1900
34 0.11382679214124401 1892
34 0.18535815198260636 1214
34 0.2222119660436889 1832
34 0.3055728746669006 1372
33 0.14971986511873103 1802
33 0.1787331161497824 1958
33 0.49900292712857724 1013
33 0.6 232
33 0.13284715587993598 2013
33 0.1722450523184967 1574
33 0.3602847775091072 1249
33 0.1252633322824512 2149
33 0.1264871924314649 284
33 0.3172632344050459 1503
33 0.17752390212283262 211
33 0.434205525114616 176
33 0.16873274332416802 1722
32 0.14081993271224105 2075
32 0.16132426023289548 1604
32 0.06226805443698581 1760
32 0.09939279192711686 370
32 0.3013979571700964 1277
32 0.12469907057892486 2241
32 0.2503355196364678 1751
32 0.20026921343386656 1982
32 0.07834823594296243 1805
31 0.1558568987787031 2008
31 0.1466855724920241 226
31 0.28473479578168426 1403
31 0.09840279894712883 1797
31 0.39573811706604295 1298
31 0.24128040989864633 1619
31 0.19247310927276487 1563
31 0.06405588084529626 930
31 0.09418809463815721 1703
31 0.4213171944794748 846
31 0.24671442492768317 2133
31 0.7706090873073796 598
30 0.0597804940251254 2389
30 0.24103619819526384 2060
30 0.30957545889614596 1441
30 0.1359135674565769 1542
30 0.3108212311215928 1321
30 0.1365538406292327 1902
30 0.09713514299146081 2190
30 0.06262139268036557 1896
30 0.26383672461930086 1973
30 0.6008333333333333 202
30 0.34127816343928874 1294
30 0.5 809
30 0.26906305433454397 1440
30 0.05573931457429556 1958
30 0.6 367
30 0.053097590083952935 1803
30 0.2926487988598276 1612
30 0.5 77
29 0.38145261009115583 860
29 0.75 154
29 0.21402644542390456 432
29 0.2277658906273261 1579
29 0.2253833409823211 1786
29 0.3966247860771187 720
29 0.2303209994857056 1954
29 0.19123828024445633 2140
29 0.3799945265462507 752
28 0.19545454545454546 167
28 0.5 697
28 0.07677274430314962 2302
28 0.6666666666666666 411
28 0.30912919317524584 533
28 0.170774383902286 2063
28 0.19458487041778186 1661
28 0.2701745820140103 1556
28 0.14971881784494107 2213
28 0.2152672615491433 1686
28 0.20522567068342437 2352
28 0.2931132659121828 1869
27 0.8514024102259397 655
27 0.3328237862329176 1422
27 0.2535081620288806 1804
27 0.75 191
27 0.26192741468693614 1926
27 0.6666666666666666 333
27 0.1551438101979467 2145
27 0.565389343167121 359
27 0.2981664717189927 1557
27 1.0 212
27 0.17848015241650345 2204
27 0.27332113761755017 1723
26 0.3991238448743859 977
26 0.10060892016011311 2333
26 0.2396130753932985 1900
26 0.06844980658641137 762
26 0.07284556925923386 2624
26 0.22087815483448442 2270
26 0.3522751470385802 1617
26 0.1540151101148333 2507
26 0.2790379137203534 2152
26 0.5507283848630002 664
26 0.38794290175474583 1358
26 0.3263958314397488 1667
25 0.09264430172358525 2245
25 0.23913145027276475 1690
25 0.14123606623407273 2408
25 0.3607792207792208 333
25 0.14943068926894346 2297
25 0.12347977397443267 2605
24 0.5986111111111111 456
24 0.4662310771443898 775
24 0.45083011503840614 868
24 0.1810534311863945 2420
24 0.4569766071604307 733
24 0.4236233187252234 1418
24 0.1960025175354305 2046
24 0.4990942028985507 884
24 0.20858925307962037 2098
24 0.12916286884140554 2329
24 0.2960292905607812 1799
23 0.09253995369656998 2398
23 0.22409158582720404 2012
23 0.591856452726018 157
23 0.3933576610325193 1114
23 0.33239831697054695 1126
23 0.35232164699528207 505
23 0.3613744921886946 1529
23 0.34219600765175995 1747
23 0.30615729347162984 1731
23 0.1710136265196235 2356
23 0.08456635012400607 684
23 0.07552760744220213 1948
23 0.43997392866808843 1022
23 0.2866316060068561 1676
22 0.24850628925432855 2344
22 0.8562409812409811 342
22 0.06096490354835155 2171
22 0.35635269536137143 1335
22 0.38769501497411735 1235
22 0.18401554877695678 2277
22 0.09939018962580945 1953
22 0.7993506493506494 298
21 0.3270087160704973 1816
21 0.7142857142857143 340
21 0.5479113479113479 514
21 0.4200689047548844 907
21 0.240109139417592 2510
21 0.245315854554968 2199
21 0.2133642858539108 2206
21 0.0700679205860266 705
21 0.3333333333333333 107
21 0.3765042484787499 1176
21 0.4172645578583698 1172
21 0.46391804810592097 824
21 1.5 116
21 0.27402809899758324 2030
21 0.46245500330216593 1099
21 0.10577293893247378 2685
21 0.35201939227651635 1388
20 0.44582096310197333 1698
20 0.8 174
20 0.4420975359181881 1248
20 0.34545670208288165 1922
20 0.5 632
20 0.4000201484676776 1044
19 0.33665821965330855 2222
19 0.8 237
19 0.40479293845900016 2029
19 0.4256559000813381 1096
19 0.5671375408217513 240
19 0.6163875598086124 412
19 0.545142354929303 818
19 0.40047846889952154 859
19 0.2932595164655252 1946
19 0.5853457172342621 605
19 0.3369895906874197 2020
19 0.3356412766633604 1565
19 0.2204210701006687 2433
18 0.7987654320987655 369
18 0.4049032498938547 1649
18 0.4240185377357271 1344
18 0.25357642167986993 1858
18 0.1875723127103022 2532
18 0.3325243215565796 1362
18 0.22406128564447172 2574
18 0.5 761
18 0.052732800571123964 2031
18 0.5 934
18 0.08281267829140011 2475
18 0.3027233622052431 2016
18 0.3802837360490552 1437
17 0.6666666666666666 492
17 0.058363772835569254 2535
17 0.6049110155511539 707
17 0.3057513307576181 2088
17 0.11757831902964819 2448
17 0.17433111276690233 2871
16 0.055101693686462984 2309
16 0.5775080150584183 1644
16 0.6091888911741853 835
16 0.84375 443
16 0.052323506407820956 2237
16 0.5877299783549783 1202
16 0.394237223726688 1722
16 0.25860322887476317 2288
16 0.3144423421972764 941
16 0.2801400517062801 2222
15 0.18328181447212885 2698
15 0.6666666666666666 596
15 0.5746031746031746 542
15 0.1915079800637519 3017
15 0.7011965811965812 985
15 0.25025933719003457 2413
15 0.35314067693902357 1822
15 0.21384646895540876 2654
15 0.36438038699442205 1660
15 0.42912425964599876 1610
15 0.11907406786449397 2514
15 0.06732998966331458 2713
15 0.1675052458313674 2599
15 0.34069677076996946 1475
15 0.4848940227149946 1211
14 0.3920630483518682 1504
14 0.6082417582417582 542
14 0.3910684129648387 2547
14 0.06192945081980799 2933
14 0.5125571967917602 1129
14 0.39812106967443617 2168
14 0.6258116883116883 352
13 0.6303792361484669 611
13 0.2209292277516555 2835
13 0.3137576296869216 2151
13 0.3745919473848166 1141
13 0.4746839045643591 1408
13 0.75 99
13 0.08788497402413172 3314
13 0.5377664276926006 878
13 0.3567488228437369 2086
13 0.28545172403335495 2683
13 0.2756157566527123 2782
13 0.5357763614491406 740
13 0.6258741258741259 486
13 0.09316722312372058 2938
13 0.7526105116602854 334
12 0.3448093573093573 2151
12 0.09063779374346369 2536
12 0.3461691597984255 2325
12 0.7364187712871924 736
12 0.7481060606060606 556
12 0.2776964929012442 2503
12 0.5352148940384235 961
12 0.3483528643565628 2446
12 0.5584967930090928 1340
12 0.5673397136632431 1115
11 0.442895552160258 1816
11 0.264959028912269 2615
11 0.5323266536913303 1244
11 0.16462625048104168 3318
11 0.47943274526773655 1542
11 0.5705789093946989 737
11 0.21143589533352047 2767
11 0.1340860410490623 2764
11 0.6739007767258541 798
11 0.7142857142857143 466
11 0.42213873168106575 1521
11 0.4027549741364456 1798
11 0.2979472155885681 2416
10 0.32213438830816876 2568
10 0.30979541520103554 2308
10 0.7547008547008547 427
10 0.7114285714285714 269
10 0.7103284950343773 673
10 0.09835386366158641 3514
10 0.46438735177865614 1322
10 0.8377701465201465 789
10 1.0 363
10 0.26472355923575436 2895
10 0.13705885931495687 3127
9 0.09457601081254735 3441
9 0.6640211640211641 682
9 0.12481860061570206 2838
9 0.3820908338149718 1881
9 0.06233728057147841 2791
9 0.31673048580179697 1929
9 0.22163682583271177 3257
9 0.30224393330405314 2989
9 0.4413355480861202 2059
9 0.088541018919332 2830
9 0.5809784826257434 912
9 1.3333333333333333 175
9 0.17901728851664667 3175
9 0.6262626262626263 296
9 0.3984478467217573 2349
8 0.09413067321767962 3715
8 0.5944773793458004 1041
8 0.19568007474429583 3447
8 0.43158892856704906 1919
8 0.36961943168464906 1999
8 0.14213727596545975 2950
8 0.831439393939394 302
8 0.33288530685233186 2706
8 0.8492063492063492 196
8 0.4166666666666667 280
8 0.22611451048951048 2958
8 0.15012397446607972 2659
8 0.32905891497156076 2888
8 0.06151959311899697 3022
8 0.10196216732171316 3173
8 0.707967032967033 403
8 0.2700296315173225 3333
8 0.7280618686868687 899
7 0.49493414229958516 1670
7 0.45808715542908 2152
7 0.15435209645735962 4041
7 0.06900449304390191 3127
7 0.7554945054945055 658
7 0.5583642547928263 997
7 0.13080641892935702 3029
7 0.6374833103404532 912
7 0.3928385792766975 2676
7 0.12103259347274184 3611
7 0.7395794681508967 1093
7 1.2428571428571427 248
7 0.6695230723868495 1037
7 0.12051660407752844 2
7 0.25924018540559896 3464
7 0.2324589531906605 3118
6 0.07581891792418109 222
6 0.5152686814487493 1426
6 0.17493435695103557 3605
6 1.5 69
6 1.6666666666666667 128
6 0.503883193538366 1833
6 1.0 520
6 0.16877596237352335 3788
6 0.21056456326739104 3365
6 0.15827922077922077 117
6 0.463358918128655 2279
6 0.7023809523809524 519
5 0.7690476190476191 930
5 0.8742063492063492 543
5 0.5650264219923663 2251
5 0.2739342258084235 4033
5 0.6110973084886129 1430
5 1.1633333333333333 294
5 0.2315201465201465 3698
5 0.9128427128427129 661
4 0.9052641802641803 475
4 0.4196554604903062 2883
4 0.35495522995522993 3460
4 2.5 103
4 0.7 594
4 0.8337912087912088 1053
4 0.2795199380565234 3184
4 0.10045438800252664 3848
4 0.21245110294346287 4047
4 0.6376741486068112 1160
4 0.812878787878788 537
4 0.14975348784719772 4509
4 0.607175925925926 1287
4 0.5051459115304165 2078
4 0.5763392857142857 41
3 0.14933473389355742 4314
3 0.08459281650071122 4234
3 0.5513443935926773 1753
3 1.0 650
3 1.5 357
3 0.8744588744588744 954
3 0.22261126672891376 3909
3 1.3916666666666666 198
3 0.6342710997442456 1754
3 1.3174603174603174 595
3 0.6077441077441078 1802
3 0.481649069884364 3226
3 1.1195887445887445 552
3 0.8000000000000002 42
3 0.34806259120283506 3105
3 0.9126984126984127 1430
3 0.8709677419354839 1654
3 0.27394015198893246 3592
3 0.6097802711547452 1581
2 0.3205128205128205 4754
2 0.3400696864111498 3686
2 0.14864864864864866 4202
2 0.3147865853658537 3360
2 0.7130730050933787 1260
2 0.80625 1222
2 2.0 79
2 0.7202380952380952 1902
2 0.11483516483516484 4668
2 0.7767857142857142 1489
2 0.4415292353823088 2401
2 0.1586971586971587 4817
2 0.06285178236397748 4348
2 0.07179054054054054 4032
2 0.5508403361344538 1974
2 0.12531328320802004 5228
1 0.35135135135135137 3271
1 0.7407407407407407 5670
1 1.0 2661
1 0.5757575757575758 10581
1 0.16129032258064516 5333
1 0.17142857142857143 6361
1 1.0769230769230769 975
1 0.05263157894736842 5262
1 0.24324324324324326 7852
1 0.47619047619047616 3911
1 1.5714285714285714 305
1 0.23076923076923078 5654
1 0.9411764705882353 866
1 0.15 4995
1 0.36363636363636365 3938
1 1.4285714285714286 657
1 0.22857142857142856 4597
1 0.6470588235294118 2497
1 0.38461538461538464 4382
1 1.8888888888888888 361
1 5.333333333333333 339
1 0.6285714285714286 1984
1 0.13157894736842105 7854
1 1.5 655
1 0.23809523809523808 5420
1 1.75 212
1 0.9354838709677419 1654
1 0.23076923076923078 5081
1 3.0 143
1 0.12195121951219512 5616
1 0.47619047619047616 6828
1 0.5 3317
1 1.0 1956
1 0.7142857142857143 6479
1 0.375 8429
1 0.5238095238095238 2968
1 1.6666666666666667 337
