count nobl hse
2 4.0 54462
2 17.0 6033
2 13.0 8070
2 3.0 97080
2 5.0 95868
2 7.0 84819
2 10.0 89607
2 7.0 81503
2 12.0 61707
2 15.0 37965
2 6.0 90245
2 9.0 619
2 3.0 61216
2 4.0 103262
2 13.0 31678
2 13.0 17435
2 7.0 110801
2 7.0 59523
2 4.0 117324
2 5.0 71171
2 11.0 1899
2 13.0 21382
2 7.0 104764
2 4.0 81470
2 9.0 47360
2 10.0 42877
2 17.0 3359
2 8.0 86822
2 9.0 55960
2 7.0 76794
2 9.0 64412
2 5.0 53699
2 15.0 61449
2 9.0 72660
2 13.0 7154
2 11.0 29366
2 12.0 45011
2 3.0 101231
2 11.0 42306
2 16.0 24125
2 9.0 49610
2 6.0 65324
2 12.0 8465
2 13.0 24476
2 5.0 64797
2 11.0 59276
2 14.0 42346
2 11.0 33968
2 13.0 75840
2 9.0 80917
2 5.0 105496
2 10.0 45481
2 10.0 64292
2 2.0 91905
2 3.0 61750
2 12.0 56965
2 10.0 49592
2 6.0 75698
2 11.0 44819
2 9.0 75945
2 14.0 16795
2 3.0 75143
2 4.0 74906
2 10.0 68213
2 8.0 53060
2 2.0 98249
2 5.0 62368
2 6.0 101202
2 12.0 64792
2 7.0 60164
2 14.0 48682
2 20.0 53776
2 8.0 50998
2 3.0 106176
2 4.0 77317
2 2.0 72900
2 12.0 37217
2 9.0 48438
2 8.0 71053
2 5.0 109525
2 5.0 73083
2 12.0 53339
2 9.0 57811
2 6.0 58739
2 6.0 76819
2 12.0 16185
2 6.0 62041
2 13.0 44253
2 16.0 25876
2 8.0 43206
2 10.0 40842
1 15.0 41527
1 11.0 148337
1 5.0 113768
1 13.0 54748
1 3.0 100508
1 17.0 6624
1 2.0 115604
1 19.0 786492
1 7.0 99028
1 2.0 203507
1 6.0 361236
1 15.0 45748
1 16.0 42386
1 9.0 65208
1 11.0 55732
1 13.0 1476
1 9.0 61136
1 22.0 39348
1 5.0 79178
1 7.0 937
1 18.0 32429
1 9.0 71740
1 3.0 69378
1 5.0 98252
1 9.0 160666
1 15.0 100515
1 15.0 46557
1 14.0 50063
1 5.0 99475
1 7.0 100730
1 36.0 36038
1 2.0 122611
1 12.0 6948
1 11.0 37625
1 14.0 12163
1 14.0 26742
1 8.0 114779
1 6.0 170013
1 13.0 77131
1 6.0 108646
1 15.0 33881
1 2.0 142764
1 11.0 118152
1 5.0 91984
1 12.0 29308
1 8.0 64541
1 22.0 11097
1 19.0 33694
1 19.0 34928
1 5.0 142000
1 20.0 4522
1 8.0 61778
1 11.0 86008
1 20.0 428400
1 13.0 73809
1 2.0 176193
1 2.0 78224
1 10.0 60312
1 5.0 149576
1 18.0 76104
1 7.0 85468
1 2.0 103697
1 14.0 70103
1 9.0 65973
1 6.0 163334
1 3.0 74159
1 11.0 73846
1 7.0 82506
1 15.0 35118
1 13.0 64312
1 20.0 28291
1 3.0 131594
1 20.0 13172
1 2.0 135544
1 15.0 523094
1 17.0 16610
1 8.0 136791
1 13.0 35902
1 16.0 65116
1 6.0 117068
1 12.0 122236
1 8.0 68828
1 11.0 112493
1 8.0 99957
1 19.0 15589
1 14.0 81958
1 4.0 143848
1 15.0 77862
1 5.0 104296
1 11.0 77059
1 13.0 41357
1 5.0 90679
1 10.0 88434
1 16.0 16610
1 18.0 16817
1 10.0 204883
1 17.0 31434
1 8.0 80919
1 5.0 63265
1 13.0 64928
1 3.0 88381
1 18.0 49544
1 12.0 74408
1 7.0 101805
1 7.0 119916
1 11.0 95287
1 5.0 108420
1 3.0 179151
1 9.0 106466
1 15.0 79422
1 19.0 26508
1 9.0 76497
1 13.0 72449
1 15.0 49572
1 3.0 137568
1 14.0 19402
1 2.0 148958
1 14.0 68594
1 2.0 185250
1 17.0 60713
1 13.0 65617
1 18.0 68441
1 13.0 15431
1 7.0 77702
1 10.0 55384
1 7.0 98136
1 16.0 47644
1 9.0 484043
1 8.0 130479
1 3.0 111323
1 5.0 125491
1 15.0 60121
1 3.0 98976
1 12.0 49834
1 4.0 79236
1 14.0 56876
1 6.0 102070
1 4.0 191950
1 8.0 123775
1 20.0 39377
1 11.0 172391
1 6.0 130070
1 9.0 138584
1 15.0 16124
1 2.0 64164
1 13.0 6095
1 2.0 84628
1 8.0 107526
1 15.0 13097
1 3.0 156583
1 10.0 75575
1 11.0 13425
1 4.0 184785
1 13.0 48081
1 5.0 140572
1 11.0 33087
1 14.0 134637
1 8.0 165661
1 29.0 28648
1 9.0 68829
1 9.0 82557
1 4.0 99493
1 2.0 123420
1 6.0 190286
1 20.0 30071
1 10.0 115716
1 17.0 26049
1 9.0 100595
1 12.0 71343
1 8.0 157370
1 17.0 41788
1 18.0 37194
1 13.0 49877
1 3.0 155700
1 14.0 18012
1 14.0 80474
1 16.0 57279
1 17.0 51942
1 5.0 144563
1 2.0 76728
1 13.0 68981
1 12.0 76667
1 3.0 109703
1 5.0 188513
1 6.0 125579
1 4.0 130179
1 15.0 6088
1 18.0 35012
1 3.0 108560
1 8.0 59688
1 15.0 27129
1 12.0 59511
1 13.0 114570
1 6.0 98577
1 13.0 33799
1 12.0 48935
1 8.0 113897
1 6.0 124419
1 17.0 23436
1 16.0 32015
1 13.0 22682
1 15.0 197767
1 18.0 25800
1 23.0 4129
1 2.0 134019
1 9.0 112689
1 9.0 169552
1 12.0 65829
1 2.0 90819
1 10.0 84946
1 2.0 94193
1 9.0 104041
1 6.0 139153
1 6.0 59549
1 17.0 53548
1 3.0 172280
1 11.0 102306
1 15.0 29858
1 7.0 113111
1 11.0 120714
1 3.0 79804
1 11.0 57117
1 16.0 6801
1 6.0 112086
1 10.0 70996
1 5.0 118378
1 23.0 16423
1 3.0 117242
1 10.0 270738
1 7.0 79187
1 12.0 238666
1 12.0 28333
1 3.0 88870
1 5.0 247729
1 15.0 73734
1 3.0 85349
1 18.0 43299
1 14.0 60808
1 8.0 95065
1 13.0 12772
1 6.0 122758
1 9.0 92912
1 8.0 92594
1 6.0 77897
1 29.0 23159
1 5.0 174997
1 19.0 47887
1 15.0 24382
1 12.0 63606
1 10.0 83514
1 5.0 74222
1 4.0 106813
1 20.0 354730
1 8.0 88567
1 15.0 14423
1 5.0 86613
1 14.0 36482
1 7.0 96797
1 5.0 305564
1 14.0 52658
1 10.0 379639
1 16.0 5982
1 4.0 138061
1 14.0 25222
1 7.0 103477
1 6.0 149524
1 16.0 19426
1 12.0 89735
1 10.0 77761
1 5.0 111565
1 2.0 106343
1 5.0 96543
1 10.0 86043
1 10.0 72721
1 3.0 115410
1 16.0 17377
1 15.0 57998
1 14.0 72641
1 9.0 189841
1 18.0 40324
1 9.0 92064
1 22.0 37451
1 12.0 54482
1 4.0 154776
1 8.0 83854
1 10.0 156108
1 11.0 152119
1 10.0 165156
1 14.0 84022
1 22.0 30667
1 4.0 115013
1 8.0 63474
1 17.0 34723
1 12.0 47985
1 8.0 73065
1 3.0 80775
1 4.0 111982
1 2.0 95797
1 15.0 52864
1 16.0 4988
1 6.0 63251
1 3.0 103122
1 21.0 37376
1 18.0 7474
1 2.0 86148
1 11.0 63657
1 15.0 7373
1 6.0 158283
1 6.0 74946
1 6.0 82569
1 8.0 67079
1 16.0 35268
1 16.0 63446
1 13.0 10787
1 7.0 106752
1 11.0 4494
1 13.0 18411
1 4.0 108637
1 18.0 20328
1 4.0 105311
1 20.0 74062
1 5.0 153514
1 7.0 71482
1 6.0 169071
1 9.0 99492
1 2.0 219419
1 14.0 24264
1 8.0 69465
1 9.0 58541
1 13.0 21969
1 2.0 97557
1 7.0 70549
1 6.0 104988
1 2.0 102749
1 22.0 40234
1 9.0 75084
1 12.0 70220
1 7.0 107875
1 6.0 97692
1 14.0 32801
1 16.0 59612
1 14.0 15844
1 12.0 46345
1 8.0 159739
1 19.0 3909
1 2.0 81302
1 3.0 135723
1 8.0 81551
1 8.0 68041
1 6.0 93254
1 12.0 148073
1 13.0 67299
1 5.0 505504
1 17.0 39960
1 12.0 116265
