robl cl_ratio count
0.31575121103153136 1.0135233918128654 8
0.6444444444444444 1.2999999999999998 3
0.3258790228986927 0.7102374937707912 37
0.7506868131868132 0.9807692307692308 4
1.0 1.2222222222222223 1
0.7509157509157509 0.8754578754578755 3
2.0 2.5 1
1.0714285714285714 1.1428571428571428 1
0.2559413081287559 0.7438324133516637 34
3.5 4.0 1
0.2420681592089685 0.4499616265738214 200
0.5 3.0 1
0.5087301587301587 1.0041666666666667 8
0.6580952380952381 1.0 5
0.5102857142857143 1.4594285714285715 5
0.3666666666666667 2.0 2
0.4852941176470588 2.0294117647058822 2
0.5166666666666666 1.9666666666666668 2
1.0 1.0 1
0.4951324567735159 0.7398830858388961 21
1.5 2.5 1
0.28618270572647003 1.1066975977266311 12
0.28428666152451315 1.4130620847372766 6
0.38169934640522873 2.3091503267973854 3
0.256578947368421 2.026315789473684 2
0.516798418972332 2.199044795783926 4
0.4 2.2 1
0.5 2.8166666666666664 2
1.25 1.5 1
0.7198275862068966 0.7370689655172413 2
0.8333333333333334 1.1666666666666667 1
0.2714703425229741 1.7910192147034252 5
0.7386363636363636 1.2159090909090908 2
1.5 2.0 1
0.024890537586178308 0.5681178192349835 83
0.5773809523809523 1.4226190476190477 2
0.2543971412773963 0.9355065598150706 19
0.420982901776459 0.4700719155269613 36
0.7 5.0 2
0.5454545454545454 2.6363636363636362 1
0.12022608691466438 1.0483444961640362 16
0.15110215741308072 0.8894326802171658 24
0.0 9.0 1
0.3436834733893558 1.488235294117647 5
0.11688311688311688 2.279220779220779 2
0.6657219251336899 2.81288770053476 5
1.8 2.4 1
0.7264705882352941 2.8715073529411765 4
0.129985754985755 1.3386752136752136 3
0.7777777777777778 2.7777777777777777 1
0.7142857142857143 2.2857142857142856 1
0.5827450980392158 1.5694117647058825 3
0.3587164750957854 1.2311781609195402 4
0.8181818181818182 2.212121212121212 1
0.4703703703703703 1.137037037037037 3
0.0 3.3333333333333335 1
0.8273026315789473 2.973684210526316 2
0.6428571428571429 2.4285714285714284 1
1.25 3.125 1
0.8787878787878788 2.757575757575758 1
0.16074234330209414 0.7006236312179905 45
1.25 2.5 1
0.644345238095238 1.9508928571428572 4
0.6 3.0 1
0.0 2.645833333333333 2
0.0 2.3666666666666667 2
0.0 3.0 1
0.0 9.5 1
0.2771103896103896 1.5405844155844155 4
0.6666666666666666 3.111111111111111 1
0.1102971102971103 1.5674942341609006 3
0.4277056277056277 1.5722943722943723 3
0.1376114081996435 1.9167557932263815 3
0.0 1.5714285714285714 1
0.19379720231604866 0.2736015606688313 621
0.5 1.75 1
0.5292207792207793 1.4821428571428572 4
0.10054508801780594 0.9976239164696612 15
0.8333333333333334 1.8333333333333333 1
1.5 6.5 1
0.0 1.0961396546922861 6
0.40780297629676515 0.7536302775899049 14
0.8321678321678322 1.5804195804195804 2
0.13124999999999998 2.1104166666666666 4
1.0 1.6666666666666667 2
0.8 3.2 1
3.6666666666666665 4.666666666666667 1
2.3333333333333335 5.333333333333333 1
1.0 2.0 1
0.0 4.333333333333333 1
0.0 4.666666666666667 1
1.0 4.333333333333333 1
0.8571428571428571 0.8571428571428571 1
0.6470588235294118 3.235294117647059 1
1.5 3.5 1
0.7142857142857143 4.214285714285714 1
0.36944444444444446 1.347222222222222 3
0.25 2.875 1
0.0 5.666666666666667 1
0.35416666666666663 2.645833333333333 2
0.0 1.854775828460039 3
0.2 2.4 1
0.0 8.5 1
0.06809090975295744 0.35801308056221604 301
0.5 6.5 1
0.3333333333333333 1.6666666666666667 1
1.5 3.0 1
2.0 3.0 1
2.3333333333333335 2.3333333333333335 1
1.5 4.5 1
0.3333333333333333 5.0 1
0.35714285714285715 9.428571428571429 1
0.0 1.7321428571428572 2
0.1976190476190476 3.830952380952381 2
0.5 1.3333333333333333 1
0.8 2.0 1
0.75 5.25 1
0.20223372639248394 1.697344454031253 3
0.2327200577200577 1.3126863876863875 6
0.5 8.0 1
0.3333333333333333 6.0 1
0.0 5.0 1
0.5553766233766234 1.1702683982683983 5
0.0 16.5 1
0.16666666666666666 4.0 1
0.2 5.4 1
0.6 2.1 1
1.125 1.625 1
0.75 1.6666666666666667 1
0.575187969924812 1.1109022556390977 2
0.3333333333333333 7.0 1
0.0 7.5 1
0.0 12.5 1
0.0 6.5 1
0.0 2.8166666666666664 2
0.0 3.5 1
0.0 2.775 2
0.6444444444444444 0.8037037037037038 3
0.0 0.8889905244394409 5
0.0 2.1448412698412698 3
0.09722222222222221 1.1944444444444446 2
0.6666666666666666 6.0 1
0.0 11.0 1
0.9210526315789473 0.9473684210526315 1
0.0 7.666666666666667 1
0.5 3.75 1
0.2 1.6 1
0.1935483870967742 1.4193548387096775 1
0.1111111111111111 3.5555555555555554 1
0.25 11.666666666666666 1
0.6666666666666666 4.666666666666667 1
1.25 4.75 1
0.0 10.5 1
0.5 4.0 1
0.6 4.6 1
0.3333333333333333 3.6666666666666665 1
0.4 2.6 1
0.13333333333333333 2.533333333333333 1
0.0 2.25 1
0.75 1.5 1
